Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB09296	-0.0206016	-0.052299	-0.0453759	-0.0180316	0.044139	-0.0232147	-0.0717839	0.0947006	-0.00663255	-0.0286722	0.0862964	-0.139963	-0.0216173	-0.107695	-0.0249261	-0.0650583	0.114276	0.101004	0.136929	-0.0708495	-0.0845831	-0.0078725	-0.103384	-0.0668987	-0.0497063	0.0421321	-0.15789	-0.0626317	0.101039	0.0159785	0.0478405	0.0764695	-0.0330218	-0.0955862	-0.0797089	-0.00911124	0.030435	-0.021905	0.0404599	-0.00646389	0.0464385	0.217465	-0.0451537	-0.169418	0.0475614	-0.0667571	-0.174447	0.0884236	-0.0861081	-0.0526174	0.0897404	0.127145	0.120864	-0.00940708	-0.036089	-0.0623428	-0.120428	-0.140784	-0.137699	-0.0952858	0.0594306	0.0339946	-0.0362516	0.0807837	0.00174656	0.175579	-0.104674	0.0207386	-0.0802475	0.0471784	-0.00525413	-0.0377889	0.0665069	0.0293628	-0.0489279	0.0971637	-0.023841	-0.029665	-0.173145	-0.130684	-0.0871876	-0.107816	-0.0207289	0.00647717	-0.0674002	0.0330764	-0.0666277	0.121156	-0.0282359	0.0166012	0.147736	-0.0226984	0.0100289	0.0332668	0.0752904	0.201969	-0.00625412	0.0893309	-0.0124895	-0.0277435
DB09295	-0.0218612	-0.0509042	-0.0574134	-0.0173983	0.00501685	0.00115541	-0.0514662	0.109595	-0.0240204	-0.0334904	0.128792	-0.158973	-0.0341152	-0.145211	-0.0257718	-0.0133362	0.129183	0.117764	0.0745233	-0.0240377	-0.113768	0.0726111	-0.0919415	-0.0453443	-0.0112042	-0.0126562	-0.105107	-0.0772339	0.116541	-0.0135875	0.0585822	0.0824635	-0.0324046	-0.186643	-0.021502	-0.00234033	0.0306172	0.000809204	0.0203766	0.0227835	-0.0540339	0.138469	-0.0221103	-0.0830637	-0.036377	-0.0259953	-0.175727	0.0652203	-0.0698052	-0.00139699	0.0650578	0.149636	0.090874	-0.0138762	-0.0695712	-0.0721699	-0.185507	-0.115057	-0.144757	-0.0852541	0.134855	0.0133261	-0.0217644	0.0922396	-0.0375702	0.177894	-0.0509956	0.0719292	-0.126947	0.0630743	-0.0750383	-0.0131748	0.0385075	0.0715117	-0.0652558	0.110885	0.0272637	-0.0372079	-0.0258914	-0.143569	-0.0476567	-0.00819098	-0.0147642	-0.0357969	-0.064658	-0.0254125	0.0109509	0.0101807	-0.00307541	-0.0143	0.0626776	-0.117869	0.0221593	0.01098	0.135414	0.219797	0.0165512	0.0265748	-0.0113041	0.0318774
DB05915	-0.0370268	-0.0174955	-0.0585843	-0.084345	0.00777045	0.0393468	-0.0570909	0.0416368	-0.0186268	0.0253731	0.096929	-0.0535798	-0.106592	-0.0703233	0.00557729	-0.0563022	0.0229406	0.0687811	0.0863716	0.00548754	-0.0509645	-0.00848814	-0.0924097	-0.0138766	-0.0188211	0.034863	-0.10149	-0.0282453	0.0223064	-0.0818243	0.122565	0.024925	-0.0459783	-0.101358	-0.0849199	-0.0675093	0.0102389	0.00141143	0.028857	0.0654287	-0.042824	0.171618	-0.0235145	-0.105506	0.0412319	-0.0413397	-0.100535	0.0397247	-0.0898135	-0.0600785	0.0581489	0.120233	0.0978177	0.0448467	-0.000782738	-0.0770828	-0.108006	-0.155215	-0.0829317	-0.07462	0.06317	-0.027994	-0.0564445	0.0396555	0.00268337	0.14523	-0.0356065	0.0458712	-0.0288437	0.022478	0.0373369	-0.0503797	0.0851551	0.0548731	-0.0083207	0.154686	0.0026283	0.0242842	-0.050958	-0.0940544	0.0113359	-0.0392928	0.0583122	-0.0531628	-0.0692886	0.0343309	-0.0352473	0.053331	0.0190522	-0.0230909	0.03414	0.05296	-0.00935456	0.0697914	0.078057	0.0837691	-0.0158306	0.0262255	-0.0755693	-0.0237316
DB05260	-0.0369743	-0.0918575	0.0388142	-0.011627	-0.0417474	-0.00925993	-0.11753	0.0444845	0.0453704	0.0113607	0.117127	-0.0382868	-0.014192	-0.12843	0.00693314	-0.111735	0.00844957	0.102262	0.116723	0.0347727	-0.00913646	-0.0552391	-0.151873	-0.0643748	-0.103366	-0.0313616	-0.0961482	-0.0688126	-0.00326456	-0.0278839	0.089879	0.0841374	-0.0586355	-0.158835	-0.110935	0.00387974	0.0226507	-0.00187551	0.000828872	0.0645146	0.0142839	0.193126	-0.0295029	-0.109558	-0.0383521	-0.0849758	-0.171574	-0.01212	-0.0744978	-0.0142962	0.10594	0.122997	0.0395265	0.0867911	-0.0121027	-0.1003	-0.211291	-0.104592	-0.146016	-0.0847355	0.0720573	-0.0236343	0.00250504	0.0895978	-0.0175235	0.102088	-0.0599144	0.0307168	-0.0715637	0.0612754	0.00377807	-0.0845606	0.0724101	0.0611802	-0.000296694	0.126404	-0.0299538	0.0122519	-0.0938068	-0.158944	-0.00921266	-0.0408873	-0.00084823	-0.0493477	-0.0753291	0.0255128	-0.0347076	-0.0076456	-0.0198169	-0.0598237	0.0490007	-0.0175852	-0.00747417	0.0605599	0.137716	0.0721502	-0.0935065	0.0483626	-0.0343789	-0.0383151
DB05266	-0.0491262	-0.0761575	-0.0353345	-0.00852816	-0.0642318	0.00649233	-0.133209	0.0620196	0.00864327	-0.0591694	0.136133	-0.0625994	0.00999723	-0.140942	-0.00768531	-0.133347	0.00372123	0.0979805	0.046364	0.0587108	-0.0926296	-0.0585309	-0.0938409	-0.0729932	-0.0857098	-0.00250037	-0.120806	-0.0787323	0.0300436	-0.028335	0.0829117	0.0584323	-0.0824962	-0.137846	-0.0297587	-0.0196242	-0.0118615	0.0609948	0.00144658	0.0401733	-0.0618178	0.148125	-0.0561751	-0.155511	-0.0101748	-0.0817081	-0.108847	0.0485733	-0.0731078	0.0498721	0.0730124	0.0544433	0.0494879	0.00863364	-0.00939925	-0.0835199	-0.182026	-0.098296	-0.175147	-0.0511573	0.0800025	-0.061371	-0.0179312	0.0589456	-0.0021431	0.17606	-0.0846535	0.00845558	-0.0500938	0.0468806	-0.0380697	-0.071883	0.0990009	0.0745104	-0.0523843	0.16359	8.86765e-05	-0.0413999	-0.132554	-0.182809	-0.0127735	-0.0147633	-0.0322795	-0.0113598	-0.089079	0.0187657	-0.0143179	0.00297971	-0.0146885	-0.0344736	0.0403974	-0.119167	0.0588333	0.114069	0.134077	0.0951091	-0.0662403	0.0570574	-0.0136571	-0.0190272
DB05265	0.0388444	-0.0680396	-0.0364341	-0.0163748	-0.0023132	-0.0198189	-0.0539446	0.11759	-0.0118225	-0.0440519	0.131667	-0.0885886	-0.00679473	-0.129694	-0.0329206	-0.083619	0.100056	0.11122	0.073908	0.0418515	-0.0333898	0.00194606	-0.0954286	-0.0391199	-0.0980878	0.00649424	-0.127052	-0.0525205	0.0584745	-0.0112016	0.0837447	0.0572514	-0.057025	-0.156382	-0.0900053	-0.00817186	0.0238985	0.00855739	-0.00199897	0.0632507	-0.0381488	0.14304	-0.0315231	-0.10786	0.0495407	-0.0704217	-0.121466	0.0170842	-0.0727449	0.0310756	0.0730734	0.12557	0.121106	0.0042686	-0.0131013	-0.0700808	-0.172313	-0.0721515	-0.0656635	-0.0887417	0.102957	-0.00943295	-0.0581934	0.0433525	-0.00519117	0.175911	-0.0735292	0.0316478	-0.0517688	0.0464339	-0.0286543	-0.00487105	0.0673376	0.067543	-0.0354347	0.151322	0.0124097	0.004486	-0.130778	-0.166966	0.00315599	-0.0272792	-0.0123331	-0.0551265	-0.0776999	-0.00610414	-0.0379993	0.031287	0.00255717	-0.0209269	0.0861642	-0.0872182	0.0199058	0.119122	0.137867	0.0893759	-0.0511344	0.0497531	0.00523116	-0.0402901
DB00487	0.0101215	-0.0498849	0.0454197	-0.0232093	0.00970402	0.00566648	-0.0527277	0.0726023	-0.032728	-0.0467763	0.114842	-0.0648327	0.0286672	-0.164574	0.00160354	-0.102449	0.0264327	0.114237	0.0595638	0.040822	-0.113825	-0.0779789	-0.136579	-0.089289	-0.10066	-0.0429685	-0.138326	-0.0677028	0.0814967	-0.014036	0.0892801	0.0532228	-0.105152	-0.203554	-0.128095	-0.0297187	0.00595842	0.0259332	0.00166617	0.0697097	0.0434013	0.201767	-0.0185325	-0.0946261	0.0714277	-0.0867791	-0.162059	0.0474414	-0.0690401	-0.0108633	0.110115	0.155352	0.0667571	0.0196779	-0.0531099	-0.0906513	-0.194766	-0.0967494	-0.160288	-0.0857674	0.0790813	-0.0478676	-0.0527555	0.0672715	0.00266719	0.18176	-0.0887229	-0.0452578	-0.0404406	0.0702678	-0.0472881	-0.0240104	0.0341415	0.0785077	-0.0381249	0.146695	0.0195817	-0.0124741	-0.102621	-0.1749	0.00305902	-0.0109307	-0.0333814	0.0152399	-0.0610627	0.0507249	-0.0119415	0.0329201	0.00343747	-0.014147	0.0866368	-0.130126	-0.0105548	0.124642	0.17465	0.0800779	-0.0549036	0.135018	-0.0315874	-0.0348912
DB03600	-0.0309375	-0.0877181	0.0409272	-0.0220608	-0.00517328	-0.055569	-0.0727316	0.110809	0.00903119	-0.0564223	0.126949	-0.123233	-0.0257842	-0.174208	-0.0226222	-0.0858746	0.0529773	0.13266	0.0894567	0.0289948	-0.0291284	-0.0929998	-0.126242	-0.0397402	-0.0386013	-0.0381619	-0.0941281	-0.116728	0.053107	-0.0132278	0.104605	0.0211229	-0.0723431	-0.170564	-0.114738	-0.0565564	0.00657271	0.103097	0.000186401	0.0868134	0.0487472	0.191756	-0.0317695	-0.114357	0.0324652	-0.114938	-0.131253	0.061562	-0.0952047	-0.039017	0.0877016	0.115565	0.086066	0.071394	-0.0528211	-0.111473	-0.170353	-0.0931953	-0.10216	-0.0893382	0.0585093	-0.0518186	-0.0319196	0.0652396	0.0121795	0.172812	-0.0694435	0.0162585	-0.0723668	0.0627964	-0.00413831	-0.0386152	0.101883	0.0632668	0.00387903	0.121356	0.0246091	-0.0293901	-0.0552829	-0.160652	-0.0066864	-0.0159226	-0.0220437	-0.0500197	-0.0843992	0.031809	-0.00975513	0.0482962	-0.00638951	0.00747932	0.00562862	-0.00719282	0.054299	0.116575	0.145879	0.109134	0.0171859	0.0840387	-0.0380383	-0.0147071
DB00774	-0.0487608	-0.0453565	0.0289303	-0.00310815	-0.0145858	0.00789716	-0.13324	0.0946543	-0.00637693	-0.0212261	0.103268	-0.0533018	0.0168101	-0.163308	0.000583957	-0.0991253	0.0155949	0.106328	0.0456493	0.0354331	-0.107026	-0.0153812	-0.114671	-0.0546528	-0.0817195	0.0127949	-0.102453	-0.0701361	0.0942103	-0.0155472	0.0854658	0.069543	-0.0810289	-0.184551	-0.132852	-0.0126519	-0.0146945	0.0988544	-0.00332705	0.0744454	-0.0770233	0.209243	-0.0472475	-0.0962682	0.0261129	-0.101616	-0.142618	0.056822	-0.110907	0.0519106	0.0892815	0.122273	0.0377241	0.0228011	-0.0830997	-0.114494	-0.176603	-0.119841	-0.160135	-0.101154	0.103749	-0.0395572	-0.0213522	0.0727456	-0.0455676	0.202844	-0.0639671	-0.0375059	-0.0576813	0.0562314	-0.0726318	-0.0477783	0.100269	0.0458215	-0.0162574	0.146372	-0.014422	-0.0522426	-0.132635	-0.168612	-0.0798536	-0.0181202	-0.0220334	-0.0300849	-0.0710742	-0.0127902	-0.0101589	0.00926951	-0.0449352	-0.0401646	0.0469025	-0.116199	0.0405758	0.10297	0.116427	0.147137	-0.0809671	0.0736485	-0.0157639	-0.04114
DB00499	-0.0396158	-0.0849001	0.00492998	-0.00264166	-0.0187526	0.0112565	-0.0716341	0.058741	0.0425215	-0.0467411	0.155689	-0.0734517	-0.0264534	-0.179847	0.00909684	-0.108347	0.0394436	0.108159	0.0772342	0.0226743	-0.117958	0.0173841	-0.119231	-0.131161	-0.0556673	-0.0136947	-0.135268	-0.0576379	0.0667688	-0.0100879	0.100518	-0.00297927	-0.0585027	-0.200061	-0.11453	-0.02474	-0.00835591	0.103533	-0.00542273	0.0179965	0.0247106	0.207524	-0.053785	-0.0840574	0.0366812	-0.0389359	-0.178415	0.129083	-0.105705	-0.0187767	0.0940125	0.12995	0.0461147	-0.00356883	-0.104865	-0.0905601	-0.192533	-0.129661	-0.148805	-0.122372	0.0999439	-0.00968248	-0.0538728	0.120195	-0.00951717	0.204064	-0.10586	-0.0294717	-0.0591086	0.0563067	-0.0743008	-0.0265914	0.0837449	0.0549474	-0.0266894	0.178004	0.0142064	-0.00165199	-0.167392	-0.145572	-0.0295732	-0.0102131	-0.0519035	-0.0422675	-0.127317	0.038249	-0.0251657	0.103353	-0.0465739	-0.0609789	0.0335332	-0.12118	0.067528	0.0960336	0.1552	0.0840345	-0.0852152	0.0269521	-0.00755058	-0.00189351
DB01442	-0.03715	-0.0677101	0.0773752	-0.00561822	-0.0169968	0.0284076	-0.13286	0.0936842	-0.0139507	-0.027222	0.13371	-0.0880222	-0.00933775	-0.151825	-0.0647536	-0.113817	0.103631	0.0748961	0.0600623	0.0514382	-0.0235855	-0.0171773	-0.11107	-0.0543169	-0.0942342	0.0266003	-0.101917	-0.0688419	-0.00925764	-0.00816892	0.0976275	0.00897572	-0.0607015	-0.103829	-0.114945	-0.0151164	-0.0248909	-0.0025762	-0.0259774	0.0385705	0.0546654	0.191435	-0.0358841	-0.0928132	0.0204023	-0.0459391	-0.147804	-0.00568357	-0.0581899	0.00413666	0.0797836	0.115014	0.0644164	0.021133	-0.078105	-0.0845231	-0.194597	-0.117929	-0.128107	-0.0760148	0.0625863	-0.0500575	-0.0149581	0.0532592	0.0469807	0.187605	-0.0651026	0.0097429	-0.0528108	0.03808	-0.00222108	-0.0443976	0.118522	0.082279	-0.0580775	0.147603	-0.0220592	0.00560599	-0.119455	-0.178547	-0.00363109	-0.0372616	0.0126439	-0.0529324	-0.0690391	0.0113575	-0.00495601	0.0226844	-0.0311736	-0.0197145	0.00386887	-0.0522679	0.0375304	0.122686	0.123669	0.0677525	-0.0817289	0.129707	-0.0209222	-0.0572184
DB07996	-0.0298118	-0.0617474	0.0401383	-0.00459048	0.0227823	-0.029786	-0.0898041	0.103565	-0.0169017	-0.0529411	0.0719301	-0.0704075	-0.0167772	-0.114881	-0.0341383	-0.0840054	0.0928525	0.0857751	0.136002	0.00920389	-0.0474575	0.000329437	-0.127755	-0.00601986	-0.0372749	0.0201834	-0.114631	-0.054595	0.0556198	-0.0280549	0.0661013	0.0201752	-0.0377375	-0.116069	-0.114012	-0.01377	0.0265526	0.015819	0.0997423	0.0339904	-0.0205419	0.216286	-0.0218557	-0.0950209	0.0381823	-0.0282549	-0.140467	0.00874974	-0.0196865	0.0277372	0.0672395	0.0864362	0.136624	0.0447597	-0.00260735	-0.102067	-0.18483	-0.128702	-0.0847197	-0.105575	0.0898439	-0.0225324	-0.0532413	0.0481136	0.0354897	0.073067	-0.0468895	0.0367315	-0.0507805	-0.0294621	0.0236628	-0.0176606	0.0262093	0.0940515	-0.0260933	0.0855327	0.00565206	-0.0180362	-0.0648543	-0.155153	-0.0338583	-0.0494107	0.0124812	0.0256813	-0.0704049	0.050902	-0.00274165	0.0458049	-0.00169096	0.00421306	0.0774863	-0.0515874	0.0097146	0.0475806	0.109232	0.0766644	-0.0154595	0.08001	0.0278771	-0.00460923
DB01336	-0.0209972	-0.0333431	-0.0104028	-0.013477	0.0174872	0.00589065	-0.0848953	0.0543528	-0.0390911	-0.0880303	0.122947	-0.0878873	-0.0104699	-0.173985	-0.0891427	-0.111204	0.0903917	0.0875352	0.0704459	0.026914	-0.0335829	-0.037119	-0.100449	-0.0267834	-0.0913423	0.0159415	-0.128394	-0.0503348	0.0799484	-0.0147343	0.127927	-0.0188279	-0.0615974	-0.131235	-0.0849277	-0.0135618	-0.0120093	-0.00107159	0.0033156	0.0415249	-4.28853e-05	0.197456	-0.0366728	-0.136649	-0.00735992	-0.035229	-0.156463	0.00952799	-0.0497531	0.0225769	0.0543952	0.132802	0.0708548	0.00935348	-0.02664	-0.103097	-0.142192	-0.0949228	-0.150885	-0.0835869	0.135806	0.00171404	0.00132482	0.0334675	-0.0204071	0.208549	-0.110869	0.00241811	-0.0733989	0.0509623	0.0215776	-0.0588886	0.0682224	0.0546656	-0.0218067	0.0797462	-0.0597937	-0.0222879	-0.0757647	-0.149969	-0.0166789	-0.0468536	-0.0464881	0.0146846	-0.106421	-0.0293017	-0.0477164	0.0446505	-0.0171904	-0.0232058	0.0196759	-0.0772692	0.030473	0.0788905	0.12283	0.169576	-0.0121074	0.041749	-0.006797	0.0030927
DB02640	0.0142169	-0.0672092	0.047182	-0.0066684	0.0010572	-0.0151274	-0.0951158	0.0842974	-0.0431482	-0.0513734	0.121885	-0.148109	-0.000295402	-0.083751	-0.0445728	-0.0747816	0.0622613	0.124265	0.0805337	0.0290732	0.00367768	-0.00184342	-0.12029	-0.0588477	-0.0994501	-0.0345946	-0.0966361	-0.0227452	0.116161	0.0444247	0.0600631	0.0452835	-0.0452671	-0.120019	-0.128569	-0.0758777	0.0413445	0.0893802	0.00340846	0.0331157	0.0599858	0.221934	-0.0584614	-0.0993763	0.0195283	-0.0616387	-0.131537	0.0497499	-0.100707	-0.0101128	0.0698143	0.103078	0.126866	0.0810609	-0.0573892	-0.0460175	-0.158192	-0.131276	-0.129651	-0.121254	0.0597259	-0.0172399	-0.0676646	0.0600512	-0.0193834	0.149176	-0.0596202	0.00847736	-0.06579	0.0613398	-0.0308979	0.00362673	0.049328	0.105624	-0.0622194	0.128949	0.0144989	-0.00411926	-0.0635126	-0.170101	0.0228676	0.000575862	0.0104117	0.0364319	-0.124406	0.0512078	-0.0329646	0.0992103	0.00194322	-0.0033786	0.0582294	-0.0945446	0.0201626	0.0778504	0.13791	0.110466	-0.031304	0.0319311	-0.00311704	-0.0040445
DB05595	-0.0310674	-0.0256914	-0.0408228	-0.0728973	0.0319868	0.0463911	-0.0407478	0.0430991	-0.0289555	0.0115892	0.122932	-0.0871628	-0.0572146	-0.108304	-0.0102715	-0.0966145	0.0279975	0.078277	0.0406439	0.0154341	-0.0597957	-0.0284849	-0.059136	-0.0248881	-0.026983	0.00962764	-0.138346	0.00321621	0.0167644	-0.0342717	0.0833868	0.00849819	-0.0647366	-0.0912959	-0.0538603	-0.0486142	-0.0103336	-0.0135292	0.0141286	0.0512481	-0.00450798	0.161949	-0.0238569	-0.0982338	0.0166669	-0.00820787	-0.0597176	0.056827	-0.106097	-0.0429863	0.0760236	0.0997967	0.0791135	-0.0036297	-0.0249256	-0.0378811	-0.117115	-0.149875	-0.128629	-0.0428387	0.0943628	-0.0269542	-0.0581866	0.0124623	-0.00208796	0.168633	-0.0480598	0.0434642	-0.0437487	0.0476281	-0.00823065	-0.0130445	0.0965696	0.0707339	-0.0158364	0.160301	-0.0167718	0.0211917	-0.0581353	-0.112666	-0.0138525	-0.0450562	0.0562321	-0.0645476	-0.0418414	0.00998437	-0.0403719	0.0553495	0.00358533	-0.00732332	0.0445005	0.00520533	-0.0506997	0.117758	0.0853677	0.074095	0.0180858	0.0227112	-0.0345824	0.0209947
DB01332	-0.0355189	-0.0642157	-0.0464554	-0.0265825	-0.0247413	-0.0337486	-0.137931	0.129504	0.0167372	-0.0246058	0.151173	-0.063453	-0.0204021	-0.182157	0.0164795	-0.0950163	0.0921714	0.104468	0.0716758	0.0447599	-0.0961965	-0.0467413	-0.116048	-0.0557347	-0.120171	-0.00302912	-0.153379	-0.0552614	0.0952713	-0.0134562	0.0906321	0.0493083	-0.0710931	-0.200698	-0.0871405	-0.0303596	-0.019508	0.0352349	0.00747395	0.0411514	0.0266474	0.153427	-0.0561376	-0.122012	-0.0144291	-0.105874	-0.133187	0.149433	-0.0928391	0.0310837	0.101677	0.115741	0.0581253	-0.00240077	-0.046086	-0.0981901	-0.181939	-0.0940717	-0.15453	-0.110433	0.0522668	-0.0306138	-0.00251466	0.157224	0.00322886	0.152221	-0.107589	-0.0139668	-0.0752827	0.0698286	-0.0326028	-0.0610954	0.0828039	0.0831925	-0.0399765	0.166114	0.00160412	-2.38714e-05	-0.145602	-0.167555	-0.0723923	-0.122547	-0.00567492	0.00642016	-0.0912749	0.0574682	-0.00293948	0.0487638	-0.0407601	-0.0468049	0.0443492	-0.118405	0.0245599	0.0853466	0.120768	0.121178	-0.0382326	0.130797	-0.0161491	-0.00955913
DB00319	-0.0410674	-0.0790002	0.0061078	0.00324586	0.00501009	0.00356708	-0.113795	0.0924438	0.0564159	-0.0309569	0.15644	-0.0769073	-0.00970159	-0.183989	0.00799894	-0.109281	0.00236942	0.115679	0.134188	0.0260702	-0.122263	-0.00597947	-0.124273	-0.119233	-0.110115	0.00144517	-0.11441	-0.0604648	0.0946444	0.0327014	0.0884574	0.0664697	-0.0698124	-0.16595	-0.129957	-0.0196036	0.0130073	0.0222528	-0.0207284	0.0220734	-0.0732157	0.156155	-0.014905	-0.0927882	-0.0131771	-0.0583358	-0.163235	0.124869	-0.107263	0.0253869	0.0898275	0.125872	0.041647	-0.0120531	-0.0781142	-0.073881	-0.184404	-0.135555	-0.177785	-0.100633	0.0480079	-0.0160358	-0.0585722	0.144259	-0.0337974	0.1629	-0.104178	-0.0653052	-0.12215	0.0572831	-0.0711491	-0.0294128	0.0553055	0.0972971	-0.0157912	0.179386	0.00492071	-0.0492766	-0.16691	-0.147165	-0.0637096	-0.0144904	-0.0381243	-0.036991	-0.0879752	-0.00192947	-0.0213075	0.0847814	-0.0542317	-0.0486958	0.106906	-0.114885	0.0252457	0.103049	0.125381	0.167195	-0.0914629	0.0816232	-0.0263679	-0.0142436
DB01155	-0.055483	-0.0509322	-0.0219596	-0.0166536	0.00589976	0.00297685	-0.0929962	0.0509985	0.0470387	-0.0556631	0.132328	-0.0589478	0.0074717	-0.152703	-0.0540567	-0.106544	0.0755426	0.0920094	0.0517324	0.040507	-0.0951305	-0.0453221	-0.119874	-0.129068	-0.0999688	0.0469706	-0.135721	-0.0566189	0.0947138	0.0316321	0.101793	0.0801555	-0.0662607	-0.169478	-0.127167	0.0247825	0.0125898	0.0426481	0.00570642	0.0511911	-0.00278144	0.179477	-0.0648281	-0.104404	0.0178387	-0.0840792	-0.162723	0.131612	-0.0827947	0.028303	0.0816195	0.108834	0.0298098	0.00375488	-0.0674802	-0.0781531	-0.159067	-0.140208	-0.169447	-0.115541	0.0849643	-0.0156356	-0.0541641	0.123816	-0.027519	0.163304	-0.0725954	0.0161713	-0.0924718	0.0549212	-0.0594143	-0.0617735	0.078747	0.107869	-0.0622851	0.16919	0.00970236	-0.030494	-0.169881	-0.170355	-0.01075	-0.0342745	0.00352697	-0.0381694	-0.088546	0.0655858	-0.00144102	0.124835	-0.0341065	-0.0639896	0.0437195	-0.116688	0.0280525	0.0530521	0.146986	0.0864729	-0.0599862	0.0164617	-0.000762349	-0.0165403
DB06696	-0.0213496	-0.0402872	0.0125267	-0.0473901	0.00779333	0.00699783	-0.0775856	0.0552134	-4.00052e-05	-0.0274764	0.132131	-0.0869567	0.00252468	-0.15173	0.0208561	-0.102379	0.0406576	0.115674	0.0470579	0.0223957	-0.113889	-0.0207674	-0.120477	-0.136076	-0.0855721	-0.0178786	-0.141773	-0.0859547	0.109359	0.0531965	0.0850059	0.0591462	-0.0934455	-0.168906	-0.105215	0.015265	0.0128629	0.0363864	0.0107515	0.0649076	-0.0466966	0.171943	-0.053872	-0.0597048	-0.0483513	-0.0256826	-0.164287	0.0643777	-0.0709968	0.0349438	0.110726	0.137634	0.0575749	-0.00235884	-0.0863083	-0.088994	-0.1902	-0.103614	-0.160132	-0.0896765	0.109105	-0.0224404	-0.0391727	0.0524431	-0.0352805	0.206824	-0.0657126	-0.000373448	-0.0516503	0.0513715	-0.080177	-0.0254877	0.0598146	0.102897	-0.0543186	0.171956	0.035424	-0.0671248	-0.166427	-0.172082	-0.0449361	-0.0211534	-0.00758594	0.00560543	-0.0578417	-0.0234359	0.008897	0.0781884	-0.0517697	-0.0358008	0.0972389	-0.129678	0.0130013	0.124853	0.160413	0.145859	-0.0779498	0.0682884	-0.0177626	-0.00721079
DB01157	-0.056094	-0.0497993	0.027088	-0.0104296	0.00945197	0.0266599	-0.121776	0.0708513	0.0075613	-0.0268715	0.122996	-0.0577262	0.037211	-0.178281	-0.0272607	-0.103171	0.0347535	0.0982475	0.0841567	0.0183046	-0.0992001	-0.0585917	-0.145441	-0.0805647	-0.0971943	-0.00277301	-0.144515	-0.0418229	0.103835	0.00794135	0.072474	0.0771597	-0.0943829	-0.169132	-0.117686	0.0195841	0.0130689	0.00365138	0.0280109	0.00739618	0.0530844	0.199011	-0.0299871	-0.103683	0.0525248	-0.0912233	-0.170556	0.11156	-0.0665926	0.00122494	0.0665118	0.120697	0.0434455	0.00577537	-0.0890747	-0.0669667	-0.172025	-0.122	-0.170732	-0.0923567	0.0427015	-0.0124945	-0.0224367	0.0924843	-0.0140813	0.18819	-0.124621	0.00612987	-0.0868324	0.0638168	-0.0771694	-0.0561518	0.0802728	0.0551038	-0.0603282	0.123241	0.00631898	-0.0271736	-0.162122	-0.151633	-0.0119481	-0.0973454	-0.0794084	-0.0186706	-0.0497467	0.0223287	-0.00852537	0.132994	-0.0204472	-0.0384769	0.0758133	-0.121784	0.0334852	0.0736308	0.152402	0.124882	-0.0583338	0.0275119	-0.00665356	-0.0603631
DB00771	-0.0779021	-0.0435512	-0.0290402	-0.0803002	-0.0420221	0.0145756	-0.0720812	0.0550005	0.0633827	-0.0281331	0.109432	-0.148102	-0.00414477	-0.150836	0.0321611	-0.0906775	0.0280284	0.0866997	0.034823	0.0183293	-0.119344	-0.0156594	-0.0981237	-0.0896109	-0.103649	-0.000881487	-0.146329	-0.0499211	0.124854	-0.0155674	0.0569287	0.0484436	-0.0547427	-0.21082	-0.121019	-0.00155558	0.00232063	0.0837398	0.0214499	-0.00882053	-0.0470733	0.169232	-0.0520511	-0.0965227	0.0501531	-0.0916321	-0.161051	0.114093	-0.0980752	0.0225609	0.0853954	0.14445	0.0503458	0.0119166	-0.0711574	-0.0993662	-0.163067	-0.0973342	-0.165119	-0.0817901	0.137682	-0.0316532	0.0287851	0.137194	-0.014382	0.194261	-0.0936664	-0.0251223	-0.0927561	0.0621205	-0.0591099	-0.0511593	0.0925622	0.0833459	-0.0196328	0.189757	-0.0111189	-0.0623712	-0.121144	-0.174457	-0.0591852	-0.00492046	-0.0893587	-0.0481097	-0.0606741	0.0227718	-0.0637939	0.0964506	-0.0486554	-0.029634	0.0776426	-0.115455	0.0134533	0.0712539	0.115223	0.103675	-0.0865491	0.0329089	0.00305568	-0.00127937
