Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB01556	0.0531965	-0.0349694	-0.0140513	-0.010216	-0.0424799	-0.0832366	-0.0203944	-0.06428	0.0220876	-0.0318423	0.0773879	0.0505911	0.127996	0.0407022	-0.00508356	-0.00400446	0.102963	-0.010141	-0.0509118	0.0506355	0.00825351	0.0705577	0.0193846	-0.0554276	0.0178533	-0.0674344	-0.0961052	-0.0237573	0.0366203	0.00875613	0.0541922	-0.0178257	0.123542	-0.0274692	0.0256046	-0.0761328	0.06676	-0.0699807	-0.0307027	0.0860449	0.132157	-0.00265155	0.0617952	0.000341929	-0.0554876	0.0542549	-0.00821119	-0.0565613	0.0867865	-0.111245	-0.0494223	-0.0846849	0.102728	0.124064	-0.0466644	0.0316778	0.0288746	0.00248965	0.0135821	0.225012	0.0233451	0.0308718	0.0651677	-0.00561516	0.0404011	0.0908105	-0.14026	-0.0746234	-0.0397184	0.0460067	-0.0328105	0.0165855	-0.0352994	-0.0870631	-0.0988225	0.0260979	0.000799325	-0.0871521	-0.0528169	-0.0182355	-0.0812172	-0.0410455	-0.043055	-0.0143043	-0.0329688	-0.0254136	0.027147	0.00461052	-0.0249962	0.0487353	-0.0687376	-0.0494619	0.0412282	-0.0810775	0.0491857	0.0523575	-0.0173451	-0.0320396	-0.0316308	0.0228247
DB00416	0.0762411	-9.29871e-05	0.0489362	-0.0090962	-0.00156281	-0.104527	-0.0261776	-0.0232501	-0.0122789	-0.0437628	0.0719754	0.0470472	0.0979027	0.0308283	-0.0242055	0.00353744	0.10216	-0.0798731	-0.0424018	0.0395709	0.0239	0.102311	0.0753238	-0.00130172	-0.0270919	-0.0541308	-0.0633101	-0.0550872	0.00244483	-0.0956849	0.0486774	-0.0140761	0.108915	0.0300401	0.0201844	-0.101798	0.0450126	-0.0534801	0.00192036	0.0799526	0.119582	0.021801	-0.0277678	0.0551625	-0.0653538	0.0015867	-0.0174738	-0.0166787	0.0349775	-0.0988804	-0.0312658	-0.0759588	0.0764718	0.117948	-0.0405696	0.0531099	0.0334897	0.00448513	0.0266772	0.213172	-0.0748825	-0.0306519	0.0615944	-0.00809839	0.0485393	0.0885073	-0.126363	-0.0477754	-0.047749	0.0407913	-0.0519622	-0.0623493	-0.0363036	-0.0282759	-0.0921648	0.0858918	0.022401	-0.0867698	-0.0961664	-0.0898335	-0.12072	-0.111166	-0.0583968	-0.036577	-0.107519	-0.0244961	0.0521267	0.0106187	-0.0199278	0.0706807	-0.0888083	-0.0583444	0.0256224	-0.0647901	0.120705	0.0717135	0.00834363	-0.0321188	-0.0226586	0.0735107
DB00417	0.032038	-0.0297817	0.0665502	-0.0537174	-0.0269408	-0.0311402	0.00933643	-0.0605385	-0.0187109	-0.0835938	0.11221	0.0743284	0.0962968	0.00710885	-0.116875	0.0148474	0.0759552	-0.0689542	-0.061661	0.0896667	0.0566182	0.122606	-0.00403527	-0.0603601	-0.0647473	-0.0304118	-0.116294	-0.0634255	-0.0496952	-0.0649291	0.035911	-0.0923695	0.189116	0.0559994	-0.0152875	-0.144508	0.0648659	-0.116295	-0.0380372	0.0417618	0.129016	0.0146403	-0.000445324	-0.0363492	-0.0993962	0.025374	-0.00231518	-0.139271	0.033602	-0.103394	-0.0633191	-0.0483456	0.0153403	0.117966	-0.0381822	0.0962385	0.0903162	0.00605601	-0.0497317	0.241661	-0.0401025	-0.0987566	0.0534761	0.0251427	0.0707758	0.0886366	-0.161651	-0.0163779	-0.0880172	0.00969746	-0.0489129	-0.0207723	-0.0477497	-0.00206787	-0.137227	0.0558206	0.074597	-0.0743972	-0.0693741	-0.0841862	-0.123157	-0.0340328	-0.0438603	-0.0146989	-0.0969461	-0.0015272	0.0758142	0.0382993	-0.0211624	0.00888642	-0.0872492	-0.0491018	0.067949	-0.0302026	0.0917176	0.0678919	0.0154405	0.0319082	0.0329223	0.0468006
DB00414	0.00678265	-0.0130746	-0.00288958	0.00995887	-0.0383559	-0.0617028	-0.0211113	-0.0157244	-0.0248418	-0.0369738	0.0998601	0.0246011	0.110633	0.0390245	-0.067763	-0.0328053	0.0941392	-0.00554418	-0.0427944	0.0516715	0.05462	0.116513	0.043986	-0.0656828	-0.0402	-0.0163405	-0.0839029	-0.0569443	0.0175891	-0.024747	0.0443596	-0.0307738	0.1043	0.014532	0.0365153	-0.0929286	0.0694118	-0.0978745	-0.0377088	0.0354112	0.067516	-0.0186456	-0.0247383	-0.0129762	-0.0528181	0.0298933	-0.0149497	-0.0712176	0.04551	-0.101598	-0.0340429	-0.0828654	0.0190611	0.0778595	-0.0574612	0.0449253	0.0876546	0.0550721	0.0265025	0.263833	-0.0756873	-0.0380745	0.0606574	0.00573907	0.0534818	0.0842878	-0.149742	-0.0712166	-0.0699579	0.0362791	-0.0386837	-0.0245114	-0.0608816	-0.00651611	-0.0734059	0.0449366	0.027025	-0.096855	-0.108897	-0.0560584	-0.0826288	-0.0641927	-0.0164474	-0.0161321	-0.075467	-0.030078	0.0781504	0.0140078	-0.0185137	0.0305777	-0.0532746	-0.0700778	0.0617723	-0.0728075	0.0625957	0.0425314	0.000294256	0.00866792	0.0557027	0.0609665
DB00415	0.0249581	-0.0273296	0.0667499	-0.0517027	-0.038748	-0.0333345	-0.0157027	-0.0702016	-0.0233661	-0.113291	0.0860632	0.0690687	0.0866589	0.0152572	-0.122053	0.00162284	0.101999	-0.0507693	-0.0475689	0.106461	0.0474052	0.137528	-0.00550448	-0.0568716	-0.0477688	-0.0198888	-0.118041	-0.0490236	-0.0333533	-0.0651358	0.00513719	-0.107594	0.195354	0.0448344	-0.0126631	-0.147045	0.024231	-0.110536	-0.0347229	0.0308398	0.0784803	0.0361498	-0.0119149	-0.0515533	-0.115781	0.0469449	0.0291536	-0.101436	0.0241193	-0.0914603	-0.0369167	-0.057219	0.0336544	0.128177	-0.044122	0.0881302	0.104033	0.0177742	-0.0285908	0.247631	-0.0470572	-0.108195	0.0505576	0.0232847	0.0704897	0.0862657	-0.156836	-0.0511147	-0.0525503	0.0267173	-0.0601212	0.0195479	-0.0709115	-0.0458108	-0.127652	0.0415309	0.0431897	-0.0895124	-0.0705317	-0.0845049	-0.143498	-0.0588473	-0.0371347	-0.0123959	-0.0956386	0.00593768	0.0658366	0.0214652	-0.0161292	0.0410479	-0.0875528	-0.0315876	0.058855	-0.00598469	0.113784	0.0781656	0.0292356	0.0433771	0.040232	0.0612275
DB00412	0.0441752	-0.0222364	0.0510205	0.0170725	-0.0337527	-0.0828414	-0.0024783	-0.0844077	-0.0193553	-0.0855959	0.114492	0.0665129	0.0932969	0.0178819	-0.0868199	-0.0065451	0.0964709	-0.0217158	-0.0429	0.0926605	0.0604412	0.114075	0.0449093	0.0222737	-0.0586951	-0.0371079	-0.100482	-0.0495634	-0.0148076	-0.0881507	-0.0325583	-0.0395615	0.158189	0.0390924	-0.022487	-0.147699	0.0553234	-0.124333	-0.0586359	0.06425	0.084643	0.0380792	-0.00336871	0.0207059	-0.096832	0.0542882	-0.0123061	-0.109819	0.0329277	-0.0994443	-0.0502122	-0.0443033	-0.0262243	0.126162	-0.0355583	0.101032	0.0773917	0.027551	-0.00155381	0.246557	-0.0346075	-0.0782791	0.0532514	-0.000228174	0.0267052	0.0987464	-0.144271	-0.0352993	-0.0757975	0.0545028	-0.0713743	0.0187524	-0.076939	-0.0143852	-0.138635	0.0101234	0.0537115	-0.0597673	-0.0868202	-0.0791241	-0.106141	-0.0696484	-0.0871223	-0.015473	-0.0774843	0.0333711	0.0718782	0.02802	-0.0244518	0.0179892	-0.0920173	-0.045756	0.0929291	-0.0187525	0.0872983	0.0526391	0.0399829	0.0441362	0.0469778	0.0488866
DB00413	0.0743861	-0.0234129	0.0569233	-0.0111415	-0.0418216	-0.0878	-0.036158	-0.0609146	-0.0183889	-0.101121	0.105579	0.087343	0.113829	0.00847163	-0.0834351	-0.0244655	0.0825935	-0.0352302	-0.0365135	0.0795078	0.0550494	0.109471	0.0198139	-0.0229282	-0.0837773	-0.0205677	-0.0945323	-0.0602135	-0.00889032	-0.08138	-0.0163165	-0.0603139	0.194256	0.0522987	-0.00894943	-0.160483	0.0569014	-0.114519	-0.0172468	0.0441155	0.121459	0.00174783	0.00912758	-0.0464318	-0.0925458	0.0279518	0.0230423	-0.108017	0.00471275	-0.0912561	-0.0884468	-0.0712319	-0.0181234	0.128344	-0.0223213	0.0818611	0.102692	0.0366308	0.00330496	0.255533	-0.0725747	-0.088031	0.0698406	0.0562058	0.0221516	0.0567632	-0.140824	-0.0771797	-0.0854765	0.0481897	-0.0633846	-0.00872122	-0.0638695	-0.0673119	-0.0932414	0.0560108	0.0647081	-0.0680493	-0.0936956	-0.104918	-0.132176	-0.0539689	-0.0563355	-0.0190396	-0.095464	0.0161228	0.0313719	0.00703606	0.0188231	0.0494718	-0.0901634	0.0115436	0.0590019	0.0237701	0.0594501	0.0777672	-0.00714766	0.0701812	0.0609927	0.0405766
DB00410	0.0114517	0.0054311	0.0601809	-0.00867345	-0.045743	-0.0168875	-0.00751514	-0.0688181	0.050017	-0.0664949	0.0958779	0.0398054	0.0565116	0.0138346	-0.0473226	-0.0317016	0.0790812	-0.0387277	-0.0499868	0.063195	0.0606012	0.12894	-0.0247393	-0.0463494	-0.035623	-0.0676323	-0.113766	-0.00307975	-0.0210275	-0.0616591	0.0151265	-0.0758555	0.160975	0.0518965	0.0273374	-0.143381	0.0607525	-0.114263	-0.0458688	0.0303564	0.130833	0.0462035	-0.0147247	-0.0498874	-0.0810788	0.0516318	-0.0427248	-0.095226	0.0341517	-0.104149	-0.0378623	-0.0617773	0.00726302	0.139422	-0.0484868	0.0580421	0.0897947	0.0334977	-0.049398	0.258223	-0.077901	-0.068762	0.070079	0.0256356	0.0212483	0.0501235	-0.147102	0.015424	-0.0680697	0.0390507	-0.0463992	0.0239262	-0.0512586	-0.00464354	-0.118541	0.0263113	0.021592	-0.0656099	-0.107926	-0.0536592	-0.0771042	-0.0512829	-0.0206631	-0.0288923	-0.114048	0.0381601	0.0550451	0.0304231	-0.0310339	0.0408314	-0.0885974	-0.0712134	0.0568244	-0.0487378	0.048061	0.0817903	-0.00254668	-0.0126267	0.0569141	0.0590656
DB00411	0.0468231	-0.0167906	-0.010186	0.00308177	-0.0355037	-0.0800371	-0.0253134	-0.0594264	-0.0137197	-0.0456284	0.0869678	0.0697309	0.0989096	0.0404153	-0.076517	0.00146844	0.0894303	0.00487919	-0.0791546	0.0614469	0.0685145	0.101183	0.0404956	-0.0448015	-0.0415427	-0.0334005	-0.076338	-0.0509541	-0.00651048	-0.078058	0.00975912	-0.0407575	0.136059	0.0461321	0.02124	-0.165051	0.0560722	-0.099678	-0.0613846	0.0368576	0.114187	-0.00840642	-0.0115681	-0.0380563	-0.0773444	0.050879	-0.0339919	-0.0964623	-0.00378966	-0.0684329	-0.0643782	-0.0858375	0.00724362	0.130115	-0.0217956	0.0681033	0.0971714	0.0403828	-0.0721311	0.259158	-0.045698	-0.0527666	0.063669	0.0165735	0.0354164	0.0872338	-0.139565	-0.0517925	-0.0509933	0.0600641	-0.0581131	0.0148508	-0.0556489	-0.0106788	-0.108121	0.0297686	0.0558483	-0.0342117	-0.107951	-0.0897313	-0.0796484	-0.048616	-0.0533785	0.00391235	-0.0991807	-0.0180341	0.0616248	0.0383616	0.0260095	0.0499361	-0.0854178	-0.0314838	0.0662509	-0.0294781	0.0826207	0.0912692	0.0105559	0.027471	-0.0249588	0.0559174
DB00418	0.0429994	-0.017383	-0.00251539	-0.0550022	-0.0129052	0.016857	-0.0213791	-0.0495739	-0.034989	-0.0715241	0.0969137	0.0562684	0.115833	0.0120541	-0.0930031	-0.019003	0.0382097	-0.0251974	-0.0158189	0.0710814	0.0636139	0.124883	0.0142176	-0.00797957	-0.0601395	-0.0520832	-0.0930668	-0.0593658	0.0228989	-0.0903524	0.0528337	-0.03992	0.161704	0.0129724	-0.0210342	-0.105607	0.042381	-0.119381	-0.00426194	0.0785695	0.111998	-0.0118632	-0.0232098	0.0511082	-0.0640611	0.00790754	0.0283453	-0.121951	0.0322374	-0.066128	-0.0576067	-0.0600288	0.0231143	0.124675	-0.012367	0.0572726	0.0903933	0.0564554	-0.00619528	0.268197	-0.0497194	-0.0582319	0.0579674	0.0366332	0.0617276	0.0711481	-0.144392	-0.0600289	-0.117401	0.027971	0.0111067	-0.0409314	-0.0581608	-0.0352151	-0.139477	0.0717722	0.039548	-0.067709	-0.0828106	-0.103705	-0.125714	-0.0993343	-0.0186419	-0.0441547	-0.110428	-0.0414789	0.0705939	0.0122402	0.0198989	0.0435124	-0.0633318	-0.0433254	0.068701	-0.0590459	0.0618878	0.0640377	-0.00753834	0.0321172	-0.04098	0.0283466
DB00419	0.0656347	-0.00834129	0.0336566	-0.00502625	-0.0413953	0.00166029	-0.0177546	-0.0349564	0.0415827	0.0189962	0.0893848	0.0578746	0.114691	0.0350735	-0.0268859	-0.029439	0.0867564	-0.0572381	-0.0327964	0.0647933	0.0471498	0.106814	0.0251552	-0.0552658	-0.0189882	-0.0689873	-0.0968744	-0.058869	0.010578	-0.0476759	0.032156	-0.0581152	0.172987	0.0548195	0.0040797	-0.0755832	0.0194203	-0.0697673	-0.0100709	0.0867797	0.128286	0.0224747	-0.0105102	-0.0439438	-0.0775039	0.0207159	-0.0113888	-0.0640822	0.0418599	-0.0947213	-0.0554806	-0.0935273	0.0125489	0.130937	-0.0699286	0.0718057	0.102572	0.00754573	-0.00770635	0.251728	-0.0776254	-0.0684448	0.0468601	0.0661186	0.047978	0.101047	-0.138202	-0.0302666	-0.0679382	0.0513784	-0.0259228	-0.0689767	-0.0484782	-0.0958779	-0.0882275	0.04242	0.0112146	-0.0575005	-0.106821	-0.0848738	-0.0692767	-0.0813736	-0.106607	-0.0208354	-0.0912846	0.00293588	0.0686141	0.0286042	0.0052147	0.0691829	-0.0890563	-0.0641095	0.0728226	-0.000898915	0.0471327	0.0948915	0.00918608	-0.00196418	-0.015828	0.0783917
DB00019	0.00506647	-0.000292881	-0.015629	-0.0798561	-0.0583688	-0.0805552	-0.0360944	0.00964903	-0.00193819	-0.0116507	0.070588	0.0503272	0.0855328	0.0126547	-0.0601809	-0.0498426	0.0825017	-0.01412	-0.0244487	0.0865863	0.0713094	0.0767088	-0.0443037	0.0153007	-0.0477462	-0.0542919	-0.0570799	-0.053542	-0.010287	-0.0956152	0.0116453	-0.0382115	0.156767	0.0527623	-0.0279448	-0.0788682	0.0483888	-0.0699867	0.0292007	0.0536039	0.129031	0.00512459	-0.00904724	0.0120304	-0.0562262	-0.00974995	-0.0199144	-0.105439	0.00154999	-0.0386492	-0.0511105	-0.0207804	-0.0144887	0.121866	-0.0243212	0.0508771	0.0334383	-0.0278757	-0.0417157	0.205139	-0.0529726	-0.0667926	0.066935	-0.0242297	0.0604277	0.0148557	-0.0982106	-0.0510194	-0.0853082	0.0389531	-0.0128867	-0.039237	-0.0486748	-0.0122296	-0.0854074	0.0921686	0.0347487	-0.0699735	-0.0799613	-0.0779496	-0.0645922	-0.0496587	-0.055363	0.0333123	-0.103593	-0.0522507	0.0610947	0.034903	0.00828109	0.0358112	-0.0566228	-0.043914	0.0378333	-0.0779618	0.0392347	0.0229561	0.0102198	0.0341229	0.0302535	0.0475003
DB04398	0.0910349	-0.0119346	0.0288959	0.0149119	-0.0231378	-0.106437	-0.0428739	-0.0650769	-0.0151472	-0.0487443	0.0689687	0.0791779	0.0652604	0.00451711	-0.018652	-0.0228571	0.113392	-0.0438155	-0.0630883	0.0756347	0.0658902	0.0684175	0.0266768	-0.0475059	-0.0315975	-0.00792589	-0.0991644	-0.0435744	0.00192852	-0.0437434	0.0192355	-0.0330114	0.120231	0.0328192	0.0247744	-0.167336	-0.0365817	-0.0584233	-0.0143145	0.0784417	0.111343	0.0444248	-0.0188675	-0.049479	-0.0627511	0.0705884	0.024798	-0.132172	0.0187848	-0.0773779	-0.0267451	-0.0787139	0.0117875	0.100394	5.42783e-05	0.104626	0.118981	0.0474006	0.0181399	0.265111	-0.0462466	-0.0713345	0.0347891	-0.019096	0.0602214	0.0476282	-0.14632	-0.0445277	-0.0733304	0.060749	-0.071334	0.0090827	-0.0570791	-0.0723103	-0.138216	0.0489508	-0.00293463	-0.0434138	-0.107417	-0.0902863	-0.132717	-0.061026	-0.0227712	-0.0196516	-0.0625291	-0.0136079	0.0276215	0.0134662	0.035353	0.0668573	-0.0702444	0.0200637	0.0846319	-0.00235555	0.1318	0.0339819	0.0206546	-0.00322825	0.025087	0.00107261
DB04575	-0.00177235	-0.0179278	-0.0323496	-0.0279714	-0.0365557	0.0132129	-0.0217786	0.00638894	0.00782321	-0.0507889	0.0881761	0.0483964	0.123093	0.0100359	-0.0638058	-0.0174411	0.0181272	-0.0229028	-0.0495695	0.0392964	0.0619768	0.101491	0.0487707	-0.0581899	-0.0172449	-0.0196865	-0.0828765	-0.00740602	0.0390432	-0.105354	0.0430344	-0.0529011	0.145795	0.0494074	-0.00113996	-0.076093	0.0687009	-0.0830666	0.0143551	0.0802296	0.0766209	-0.0140785	-0.0225871	-0.0322274	-0.034067	0.0158107	0.0138112	-0.0959818	0.0319356	-0.0884125	-0.0410256	-0.0934531	0.0958136	0.104606	0.00609455	0.0284593	0.0362559	-0.0127631	0.00796023	0.190486	-0.0228055	0.020634	0.0618809	0.037209	0.0538521	0.103565	-0.134605	-0.0610539	-0.0649786	0.0206719	-0.0413916	-0.0024623	-0.042229	-0.0829111	-0.0544349	0.0712341	-0.0211883	-0.0933075	-0.0859254	-0.0277561	-0.0806188	-0.117305	-0.0114997	-0.026498	-0.0808612	-0.0238318	0.0659006	0.00247118	0.0186352	0.0499979	-0.0939872	-0.0221597	0.040567	-0.0604527	0.109164	0.0521945	-0.0105503	-0.0055643	-0.0420396	0.0776331
DB04574	0.0727047	-0.0149825	0.0317013	-0.0461119	-0.0322183	-0.0945968	0.0164368	-0.0092467	-0.0201727	-0.0720988	0.0835705	0.0281634	0.098441	-0.0414133	-0.0877622	-0.0225443	0.0911471	-0.00359369	-0.0393354	0.079942	0.0448267	0.129221	0.0696568	0.0223067	-0.015222	-0.0338837	-0.107768	-0.0805626	-0.0112696	-0.087941	-0.0148105	-0.0542017	0.111609	0.0176517	-0.0010443	-0.128644	0.0124355	-0.0997161	-0.0204999	0.0259565	0.134622	0.0354398	-0.0305475	-0.00532978	-0.077687	0.0236004	0.0298707	-0.0739582	0.0407914	-0.026853	-0.0387231	-0.0933472	0.0101338	0.0947195	-0.0444818	0.0642012	0.0314058	0.0293785	0.0245095	0.225698	-0.0734573	-0.0592648	0.0531783	0.0177044	0.0206726	0.111617	-0.119217	-0.0207885	-0.0557359	0.0601983	-0.0363784	-0.0203153	-0.0383259	-0.0106727	-0.117632	0.0784592	0.0182223	-0.0925129	-0.0977894	-0.0967628	-0.0877802	-0.0758301	-0.0910641	-0.0414696	-0.0937964	-0.0338038	0.0523625	-0.00805184	-0.00771145	0.0271067	-0.0906509	-0.0276876	0.0391163	-0.0145855	0.0971381	0.0213755	0.00356571	0.0210783	0.0534204	0.0565611
DB00898	0.0641699	-0.0400171	0.0701441	-0.0256024	-0.0332881	-0.0671723	-0.0993965	-0.0581528	-0.0254258	-0.119296	0.12095	0.117379	0.0667316	-0.0268033	-0.0835428	0.0265134	0.111071	-0.0409299	-0.0297904	0.105653	0.0338353	0.122548	-0.00226776	-0.077071	-0.10017	6.96116e-05	-0.133329	-0.0297246	-0.0944075	-0.0831959	-0.0850147	-0.0822892	0.199731	0.0526575	-0.00516046	-0.155449	0.0185715	-0.146444	-0.0215166	0.0409884	0.059547	0.0206601	0.0285923	-0.0404827	-0.0881702	0.0617241	-0.0538014	-0.0927126	-0.040405	-0.0743889	-0.0484102	-0.0611512	-0.0377651	0.161549	0.0379297	0.13114	0.0972354	0.0958844	0.0724951	0.302206	-0.105644	-0.0964227	0.0541971	0.00197291	0.0739107	0.0872904	-0.159032	-0.0790664	-0.0877809	0.0394396	-0.110077	0.0128562	-0.0567816	-0.0306365	-0.147338	0.0776587	0.0667898	-0.0524319	-0.0759887	-0.0584707	-0.0984407	-0.0727656	-0.0956234	-0.0492749	-0.1209	-0.0514381	0.0513129	0.107065	0.0209903	-0.00448448	-0.0653655	0.0737319	0.118502	0.0245622	0.134943	0.0904073	0.0161604	0.0549501	-0.0210209	0.0186308
DB00899	0.0964481	0.0350566	0.0582085	-0.0209262	-0.0309141	-0.0926884	0.0207716	-0.0694085	-0.00353665	-0.0797895	0.0868266	0.0424975	0.0539458	-0.00500034	-0.0741434	-0.0294856	0.0204473	-0.0634973	-0.0532319	0.0670512	0.0395642	0.131333	-0.0109416	-0.0722391	-0.0641339	-0.0445696	-0.0949598	-0.0167262	-0.0357622	-0.0785616	0.0296675	-0.0453326	0.161714	0.0473459	-0.00193259	-0.167465	0.0395788	-0.120578	-0.0265314	0.0533373	0.11349	0.0340687	0.010874	-0.0271547	-0.0670418	0.012989	0.00371065	-0.108277	0.034668	-0.0981785	-0.0446842	-0.0379383	0.00525415	0.127306	-0.0605304	0.067263	0.0491141	0.015395	-0.0438392	0.229235	-0.0586736	-0.0522818	0.0407693	0.0234874	0.0574144	0.0815117	-0.140908	-0.0294671	-0.0655205	0.039811	-0.0473157	-0.0631554	-0.0371029	-0.0436561	-0.121609	0.0718809	0.0236388	-0.0945584	-0.0890479	-0.0950376	-0.123244	-0.0488624	-0.0952066	-0.0380816	-0.11372	-0.00141326	0.048434	0.0266545	0.00922339	0.0462578	-0.0878152	-0.0396586	0.0569432	0.0197785	0.099826	0.0871845	0.000508191	-0.00271998	0.0101781	0.0800345
DB04571	0.0951758	-0.0043038	-0.00615204	-0.00786601	-0.052422	-0.094478	-0.045189	0.0167784	-0.00285764	-0.0418591	0.075533	0.0176286	0.0765534	-0.0254494	-0.0144402	-0.0124429	0.111325	-0.0226712	-0.0304878	0.0563161	0.0152064	0.124688	0.0430878	-0.0474442	-0.0300256	-0.0671521	-0.0529004	-0.00759939	-0.00771248	-0.0559771	0.0429567	-0.0450446	0.120293	0.0179163	0.0240793	-0.104311	0.0594664	-0.0809243	-0.0183124	0.033726	0.14942	0.0525463	-0.0268635	0.0126726	-0.0740614	0.0215571	0.0121308	-0.0348948	0.015934	-0.0817194	-0.0407103	-0.0779456	0.037308	0.0827227	-0.04017	0.0437611	0.0246835	0.0138878	-0.0227247	0.194173	-0.0846907	-0.0022737	0.0708731	-0.0157911	0.0509393	0.0987973	-0.106125	-0.0679055	-0.0606834	0.0384238	-0.0537927	-0.0308372	-0.0571003	-0.0123116	-0.0877458	0.0233868	0.0327072	-0.0932502	-0.115796	-0.0577502	-0.0666186	-0.0598005	-0.0115323	-0.0474572	-0.102599	-0.0381457	0.027757	0.0129091	0.00296543	0.0575304	-0.071817	-0.0630485	0.0501905	-0.0713393	0.097469	0.0525931	0.0223518	0.00275051	0.0721752	0.0754124
DB04570	0.109831	0.0152141	-0.00125372	-0.0359277	0.00430775	-0.0323112	0.0184966	-0.0204604	-0.0176969	-0.0917367	0.100039	0.0187258	0.114323	0.0269192	-0.0516186	-0.0436284	0.0350248	-0.0834814	-0.061556	0.0641459	0.0546315	0.109063	0.0222639	0.0174385	-0.0412533	-0.0106644	-0.112715	-0.0105027	-0.0242274	-0.0738702	0.0444588	-0.0667972	0.160935	0.0421134	0.00409505	-0.158989	0.0528417	-0.100121	-0.0032751	0.0752906	0.0872683	0.0401501	-0.000570615	-0.0150067	-0.053588	-0.00274907	0.0258961	-0.069823	0.0437338	-0.102005	-0.0249882	-0.0799311	0.0992567	0.127705	-0.0469419	0.0700669	0.048514	-0.0140419	0.0144839	0.227798	-0.0661026	-0.0302756	0.0331661	0.0560638	0.031622	0.0632935	-0.148277	-0.0863778	-0.0713148	0.00535237	-0.0291684	-0.0649525	-0.0223538	-0.0858394	-0.0841374	0.0139579	-0.0171599	-0.100625	-0.098614	-0.0885541	-0.08745	-0.103364	-0.105777	-0.0519322	-0.0720425	-0.034424	0.0355918	0.0201733	0.0144471	0.0203606	-0.0528558	-0.0791294	0.0645568	-0.0500065	0.0691447	0.090547	0.0152872	0.0114197	-0.0351295	0.0685024
DB00678	0.0544266	-0.0350699	0.0427592	0.00615076	-0.0509652	-0.101355	-0.00552466	-0.0846486	-0.0252529	-0.0960247	0.0911404	0.103124	0.108647	0.00579711	-0.0758045	-0.0395011	0.0803616	-0.0138257	-0.0503989	0.0889719	0.0429005	0.123391	0.0202582	-0.0270578	-0.0645222	-0.0560558	-0.0906022	-0.0766242	-0.0336573	-0.0520473	-0.0313431	-0.0806874	0.17302	0.00838101	-0.00837895	-0.169853	0.0336833	-0.113432	-0.0531776	0.0604329	0.149671	0.0102518	0.0345178	-0.0256636	-0.0956625	0.0510516	0.0144791	-0.136918	0.0130334	-0.0888014	-0.0482788	-0.0748878	-0.0123979	0.143488	-0.0199928	0.0970535	0.0823911	0.0486621	0.0343412	0.261287	-0.00786514	-0.103873	0.026805	0.0219698	0.0237341	0.106053	-0.147078	-0.0874875	-0.078791	0.07176	-0.0990426	0.0261643	-0.0612153	-0.061541	-0.12478	0.0543398	0.0383701	-0.0601684	-0.0879075	-0.0972241	-0.115334	-0.0739754	-0.0873284	-0.0423693	-0.0847905	-0.0130751	0.111539	0.0298816	-0.0120815	0.0168554	-0.0645794	-0.0370454	0.082947	-0.00743542	0.096646	0.0900294	0.0409834	0.0597535	-0.0158406	0.0699756
DB00679	0.102619	-0.034866	0.03069	-0.00242215	-0.0200518	-0.0903231	-0.0130014	-0.0627605	-0.0185273	-0.0776686	0.083782	0.0687503	0.0961132	0.0152993	-0.120455	-0.0108893	0.123336	-0.0320331	-0.0353351	0.0898997	0.0442027	0.117728	0.0309707	0.00958225	-0.0659446	-0.0555085	-0.0877216	-0.0410624	0.0164825	-0.0891613	0.0134604	-0.0763875	0.154523	0.0368467	-0.0146847	-0.166087	0.0332314	-0.134498	-0.0537194	0.0431644	0.103746	0.0236445	0.0144455	-0.014624	-0.0868707	0.0329776	-0.00401406	-0.120168	0.0225163	-0.0649452	-0.0469909	-0.0698941	-0.0149501	0.0897073	-0.0413343	0.0986059	0.0750158	0.0465256	-0.0313477	0.244454	-0.0458925	-0.0810594	0.0617112	0.00775956	0.0381744	0.097721	-0.145143	-0.033162	-0.0780924	0.0561944	-0.0551407	-0.0049719	-0.0525278	-0.0819603	-0.153704	0.084973	0.075629	-0.0799284	-0.0972199	-0.101703	-0.119406	-0.0981464	-0.0779953	-0.0333116	-0.100173	-0.020795	0.0771832	0.0192258	0.0193666	0.0200209	-0.0857347	-0.0379647	0.0898058	-0.0379063	0.0987284	0.0807591	0.0218222	0.0336706	0.0458224	0.0266126
