,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.6383040092298817,0.6693048421531214,0.5980769230769231,9.0,Logistic Regression,0.6729174179588893,0.5382174790885492,0.6848371089432034,2.0
2,0.7010383616959908,0.7694450106476616,0.6625427315643823,9.0,Random Forest,0.7604633781763827,0.586962792039227,0.7843801322935297,2.0
0,0.6599053414469236,0.7060161209747787,0.6389088298636036,8.0,Naive Bayes,0.6809487375669472,0.6017579445571332,0.7120714341552525,2.0
1,0.6643002028397565,0.6999251851300297,0.637855579868709,8.0,Logistic Regression,0.6923990498812351,0.5912778904665315,0.7225269161545387,2.0
2,0.7303921568627451,0.7964822775345813,0.701701888909669,8.0,Random Forest,0.7852658015906236,0.6342123056118999,0.80570767394412,2.0
0,0.6762196747533991,0.7254558166161994,0.6833528874983704,7.0,Naive Bayes,0.6686224489795919,0.6987470007997867,0.7412079785921835,2.0
1,0.6858171154358838,0.7191593597947799,0.6866108230288525,7.0,Logistic Regression,0.6848806366047745,0.6883497733937617,0.7413750006130063,2.0
2,0.7482004798720341,0.8120464396061416,0.737164324474746,7.0,Random Forest,0.7709545983701979,0.7062116768861637,0.8315044895874563,2.0
0,0.6405497308019269,0.6949823116489888,0.6187828700225394,6.0,Naive Bayes,0.6586692258477287,0.583451402663644,0.705158914426481,2.0
1,0.6181637857750071,0.6537743182077392,0.5868465430016863,6.0,Logistic Regression,0.6392785571142284,0.5423632757155001,0.6622857157081097,2.0
2,0.6758288466987815,0.7460584492525135,0.6251638269986894,6.0,Random Forest,0.7409708737864078,0.5406630773590252,0.7663809904109102,2.0
0,0.6542584871947588,0.7159501836283657,0.6368470441038474,5.0,Naive Bayes,0.6706192358366272,0.6063132817153067,0.7151706023431373,2.0
1,0.6424955330553901,0.6908065765670022,0.6064579577118505,5.0,Logistic Regression,0.6744440393729493,0.55092316855271,0.6998848189863148,2.0
2,0.7136688505062537,0.782876739582814,0.6805117129091212,5.0,Random Forest,0.7696354753851935,0.6098868374032163,0.7936657359719139,2.0
0,0.6677258911301465,0.7248168742124272,0.6497742828018057,4.0,Naive Bayes,0.686884236453202,0.6164686377452335,0.7290696815897736,2.0
1,0.6613705443492678,0.7216271129912054,0.6595360466731491,4.0,Logistic Regression,0.6631284916201118,0.6559823155567837,0.722285692296216,2.0
2,0.7138712351478309,0.780489263431043,0.6780662210477227,4.0,Random Forest,0.7750533049040512,0.6026526664824537,0.8082327918241212,2.0
0,0.6133720930232558,0.661738288870649,0.6003005259203605,3.0,Naive Bayes,0.6213063763608087,0.5806686046511628,0.6613833937075596,2.0
1,0.6237887596899225,0.6621074100982653,0.6122347066167291,3.0,Logistic Regression,0.631633178773828,0.5939922480620154,0.6653863551431705,2.0
2,0.6856831395348837,0.7493119194933802,0.6462167689161555,3.0,Random Forest,0.7390084190832554,0.5741279069767442,0.7610942922413015,2.0
0,0.6700859439977821,0.7345862768527565,0.6719051557761235,2.0,Naive Bayes,0.6682204551686317,0.6756307180482395,0.7387064812290491,2.0
1,0.6463820349320765,0.710100919432131,0.6044347960924173,2.0,Logistic Regression,0.6857846586910626,0.5403382312170779,0.7102696455748762,2.0
2,0.7219295813695592,0.7941280889020392,0.6900494437577256,2.0,Random Forest,0.7794066317626527,0.6190740227335736,0.8120861163208126,2.0
0,0.6338383838383839,0.6982576748924771,0.5982142857142857,1.0,Naive Bayes,0.66268758526603,0.5451739618406285,0.6928157368673642,2.0
1,0.6459034792368126,0.6786724213334825,0.6317478844470382,1.0,Logistic Regression,0.6580547112462006,0.6074635241301908,0.701374875453626,2.0
2,0.7038439955106621,0.779463167872625,0.6702077800343695,1.0,Random Forest,0.7560803665844201,0.6018518518518519,0.7895453632219439,2.0
0,0.6434752509518865,0.6968500128518413,0.616530156366344,0.0,Naive Bayes,0.6669351590817559,0.573208722741433,0.6987180339696974,2.0
1,0.6301488404292143,0.686438757426045,0.6309791055085477,0.0,Logistic Regression,0.629565816678153,0.632398753894081,0.6808453688756998,2.0
2,0.6969539633091035,0.7709846265252507,0.6643664941537282,0.0,Random Forest,0.7444158075601375,0.5998615437867775,0.7811212868520154,2.0
0,0.6567573747999085,0.7232458002570713,0.6459070535503657,9.0,Naive Bayes,0.6669914738124239,0.6261147953350102,0.7210661497916999,3.0
1,0.6516121655613994,0.6867897625744189,0.6426644775419256,9.0,Logistic Regression,0.6596051998074145,0.6265721472673222,0.7086285931554401,3.0
2,0.7027212439972559,0.7694756416270607,0.6685364609892911,9.0,Random Forest,0.7554019014693172,0.5995883832609192,0.7899193170741043,3.0
0,0.6209959231217239,0.668006320556531,0.5853114545164888,8.0,Naive Bayes,0.6461484347520225,0.534944670937682,0.6788810480280615,3.0
1,0.6345369831100757,0.6827813939523596,0.6069527090510491,8.0,Logistic Regression,0.6565040650406504,0.5643564356435643,0.6820776950763698,3.0
2,0.6833139196272568,0.7590279616015518,0.6353730092204527,8.0,Random Forest,0.7487159225602529,0.5518345952242283,0.7761090319864835,3.0
0,0.6602421153233514,0.7107514708559888,0.6483099752679308,7.0,Naive Bayes,0.671907040328093,0.626314112774769,0.7195495813036031,3.0
1,0.6416056068811723,0.6808346825633141,0.643196955280685,7.0,Logistic Regression,0.6403536469845279,0.64606562599554,0.6945590222829441,3.0
2,0.7180630774131889,0.785352033426551,0.6910994764397906,7.0,Random Forest,0.7641837128521807,0.6307741318891367,0.7988387874504443,3.0
0,0.6766706091070372,0.7282818444892365,0.6808696921056473,6.0,Naive Bayes,0.6721405934889081,0.6898285038438794,0.7399342747862286,3.0
1,0.6781490242460083,0.7107390887267829,0.6823289070480082,6.0,Logistic Regression,0.6735811005473927,0.6913069189828503,0.734296188713966,3.0
2,0.7282672974571259,0.7892398270012982,0.7100946372239749,6.0,Random Forest,0.7609871534820825,0.6655824955647546,0.8086663279105544,3.0
0,0.6285335689045937,0.6865482019286012,0.6022386883178307,5.0,Naive Bayes,0.6481167288768239,0.5624263839811543,0.6948703595028308,3.0
1,0.6303003533568905,0.6793013656908455,0.5998406374501992,5.0,Logistic Regression,0.653699201111497,0.5541813898704359,0.6907333820291592,3.0
2,0.6967020023557126,0.7706961147815625,0.6551724137931034,5.0,Random Forest,0.7591155934833204,0.576266195524146,0.7901870627260505,3.0
0,0.6302941176470588,0.6740240644956602,0.6081670822942644,4.0,Naive Bayes,0.6468832891246684,0.5738235294117647,0.6866995674740485,3.0
1,0.6104411764705883,0.6528109060817083,0.5887284583139264,4.0,Logistic Regression,0.6234791187109503,0.5576470588235294,0.6577744809688582,3.0
2,0.6770588235294117,0.7475261250196438,0.6343656343656343,4.0,Random Forest,0.7310053722179586,0.5602941176470588,0.7646482698961938,3.0
0,0.6829978813559322,0.7460330751458806,0.6915743365112085,3.0,Naive Bayes,0.6733567486201706,0.7108050847457628,0.7474901417965384,3.0
1,0.6485699152542372,0.7050640604045364,0.6197707736389685,3.0,Logistic Regression,0.6750936329588015,0.5728283898305084,0.7130740285433425,3.0
2,0.747219279661017,0.8107095964386536,0.7280239350334806,3.0,Random Forest,0.7878507554733272,0.6766419491525424,0.8279855712259409,3.0
0,0.6515204473960153,0.709860156419647,0.6343967730106344,2.0,Naive Bayes,0.6671808715773235,0.6046836770360013,0.7095399190819762,3.0
1,0.6548409646976582,0.7025291963883639,0.6267246267246268,2.0,Logistic Regression,0.6823045267489712,0.5795176511709192,0.7153903921422262,3.0
2,0.7298147500873821,0.7895586284037222,0.7020046260601388,2.0,Random Forest,0.7825526428878384,0.6364907375043691,0.8074534889957279,3.0
0,0.6359520639147803,0.6848500069335909,0.596874078442937,1.0,Naive Bayes,0.6686488272216716,0.5390146471371504,0.689687429632217,3.0
1,0.6412782956058588,0.6858008246314434,0.6139294926913155,1.0,Logistic Regression,0.6645982004343779,0.5704394141145139,0.6865410522321769,3.0
2,0.707589880159787,0.7851845959255608,0.6712574850299402,1.0,Random Forest,0.7664957264957265,0.5970705725699068,0.7947853283948078,3.0
0,0.6708431603773585,0.7263310781780993,0.6575678576905384,0.0,Naive Bayes,0.6852029402364973,0.6320754716981132,0.7261138514039693,3.0
1,0.6288325471698113,0.6627623064314188,0.6231667165519306,0.0,Logistic Regression,0.6328267477203647,0.6137971698113207,0.679987265402501,3.0
2,0.7234669811320755,0.7939120560674389,0.6960466623460791,0.0,Random Forest,0.7726618705035971,0.6332547169811321,0.8025212625711997,3.0
0,0.6534375922100915,0.7007450958855355,0.6548126377663483,9.0,Naive Bayes,0.6522248243559718,0.6574210681616997,0.7060340760175532,4.0
1,0.6732074358217763,0.7192663889152495,0.6745040411462161,9.0,Logistic Regression,0.6718384074941453,0.6771909117733845,0.7322230697775011,4.0
2,0.7182059604603128,0.7794963661163845,0.6948881789137379,9.0,Random Forest,0.7575757575757576,0.6417822366479787,0.7955228243076532,4.0
0,0.6680235822571589,0.7351273602973304,0.651436993367723,8.0,Naive Bayes,0.6856965560037233,0.6204379562043796,0.7370207262951847,4.0
1,0.6579169006176305,0.7204732315626767,0.6505091065538507,8.0,Logistic Regression,0.6649076517150396,0.6367209432902864,0.7149393545507023,4.0
2,0.7265581134194273,0.7955466949427968,0.6977970834626125,8.0,Random Forest,0.7798196948682385,0.6313868613138686,0.8165200486386812,4.0
0,0.6639665534361119,0.7055367618444126,0.6592474827768946,7.0,Naive Bayes,0.6686374630475679,0.6501175855761693,0.7220317673259238,4.0
1,0.6438463548471387,0.6696903163959856,0.6144271570014144,7.0,Logistic Regression,0.669750231267345,0.5675463809772668,0.7026163379598522,4.0
2,0.687091716749412,0.7576319337525368,0.6361841105878778,7.0,Random Forest,0.7597968069666183,0.5471648811079174,0.7886842821646888,4.0
0,0.6353374233128835,0.6958403131015743,0.5935448577680524,6.0,Naive Bayes,0.6703738029039233,0.5325153374233129,0.6908013399074109,4.0
1,0.6263803680981596,0.6702160358680874,0.5929688544312258,6.0,Logistic Regression,0.6512037580739871,0.5442944785276074,0.6775919605555346,4.0
2,0.6779141104294478,0.7600055929960352,0.6219213596428056,6.0,Random Forest,0.75278940027894,0.5298159509202454,0.7631477285558357,4.0
0,0.6576321915530429,0.7120572101093653,0.6523721087286848,5.0,Naive Bayes,0.6625514403292181,0.6425008313934154,0.7135491081722738,4.0
1,0.6415031592949784,0.6981499860967026,0.6351945854483926,5.0,Logistic Regression,0.6465725111953152,0.6242101762554041,0.6939548768205083,4.0
2,0.7354506152311274,0.8101769085116803,0.7226773575039218,5.0,Random Forest,0.7593406593406593,0.6893914200199535,0.811924487469599,4.0
0,0.6524656679151061,0.7166101575689872,0.6208070832623872,4.0,Naive Bayes,0.6830273510678156,0.568976279650437,0.7068735086136088,4.0
1,0.6460674157303371,0.693254187377532,0.6190796103459859,4.0,Logistic Regression,0.6701818181818182,0.5752184769038702,0.6909382739428399,4.0
2,0.724250936329588,0.7877894360119957,0.6986184547160157,4.0,Random Forest,0.7702143663031215,0.6392009987515606,0.7962598639964713,4.0
0,0.6516406498884996,0.7059177372370788,0.6205101509630401,3.0,Naive Bayes,0.6814024390243902,0.5696081554635234,0.7113712219463875,4.0
1,0.6712328767123288,0.7246540413210785,0.6691247194613659,3.0,Logistic Regression,0.6734430461439174,0.6648614208346607,0.7287702288395964,4.0
2,0.7335138579165339,0.7979690094565199,0.7095990279465371,3.0,Random Forest,0.7795575896262396,0.6511627906976745,0.8095341661963515,4.0
0,0.6445303066892055,0.6971948836693972,0.6348300669808981,2.0,Naive Bayes,0.6526396327467483,0.6179666747162521,0.7040507803850518,4.0
1,0.6421154310553007,0.6833165926906726,0.6433212996389892,2.0,Logistic Regression,0.6411609498680739,0.6454962569427675,0.6981317400091591,4.0
2,0.6842550108669404,0.7460594031510006,0.6447493547072408,2.0,Random Forest,0.7369565217391304,0.5730499879256218,0.7640464731473235,4.0
0,0.6598323855133194,0.7174239160371854,0.6549263701229695,1.0,Naive Bayes,0.6645101663585952,0.6456150853038013,0.7140252964425461,4.0
1,0.6442681831786891,0.6753495376212953,0.606652325004137,1.0,Logistic Regression,0.6783863804589193,0.5486381322957199,0.6932772969969132,4.0
2,0.6786890152648908,0.7501998244545647,0.6317955753730063,1.0,Random Forest,0.7397590361445783,0.5513319365459444,0.760837502657387,4.0
0,0.6293078482479004,0.6810679991441382,0.60880195599022,0.0,Naive Bayes,0.6444516337754772,0.576889661164205,0.6906838586826751,4.0
1,0.6429192006950478,0.6440830712575728,0.6487179487179486,0.0,Logistic Regression,0.6383515559293524,0.6594265855777585,0.6872674126571127,4.0
2,0.6953373877787431,0.7607257114705355,0.6619537275064267,0.0,Random Forest,0.7434139299891735,0.5965826817260353,0.7741873852919965,4.0
0,0.6753585397653195,0.7320533253988536,0.6712437285450226,9.0,Naive Bayes,0.679860925381118,0.6628422425032594,0.7369115519753047,5.0
1,0.6451108213820078,0.694549159980732,0.6119190191046479,9.0,Logistic Regression,0.6750550487574709,0.5595827900912647,0.706335219594451,5.0
2,0.7089960886571056,0.7763822104200788,0.6759581881533101,9.0,Random Forest,0.7625286603340976,0.6070404172099088,0.7926081908721733,5.0
0,0.6617156714155805,0.7165838566192106,0.64739336492891,8.0,Naive Bayes,0.676014516661168,0.6210973022127918,0.7218496313790147,5.0
1,0.6550469839345257,0.7118154335780287,0.6178643384822028,8.0,Logistic Regression,0.6925103500188182,0.5577447711427705,0.7247949423162852,5.0
2,0.7194604425583511,0.8010670161802983,0.6853646098929117,8.0,Random Forest,0.7801857585139319,0.6110942709912095,0.8112306989331736,5.0
0,0.6553299492385787,0.7089573420338349,0.6522407170294494,7.0,Naive Bayes,0.6581395348837209,0.6464467005076142,0.7144132804246438,5.0
1,0.6383248730964467,0.675547932238661,0.6311157131762878,7.0,Logistic Regression,0.6439513998943476,0.6187817258883249,0.6904920250457369,5.0
2,0.7319796954314721,0.7972653477212237,0.7174959871589084,7.0,Random Forest,0.7584841628959276,0.6807106598984771,0.8136718286995284,5.0
0,0.6379366634018936,0.6907000568585626,0.6002162941600577,6.0,Naive Bayes,0.670020120724346,0.5435847208619001,0.6989540255355778,5.0
1,0.6314071172053543,0.6755138719668887,0.6046918767507002,6.0,Logistic Regression,0.6519441298603247,0.563826314071172,0.683441183828256,5.0
2,0.7004570682337578,0.7766454314229929,0.6607506008504345,6.0,Random Forest,0.7617220801364024,0.58341495266079,0.7885028185448066,5.0
0,0.6416093928980527,0.6938839683359705,0.6310980103168755,5.0,Naive Bayes,0.6501670209535378,0.6131156930126003,0.6986059774657571,5.0
1,0.6430412371134021,0.6642630466550168,0.6285203397407242,5.0,Logistic Regression,0.6551724137931034,0.6039518900343642,0.6954655970314737,5.0
2,0.695446735395189,0.7653176554282174,0.6602779108768567,5.0,Random Forest,0.7464788732394366,0.5919243986254296,0.775187911101664,5.0
0,0.6405835543766578,0.7016754909597214,0.5964860035735556,4.0,Naive Bayes,0.6799049558723693,0.5312997347480106,0.6920074720852183,5.0
1,0.653448275862069,0.7024336002005542,0.6437627811860941,4.0,Logistic Regression,0.6622720897615708,0.6262599469496021,0.707051622117935,5.0
2,0.7043766578249336,0.7797963607383382,0.6619141513726681,4.0,Random Forest,0.7729365922777187,0.5787798408488064,0.7805109442830105,5.0
0,0.6543743641912513,0.7099198588137909,0.6610972568578554,3.0,Naive Bayes,0.6484833659491194,0.6742115971515769,0.7160181891752881,5.0
1,0.6527212614445574,0.6826162174435557,0.6529419240055916,3.0,Logistic Regression,0.6525273050546101,0.6533570701932858,0.6998205247084464,5.0
2,0.7222787385554426,0.7875237543293985,0.6980923417196572,3.0,Random Forest,0.7646880678376742,0.6421668362156663,0.801851917490523,5.0
0,0.6465419501133787,0.6991325721398327,0.6218920557913887,2.0,Naive Bayes,0.6685136897001304,0.5813492063492064,0.6985509670610496,5.0
1,0.6937358276643991,0.7447400025955433,0.7065055004753497,2.0,Logistic Regression,0.6782268578878748,0.7372448979591837,0.7578517470858337,5.0
2,0.6924603174603174,0.7675550021564741,0.6558832857595941,2.0,Random Forest,0.7444204463642908,0.5861678004535147,0.7782223906191351,5.0
0,0.6325648414985591,0.6782289551217018,0.5968733532408221,1.0,Naive Bayes,0.6610894941634241,0.5440281780339418,0.6905522320067745,5.0
1,0.6445725264169068,0.6728683410472139,0.6263884214069336,1.0,Logistic Regression,0.6601631784320681,0.5959013768812039,0.7055497779225517,5.0
2,0.6998078770413064,0.7614352423613748,0.6598947941229819,1.0,Random Forest,0.7610878661087866,0.5824527697726545,0.7855385692119934,5.0
0,0.6542132982225148,0.6919239120553682,0.6416510318949344,0.0,Naive Bayes,0.6658407079646018,0.6191573403554971,0.7075432712956491,5.0
1,0.6395655036208031,0.6769779962404993,0.6061151079136691,0.0,Logistic Regression,0.6681205392545598,0.554641211323239,0.6955555502584988,5.0
2,0.7188940092165899,0.7772201716273138,0.6880934989043097,0.0,Random Forest,0.7727645611156686,0.6201448321263989,0.7964392004545453,5.0
0,0.657457729468599,0.7134222363903868,0.6426208851787683,9.0,Naive Bayes,0.6717155087257162,0.6159420289855072,0.7205491048507551,6.0
1,0.6601751207729468,0.712778376240684,0.6507370054305663,9.0,Logistic Regression,0.6693265240983083,0.6331521739130435,0.7212429476183809,6.0
2,0.7167874396135265,0.7893903638515118,0.6878535773710482,9.0,Random Forest,0.7661230541141586,0.6240942028985508,0.7981027853625522,6.0
0,0.6393188854489165,0.690807621022124,0.6290990130531677,8.0,Naive Bayes,0.6474442988204456,0.611764705882353,0.6912449079354732,6.0
1,0.6510835913312694,0.7018345567626529,0.6578627808136005,8.0,Logistic Regression,0.6453245979749851,0.6708978328173375,0.709178943534396,6.0
2,0.704953560371517,0.780642795539473,0.6806300268096515,8.0,Random Forest,0.741782322863404,0.6287925696594427,0.7887465613587785,6.0
0,0.6427903715821454,0.6910649295673723,0.6204841713221602,7.0,Naive Bayes,0.6618114406779662,0.5840149567655994,0.699052165444801,6.0
1,0.6295863519513906,0.6632717219435821,0.6192649531587797,7.0,Logistic Regression,0.6370150728935013,0.6024772143024071,0.6872309814159501,6.0
2,0.6928020565552699,0.7564637157312138,0.6564745851300144,7.0,Random Forest,0.7445168938944873,0.5870530497779856,0.7761238341720171,6.0
0,0.6586273875040466,0.7065832063870845,0.6433282597666159,6.0,Naive Bayes,0.6735127478753541,0.6157332470055034,0.7096746032586101,6.0
1,0.6665587568792489,0.7180878491080127,0.6648226488773186,6.0,Logistic Regression,0.6683022571148185,0.6613790870831985,0.7245459273871582,6.0
2,0.7136613790870832,0.7827494831562479,0.6842762805639836,6.0,Random Forest,0.7625298329355609,0.6205891874393007,0.7915887167793572,6.0
0,0.6439722463139635,0.6993479922479964,0.6232216613125287,5.0,Naive Bayes,0.6617933723196882,0.5888985255854293,0.6962562562261375,6.0
1,0.6179531656548135,0.6465945411946485,0.592946249807485,5.0,Logistic Regression,0.6344759393539882,0.5565192252095982,0.6721851589691359,6.0
2,0.6879155825383059,0.7464857528252566,0.6503643724696356,5.0,Random Forest,0.7393225331369662,0.5805145995952588,0.7671038617745012,6.0
0,0.6666155732679337,0.7092617604748085,0.6577498033044847,4.0,Naive Bayes,0.6757193663110249,0.6407112201103617,0.7231619627533823,6.0
