,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.6487758945386064,0.6963212778563147,0.6796083147225562,2.0,Naive Bayes,0.6247631080227416,0.7450094161958569,0.7021344086593535,2.0
1,0.6523540489642184,0.7018073495596807,0.6475754104620084,2.0,Logistic Regression,0.6566008517228029,0.6387947269303201,0.7145429332425406,2.0
2,0.6480225988700565,0.7000826975598036,0.6231094978826376,2.0,Random Forest,0.6705729166666666,0.5819209039548022,0.7197050655941779,2.0
0,0.6417545180722891,0.722592439603291,0.6561878952122854,1.0,Naive Bayes,0.6307745745050365,0.6837349397590361,0.7035487110338947,2.0
1,0.6649096385542169,0.7260777288421945,0.6550387596899225,1.0,Logistic Regression,0.6749201277955271,0.6362951807228916,0.7167921970260559,2.0
2,0.6588855421686747,0.7269774322737774,0.620603015075377,1.0,Random Forest,0.6990566037735849,0.5579819277108434,0.71471829524423,2.0
0,0.7038408144377603,0.7684023067193527,0.7210113339145596,0.0,Naive Bayes,0.6814997939843428,0.7653863951874132,0.7688048684335345,2.0
1,0.7218880148079593,0.7829296233473939,0.728912945421741,0.0,Logistic Regression,0.7109546854377474,0.7478019435446552,0.7848792302910478,2.0
2,0.7114761684405367,0.7767551457115156,0.6932349323493234,0.0,Random Forest,0.7400210084033614,0.6520129569643683,0.7816725379294426,2.0
0,0.6134751773049646,0.6850036701396494,0.63973558575101,9.0,Naive Bayes,0.5990371389270976,0.6863672182821119,0.6668780323169774,3.0
1,0.6451930654058313,0.7034951632751765,0.6448432261881285,9.0,Logistic Regression,0.6454796683774181,0.6442080378250591,0.6988695391902808,3.0
2,0.6317966903073287,0.6933892948197556,0.613443640124095,9.0,Random Forest,0.6456247279059643,0.5843183609141056,0.6865752461715107,3.0
0,0.6419114604882086,0.7048148895895907,0.6431663574520716,8.0,Naive Bayes,0.6409202958093673,0.645428216797683,0.7003170549799902,3.0
1,0.6501861812163839,0.7025541021791759,0.6307053941908713,8.0,Logistic Regression,0.667900092506938,0.5974348365742657,0.6991139338662546,3.0
2,0.6640463384360777,0.7244260258035811,0.6207379729098552,8.0,Random Forest,0.7126005361930295,0.5498551923872569,0.7216698228946151,3.0
0,0.6440352896049099,0.7446282674655964,0.6944352979914389,7.0,Naive Bayes,0.6083068935679261,0.80897583429229,0.7289472782036619,3.0
1,0.6772151898734177,0.7646834883461322,0.6951639195797863,7.0,Logistic Regression,0.6585449553877831,0.7360951285001918,0.7482246979268143,3.0
2,0.6751054852320675,0.7614419795933616,0.679773156899811,7.0,Random Forest,0.670145359672009,0.6896816263904871,0.7364601720692674,3.0
0,0.6813992459153749,0.7482229051635084,0.7008849557522123,6.0,Naive Bayes,0.6604892512972572,0.7465437788018433,0.7431058542387381,3.0
1,0.6841223292836196,0.7465357834570354,0.6888155179529508,6.0,Logistic Regression,0.6787311915412769,0.6992040217846669,0.7481256260125673,3.0
2,0.6906158357771262,0.7643925730677614,0.6728682170542636,6.0,Random Forest,0.7138157894736842,0.6363636363636364,0.7607007233883999,3.0
0,0.6264222503160556,0.6890599489508649,0.6317757009345796,5.0,Naive Bayes,0.6228501228501229,0.640960809102402,0.6870402897891346,3.0
1,0.6510745891276865,0.6894706414721093,0.6363636363636364,5.0,Logistic Regression,0.6643741403026134,0.6106194690265486,0.7076064142732301,3.0
2,0.6272650653181626,0.6974865165629154,0.56927197467738,5.0,Random Forest,0.674163783160323,0.49262536873156343,0.7093975293409189,3.0
0,0.6459175424413904,0.7324250513556514,0.6847786973731558,4.0,Naive Bayes,0.6170557717250325,0.769199676637025,0.7260570564427851,3.0
1,0.6681487469684722,0.7274171815076715,0.6576313594662218,4.0,Logistic Regression,0.6791559000861327,0.637429264349232,0.7276674994722805,3.0
2,0.6669361358124495,0.7399732933903848,0.6531986531986533,4.0,Random Forest,0.6812993854258121,0.6273241713823767,0.7354101082952276,3.0
0,0.6611886537595678,0.7014907694552293,0.6733232038202736,3.0,Naive Bayes,0.6500419111483655,0.6983340837460603,0.7023866165562604,3.0
1,0.6416028815848717,0.7153385501095901,0.6139670223084384,3.0,Logistic Regression,0.6652653704676826,0.570013507429086,0.6980018208573924,3.0
2,0.6614137775776677,0.7192934430810879,0.6209677419354839,3.0,Random Forest,0.705208929593589,0.5547050877982891,0.7145036704000798,3.0
0,0.6476571013439884,0.733205529752369,0.6761268781302171,2.0,Naive Bayes,0.6255792400370713,0.7355612059571377,0.7259909573929785,3.0
1,0.6571013439883763,0.7259400761172153,0.6548446069469835,2.0,Logistic Regression,0.6591829223408171,0.6505630221576462,0.7156145348290258,3.0
2,0.6718125681075191,0.7445379738635937,0.6468633965213992,2.0,Random Forest,0.7000846023688664,0.6011623683254631,0.7301460520762015,3.0
0,0.6570610043815301,0.7193249381829869,0.7039138658518842,1.0,Naive Bayes,0.6193036354326676,0.8153016514998315,0.7278454188069665,3.0
1,0.6809908998988877,0.7322798931038499,0.7002375296912114,1.0,Logistic Regression,0.660394265232975,0.7451971688574317,0.7453055399076393,3.0
2,0.679474216380182,0.7258335052435052,0.6708203530633436,1.0,Random Forest,0.6894343649946638,0.6531850353892821,0.7422703553264087,3.0
0,0.653770620581304,0.7145686569025003,0.6672957161728629,0.0,Naive Bayes,0.6422084998183799,0.6944226237234878,0.7122321630776123,3.0
1,0.6716417910447762,0.7271693381312524,0.6660007990411506,0.0,Logistic Regression,0.6776422764227642,0.654752553024352,0.7292228340251856,3.0
2,0.6602513747054203,0.7270426243486118,0.6126287505597849,0.0,Random Forest,0.7125,0.5373134328358209,0.7325145060656119,3.0
0,0.6485260770975056,0.7357013334893737,0.6693686006825937,9.0,Naive Bayes,0.6318968989126057,0.7115646258503401,0.7223661951553109,4.0
1,0.6657596371882086,0.7351152966953296,0.6526861451460886,9.0,Logistic Regression,0.6792545365375184,0.6281179138321995,0.723361973663237,4.0
2,0.6807256235827664,0.7515028405964091,0.6594097726173198,9.0,Random Forest,0.7065837221358217,0.618140589569161,0.7354742108483605,4.0
0,0.6203971865949525,0.655760032520911,0.6301148961902844,8.0,Naive Bayes,0.6143867924528302,0.6466694249069094,0.6658766539384778,4.0
1,0.6417045924700041,0.6926315894956009,0.6156236129604971,8.0,Logistic Regression,0.6639540449976065,0.5738518824989657,0.6872877933832704,4.0
2,0.6350848158874638,0.6714960623232623,0.5665847665847666,8.0,Random Forest,0.6975196612220206,0.4770376499793132,0.6902034598740237,4.0
0,0.647665124106016,0.7161976132387543,0.6614109561350313,7.0,Naive Bayes,0.6365758754863813,0.6882625157761885,0.7060780382182424,4.0
1,0.6617585191417753,0.7337816053291627,0.6413916146297948,7.0,Logistic Regression,0.6824869482676792,0.6049642406394615,0.722024930758218,4.0
2,0.6623895666806899,0.7304906873782846,0.6177661347939986,7.0,Random Forest,0.7118551042810098,0.5456457719814892,0.722325985831474,4.0
0,0.6667408726625111,0.7067376577703512,0.6753415744957709,6.0,Naive Bayes,0.6583509513742072,0.6932324131789849,0.7128038646324047,4.0
1,0.6698575244879786,0.7252116796102481,0.6616472735569245,6.0,Logistic Regression,0.6785212915301825,0.6455921638468388,0.7203535482888745,4.0
2,0.6878895814781835,0.7308589503770366,0.6543392504930966,6.0,Random Forest,0.7331491712707182,0.5908281389136242,0.7356260739385105,4.0
