,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.6458182257674644,0.7033681118426982,0.6443783750985984,3.0,Naive Bayes,0.6470086511514561,0.6417693981145758,0.7043114926061812,1.0
1,0.6571791153009428,0.7067898482117326,0.6450159564482824,3.0,Logistic Regression,0.6687427014402492,0.6229151559100797,0.7174274014449158,1.0
2,0.705221174764322,0.7731739925216131,0.6835344492020241,3.0,Random Forest,0.7378151260504202,0.6366932559825961,0.7781299005554794,1.0
0,0.6492162688249155,0.7005811303750925,0.6657555642327215,2.0,Naive Bayes,0.6357788757341288,0.6986989038008401,0.7048392236788935,1.0
1,0.6634566130519414,0.7082855001666335,0.6783826121010378,2.0,Logistic Regression,0.6495734508296616,0.7098657924392993,0.7204730818849995,1.0
2,0.7196496260629034,0.7787466663001977,0.7153778147589579,2.0,Random Forest,0.7264469792986903,0.7046409179387357,0.7909329670026448,1.0
0,0.6582220700673286,0.7023687497734691,0.65347680203633,1.0,Naive Bayes,0.662677460987915,0.6445281296359694,0.7127626714820747,1.0
1,0.6515462741070409,0.6998382285010417,0.6255900925755624,1.0,Logistic Regression,0.6759406465288819,0.5822207006732854,0.7131968807100816,1.0
2,0.7144813420061623,0.7870997130369234,0.6973142995402856,1.0,Random Forest,0.741923027416656,0.6577656053862833,0.7919467529756314,1.0
0,0.6577308255984368,0.6993617078680298,0.6530056336284282,0.0,Naive Bayes,0.6621468926553672,0.6441133365901319,0.7139886399461219,1.0
1,0.6667684416218856,0.7128407746674725,0.6627526110870774,0.0,Logistic Regression,0.6708369823595646,0.6548607718612603,0.7275921827526981,1.0
2,0.7143380556912555,0.7828498035312077,0.6934870921242301,0.0,Random Forest,0.7480916030534351,0.6463116756228627,0.7965012306068742,1.0
0,0.6382443707852326,0.6975075764838967,0.6428974387904773,9.0,Naive Bayes,0.6347332070847722,0.6512744313635844,0.6951581331875611,2.0
1,0.6633901017259115,0.7020304146402686,0.6650363967242948,9.0,Logistic Regression,0.6617996604414261,0.6683049491370442,0.7192845029814553,2.0
2,0.7073951308720997,0.7813342236119394,0.6850781153893468,9.0,Random Forest,0.7416433612997736,0.6365298891301863,0.787677904661599,2.0
0,0.6581749049429658,0.7042715859172858,0.6670546531929528,8.0,Naive Bayes,0.6501650165016502,0.6848451928299837,0.7163599005216741,2.0
1,0.6631721890277024,0.7079050694944601,0.66428455416599,8.0,Logistic Regression,0.6620979926613425,0.6664856056491038,0.7256101574345709,2.0
2,0.711787072243346,0.7788035332523469,0.6872199952841311,8.0,Random Forest,0.751256605232633,0.6332428028245519,0.7910220132234536,2.0
0,0.6486613433536872,0.6880969849034564,0.6468783193674024,7.0,Naive Bayes,0.6501779359430605,0.6436120244246125,0.6947443692319775,2.0
1,0.6530648191639268,0.7055520697250984,0.6416398811328765,7.0,Logistic Regression,0.663489276307538,0.6211836542977924,0.7097795606358412,2.0
2,0.7064349459840301,0.7735767134545025,0.6839044126943987,7.0,Random Forest,0.7407559572719803,0.6351573508689525,0.7806955977762192,2.0
0,0.6629297458893871,0.718510883842755,0.675377886052821,6.0,Naive Bayes,0.6513242204186245,0.7012763021731632,0.7269612740897876,2.0
1,0.6915603081522365,0.7397715343768939,0.6981715893108297,6.0,Logistic Regression,0.6835205992509363,0.7134644130159825,0.7547949333117252,2.0
2,0.7320340347246177,0.7945062901267488,0.7227740438946054,6.0,Random Forest,0.7486446525381961,0.6986317120846269,0.8069235585605077,2.0
0,0.6482284440039643,0.704901111756682,0.6416356408152962,5.0,Naive Bayes,0.6538906752411575,0.6298315163528245,0.6993716609975043,2.0
1,0.6667492566897919,0.7174074754575503,0.6436142024377318,5.0,Logistic Regression,0.691628701594533,0.6018334985133796,0.7306048708305135,2.0
2,0.7037289395441031,0.7729613572145904,0.681366997535141,5.0,Random Forest,0.7369938031416631,0.6335480673934589,0.7728862407558926,2.0
0,0.6436102642276422,0.6826304892049668,0.6436781609195402,4.0,Naive Bayes,0.6435555555555555,0.6438008130081301,0.6956806877519995,2.0
1,0.6575838414634146,0.6933887409891709,0.6522159860654152,4.0,Logistic Regression,0.6626032245379473,0.6421493902439024,0.7099354890390557,2.0
2,0.7089684959349594,0.7773988088435663,0.69140625,4.0,Random Forest,0.7358084862385321,0.6520579268292683,0.784310512276712,2.0
0,0.6534943091160514,0.703363843078692,0.6547978593758279,3.0,Naive Bayes,0.65234375,0.6572705031379641,0.7092538967574362,2.0
1,0.6629082012551856,0.7029467579292725,0.6500276090557704,3.0,Logistic Regression,0.6758525663107131,0.6261036059993618,0.7197829601693737,2.0
2,0.7116796085522816,0.7779024798450462,0.6925302024842608,3.0,Random Forest,0.7417982989064399,0.6493990001063716,0.7833826009927425,2.0
0,0.649986638161411,0.7052538157379715,0.6346328195829556,2.0,Naive Bayes,0.6637490882567469,0.607963655799038,0.7046802642716006,2.0
1,0.655264564404062,0.7054285652138377,0.6254899114530411,2.0,Logistic Regression,0.684620273276136,0.5757616247995724,0.7165424846478117,2.0
2,0.711785141635489,0.7831352383030873,0.68423364075538,2.0,Random Forest,0.7565555195856264,0.6245323356493854,0.7907042417374417,2.0
0,0.6538372093023256,0.6925704531201953,0.6517721370920575,1.0,Naive Bayes,0.6556836902800659,0.6479069767441861,0.7050526095186588,2.0
1,0.658953488372093,0.7010607464430022,0.6506253722453841,1.0,Logistic Regression,0.6669108669108669,0.6351162790697674,0.7171833423472147,2.0
2,0.7113372093023256,0.7730124524242746,0.6922838549736597,1.0,Random Forest,0.7412076974120769,0.6494186046511627,0.7864503650621957,2.0
0,0.6490974729241877,0.6976402577358789,0.6493506493506493,0.0,Naive Bayes,0.6488824801730353,0.6498194945848376,0.7056139573477216,2.0
1,0.6593261131167268,0.6982846691526869,0.6546718711880947,0.0,Logistic Regression,0.6637397971803116,0.6458483754512635,0.7149538708383474,2.0
2,0.7100481347773766,0.7763698707480438,0.6922143450213962,0.0,Random Forest,0.7375799646114061,0.6521058965102287,0.7896268541084712,2.0
0,0.6411851181725658,0.6985037523271665,0.634867663981588,9.0,Naive Bayes,0.6462457537776737,0.6238832975234649,0.6967985342048555,3.0
1,0.6563948886124619,0.7092800191398329,0.6435149879744235,9.0,Logistic Regression,0.6685763042418332,0.6202646160805156,0.7174778684475738,3.0
2,0.6880018093407215,0.7709252387262391,0.6579893392835007,9.0,Random Forest,0.7280208476203539,0.6002487843492028,0.7672302625074763,3.0
0,0.6404005797865331,0.6930633197763405,0.6310666486413411,8.0,Naive Bayes,0.647883414295628,0.6151008037949663,0.6926898533241611,3.0
1,0.661286071946238,0.7086803082421913,0.6428124782880567,8.0,Logistic Regression,0.6798941798941799,0.6095664777968112,0.7200257996985429,3.0
2,0.6996969297667677,0.7679021541126019,0.6721806674338321,8.0,Random Forest,0.7399841646872526,0.6157596521280801,0.7763841844382229,3.0
0,0.6602126044039484,0.7035032197579473,0.6582230142566191,7.0,Naive Bayes,0.6620998719590269,0.6543912933434574,0.7187460623208847,3.0
1,0.679638066312326,0.7166055056259814,0.6762994693433924,7.0,Logistic Regression,0.6834216307016411,0.6693242217160212,0.7392488668292377,3.0
2,0.7144393824348266,0.7869124447667604,0.6900624957077124,7.0,Random Forest,0.7544676377834509,0.6357884079979752,0.7998137908180577,3.0
0,0.654527784129888,0.7151583818403722,0.6500665933175054,6.0,Naive Bayes,0.6585709257303767,0.6417790990166934,0.7132162837995812,3.0
1,0.6694488909215641,0.7139822488298656,0.6618317931921862,6.0,Logistic Regression,0.6774425287356322,0.6469243082552024,0.7247390842785194,3.0
2,0.7163274639835353,0.7848719059038037,0.6975128017556694,6.0,Random Forest,0.7470618960564116,0.6541276011891151,0.7879783167283974,3.0
0,0.6556765353560069,0.7085340397658078,0.6633977157208635,5.0,Naive Bayes,0.6488478184582992,0.6786151211157329,0.7133631441280603,3.0
1,0.6738438952777098,0.7236822430898556,0.6788725608287159,5.0,Logistic Regression,0.668564650059312,0.6895033031563494,0.735506465714004,3.0
2,0.7165402495718131,0.7817174769989581,0.7059644670050762,5.0,Random Forest,0.7333245452148694,0.6805725471005628,0.7890269887830559,3.0
0,0.6486658195679796,0.6967805025655304,0.6430373804354205,4.0,Naive Bayes,0.653506679389313,0.632898232644103,0.7034271976802196,3.0
1,0.6702090793577452,0.7155614245828392,0.6629677723999527,4.0,Logistic Regression,0.6778515389257694,0.6487235762966386,0.7297068227889464,3.0
2,0.7191290285318239,0.7907521697964657,0.7000185059527482,4.0,Random Forest,0.7511252316653428,0.6554233568210697,0.7920934701217976,3.0
0,0.641478913922588,0.6863773722015403,0.642881804580504,3.0,Naive Bayes,0.6403760174251978,0.6454072790294627,0.6865662315054828,3.0
1,0.6445984979780474,0.6909659773711454,0.6230392156862746,3.0,Logistic Regression,0.6632746249184606,0.5874061236279607,0.7000603598832049,3.0
2,0.6984979780473715,0.753059475022001,0.678256580975279,3.0,Random Forest,0.7270684641818662,0.6355863662622762,0.7588449989837673,3.0
0,0.6493683851143736,0.6845774891218788,0.6565600267528705,2.0,Naive Bayes,0.6433642818132168,0.67030841015136,0.700429181614433,3.0
1,0.634232388756117,0.6623541992291422,0.6298087998157107,2.0,Logistic Regression,0.6375189460184214,0.6222829179469671,0.6846948277785361,3.0
2,0.6981336064640947,0.7577881771442836,0.6814387797994355,2.0,Random Forest,0.7213323162979913,0.6457266416296802,0.7768131270927214,3.0
0,0.6626201053827875,0.7094997309881764,0.6805888394385484,1.0,Naive Bayes,0.6461738484398217,0.7188759169335676,0.7202904525697452,3.0
1,0.6620002066329166,0.7116760239197456,0.6637891166949283,1.0,Logistic Regression,0.6602944183193621,0.6673210042359748,0.71897771764262,3.0
2,0.7234218410992871,0.787568970288816,0.7140873651607391,1.0,Random Forest,0.7390295125455952,0.6907738402727555,0.7987952163081469,3.0
0,0.6515170995114425,0.6953826186177494,0.6435194318405997,0.0,Naive Bayes,0.658635078745457,0.629082026227822,0.7039727766952315,3.0
1,0.6594883003342762,0.6994161928392316,0.6417314846127833,0.0,Logistic Regression,0.6770372484658199,0.6099254307019799,0.7238074191892647,3.0
2,0.7108511185394703,0.7787993395415069,0.6858938547486034,0.0,Random Forest,0.7506878630388261,0.631396245821548,0.7890776716521688,3.0
0,0.639184701706172,0.6914221370721282,0.6222275506533987,9.0,Naive Bayes,0.652912316014593,0.5942974922706974,0.6919112048470701,4.0
1,0.6667239207603344,0.7177142005311372,0.6490625188400555,9.0,Logistic Regression,0.6853832442067737,0.6163975724264285,0.7241545101861477,4.0
2,0.6945494102828352,0.7654078640885734,0.6621065298625626,9.0,Random Forest,0.7407879818594104,0.598534295202107,0.7697471781690882,4.0
0,0.6353081461026735,0.6832717880458615,0.6244911147011308,8.0,Naive Bayes,0.6435801811401172,0.6065018200075311,0.6930605819420574,4.0
1,0.6442199071168571,0.6840817023492933,0.6184803822599099,8.0,Logistic Regression,0.666715031921068,0.576754110706665,0.7023769081098291,4.0
2,0.6976904732019581,0.761962313741303,0.6694118454464346,8.0,Random Forest,0.7384918231374924,0.6121501192418727,0.7762324124480533,4.0
0,0.6413754085994469,0.6877557086772754,0.624003163514137,7.0,Naive Bayes,0.6557694971602716,0.5951722403821976,0.6914442795887772,4.0
1,0.6499874277093286,0.6902422044770236,0.6264090177133655,7.0,Logistic Regression,0.6716546762589928,0.5868745285390998,0.7031773058425146,4.0
2,0.6988936384209203,0.7692793699390595,0.6708808574962211,7.0,Random Forest,0.7396969696969697,0.613779230575811,0.7758275219550382,4.0
0,0.6422257205134415,0.6922361440106606,0.6521457585212221,6.0,Naive Bayes,0.6345514950166113,0.6707435214337611,0.6952893928612844,4.0
1,0.6576652942601114,0.7116172903769757,0.6518044094100258,6.0,Logistic Regression,0.6631578947368421,0.6408331315088399,0.7220251895737613,4.0
2,0.7124000968757569,0.7789118460472597,0.6994051385900519,6.0,Random Forest,0.7325026511134677,0.6691692903850811,0.7861557850857438,4.0
0,0.6503763499509109,0.692148873035927,0.655524505588994,5.0,Naive Bayes,0.6460120749920559,0.665321261045053,0.7046990292214134,4.0
1,0.6552852623540962,0.6970341828256422,0.6583783783783784,5.0,Logistic Regression,0.6525233044037287,0.6643394785644159,0.7093318268300066,4.0
2,0.7078106250681794,0.7811797805624376,0.6931668480439889,5.0,Random Forest,0.7297395079594791,0.6600850878149885,0.7861847855214696,4.0
0,0.6510712724092698,0.7050453484984409,0.6612184249628529,4.0,Naive Bayes,0.64253300330033,0.6810231744643638,0.710549509030816,4.0
1,0.6579033668561434,0.6977107578194444,0.6487457208597563,4.0,Logistic Regression,0.6665897820320609,0.6318320944468736,0.7192235385304555,4.0
2,0.6994971578487101,0.7640152118665018,0.6770062272353425,4.0,Random Forest,0.7317754635509272,0.6298644512461741,0.7741418913273614,4.0
0,0.6608446932814022,0.7112932421885545,0.6755922929157693,3.0,Naive Bayes,0.6474394733906058,0.7063047711781889,0.7175029231442389,4.0
1,0.6693646543330087,0.7160089321855062,0.6700674075423575,3.0,Logistic Regression,0.6686462247000363,0.6714946445959105,0.7311787702101677,4.0
2,0.7232229795520935,0.7871119761401527,0.7128062642081333,3.0,Random Forest,0.7406824146981628,0.686952288218111,0.7944883087266966,4.0
0,0.6512228260869565,0.6995114734756328,0.6424293077030226,2.0,Naive Bayes,0.6590454415547299,0.6266304347826087,0.7002941686850188,4.0
1,0.6500679347826087,0.6958183338145277,0.633667591209729,2.0,Logistic Regression,0.6648261453514401,0.6052989130434783,0.7020420678757089,4.0
2,0.7043478260869566,0.7776313142513125,0.6791979949874686,2.0,Random Forest,0.7423461166612956,0.6259510869565217,0.779381405806947,4.0
0,0.6538641139388279,0.7070789571957119,0.6591954022988505,1.0,Naive Bayes,0.6491962870726737,0.6695073546579501,0.7098120544443498,4.0
1,0.6639038057436376,0.7069834001066644,0.6548789259170463,1.0,Logistic Regression,0.6729490022172949,0.6377539108101797,0.7179747519759634,4.0
2,0.7138687835629232,0.7776188228429661,0.6996323529411764,1.0,Random Forest,0.7362651534691772,0.6664720989960308,0.7820914546369677,4.0
0,0.6709081022294725,0.7107679698309352,0.6770199594407088,0.0,Naive Bayes,0.6646756785078067,0.689831430125068,0.7275492478978663,4.0
1,0.678194671016857,0.7039892260190797,0.6862474817092566,0.0,Logistic Regression,0.6694941553739526,0.7038607939097336,0.7357434665091229,4.0
2,0.7327351821642197,0.7930449252760365,0.7207545025850803,0.0,Random Forest,0.7545800618605758,0.689831430125068,0.8081548090567461,4.0
0,0.6333523375142531,0.6856513265488364,0.6322410933836565,9.0,Naive Bayes,0.6341631295170357,0.6303306727480046,0.6841623966850814,5.0
1,0.6546750285062714,0.7106688367381335,0.6501068684651378,9.0,Logistic Regression,0.6588221519728369,0.6416191562143672,0.7099330931482235,5.0
2,0.6996579247434436,0.7658530239953907,0.6783882783882783,9.0,Random Forest,0.7300919842312746,0.6335233751425313,0.7760752617571305,5.0
0,0.6505078002303424,0.7058199203606599,0.6578866454852926,8.0,Naive Bayes,0.6442838502459098,0.6720762223850906,0.710326888474584,5.0
1,0.6591456392000837,0.6983069794800844,0.662064670161416,8.0,Logistic Regression,0.6564429806504735,0.6677834781698252,0.7141783885156762,5.0
2,0.7070463825777406,0.7716923713371155,0.6877929033697835,8.0,Random Forest,0.736175803176878,0.6453774473877081,0.7818848739565534,5.0
0,0.6447703227534485,0.6945428783136072,0.6472035645407994,7.0,Naive Bayes,0.6428005284015852,0.6516673362796304,0.6980345052537671,5.0
1,0.6646578277755457,0.7094889135727531,0.655902157482479,7.0,Logistic Regression,0.6734866657259772,0.6392125351546806,0.7248165666713101,5.0
2,0.7009508504084639,0.7649586718913365,0.6695278969957081,7.0,Random Forest,0.7481395733421531,0.6058658095620731,0.7778214680732,5.0
0,0.6442187889359582,0.6795262805607121,0.6334638341569861,6.0,Naive Bayes,0.6532097948378557,0.614876650884625,0.6994179892175746,5.0
1,0.6432843259406927,0.687742715154781,0.6160654418667024,6.0,Logistic Regression,0.6669570267131243,0.5723897333665587,0.703495458225755,5.0
2,0.686581111387989,0.7520236734920432,0.6533452766485219,6.0,Random Forest,0.7308463080006166,0.5907052080737603,0.7722267910874506,5.0
0,0.6669766360571894,0.7036777643695585,0.6651472650771388,5.0,Naive Bayes,0.6688212480902573,0.661513425549227,0.7203166465412203,5.0
1,0.6674997094036964,0.7104445387812499,0.6509669940821182,5.0,Logistic Regression,0.6850282485875706,0.6201325119144484,0.7322230894885694,5.0
2,0.7295710798558642,0.7946828061823186,0.7126891015745601,5.0,Random Forest,0.7601422550052687,0.6708125072649076,0.8078674792761228,5.0
0,0.6180623772102161,0.6692116437291832,0.613962147067949,4.0,Naive Bayes,0.6206247647722996,0.6074410609037328,0.6697551574121607,5.0
1,0.6413924361493124,0.6871983253868823,0.6259845040660817,4.0,Logistic Regression,0.6540880503144654,0.600196463654224,0.6989853679930215,5.0
2,0.6823428290766208,0.7558959272134164,0.6565777246780831,4.0,Random Forest,0.7145333718578446,0.6073182711198428,0.76375468724067,5.0
0,0.6494492973794151,0.6881157503228024,0.6537018509254628,3.0,Naive Bayes,0.6458667984678117,0.6617293328269401,0.704592514935803,5.0
1,0.6443220660843144,0.681476219823956,0.6399692445697444,3.0,Logistic Regression,0.6478982874935132,0.6322319280921636,0.7032308499310698,5.0
2,0.7111659703759969,0.7702763649077484,0.6948438440446733,3.0,Random Forest,0.7364615820810887,0.6576781871122926,0.7882582709889979,5.0
0,0.6636623433721697,0.7160966212503588,0.663551401869159,2.0,Naive Bayes,0.663770347558293,0.6633326005715542,0.7151417135346674,5.0
1,0.6766871839964828,0.7141516065711282,0.6753490425473208,2.0,Logistic Regression,0.6781558240053197,0.6725653989887888,0.7273046247931889,5.0
2,0.7110903495273686,0.7802467167174785,0.6892842366570128,2.0,Random Forest,0.7455568341644291,0.6409100901296988,0.7759137079496985,5.0
0,0.6595060893098782,0.7199913007254162,0.6665562365413286,1.0,Naive Bayes,0.6530347289840961,0.6806495263870095,0.7191041962821019,5.0
1,0.6641858367162833,0.710056166426477,0.6602008215426747,1.0,Logistic Regression,0.6681293302540415,0.6524582769508345,0.7220999202659402,5.0
2,0.7224289580514208,0.789399731969953,0.706001791579576,1.0,Random Forest,0.7504125936270154,0.6665539016689219,0.7901185512612284,5.0
0,0.6607596398060495,0.7137014462264284,0.6597580038209923,0.0,Naive Bayes,0.6617117640227616,0.6578157469406604,0.7184027683556513,5.0
1,0.6595474486261833,0.7054218958570528,0.6470377019748654,0.0,Logistic Regression,0.6717196819085487,0.6241052874624798,0.7199487049515659,5.0
2,0.7195797737243131,0.7810469844380916,0.7072788623764762,0.0,Random Forest,0.7397277539702546,0.6775571461556222,0.7888626751633647,5.0
0,0.6449657353716395,0.6887758629642206,0.6515237750297512,9.0,Naive Bayes,0.6397073765494818,0.6637849235635214,0.6939304714682812,6.0
1,0.6619399051133369,0.7039775440861494,0.6574069127624339,9.0,Logistic Regression,0.6663417803768681,0.6487084870848708,0.7168259180144327,6.0
2,0.7129151291512915,0.7763106726422428,0.6929755327545383,9.0,Random Forest,0.7446988973706531,0.647970479704797,0.7834094340340949,6.0
0,0.6436650146143094,0.6918201877512953,0.6411568978756078,8.0,Naive Bayes,0.6457017656914551,0.6366755623332062,0.6968798275600808,6.0
1,0.66190113102046,0.7031120355197389,0.6460453668595756,8.0,Logistic Regression,0.6778336125069794,0.6171050959461177,0.7189448531173374,6.0
2,0.7052357351632991,0.7781217484943803,0.6787618585970501,8.0,Random Forest,0.745739500912964,0.6228237387215656,0.7874349610466768,6.0
0,0.6263031755542241,0.668849309827775,0.6180415212199155,7.0,Naive Bayes,0.6320140280561122,0.604673457159976,0.6742049734326407,6.0
1,0.6357699221090474,0.6817048881922256,0.6234281112556526,7.0,Logistic Regression,0.6452936650423186,0.6029958058717795,0.6916058632354489,6.0
2,0.6988615937687238,0.7638048507007714,0.6807267183331217,7.0,Random Forest,0.7243477085304854,0.6420611144397843,0.7709530252613388,6.0
0,0.6749647467187331,0.7228166082389752,0.6936877076411959,6.0,Naive Bayes,0.6559056640247438,0.7360885128538887,0.7369218465696201,6.0
1,0.6789781972014318,0.7305327146817977,0.6741894644134969,6.0,Logistic Regression,0.6843987483236478,0.6642802907039809,0.7441804450292664,6.0
2,0.72833279097516,0.7893829979711422,0.721180072362928,6.0,Random Forest,0.7406814543791448,0.7026792493762881,0.8020004974469866,6.0
0,0.6370774394629585,0.6895052487304809,0.6141591792518958,5.0,Naive Bayes,0.6555570670657054,0.5776792136178375,0.687123665183462,6.0
1,0.6420522656437305,0.6930308582557768,0.608957569408067,5.0,Logistic Regression,0.670995670995671,0.5574202829057779,0.6999772981244554,6.0
2,0.6875449532486214,0.7592817379372546,0.6469353200135455,5.0,Random Forest,0.743577767398412,0.5725245744425798,0.7643011900565153,6.0
0,0.6388922481557625,0.6894305265189922,0.6287454929752581,4.0,Naive Bayes,0.6469233721376487,0.6115612528721732,0.6906022389813931,6.0
