,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.6584704448507008,0.7350176614047081,0.6855202985158376,0.0,Naive Bayes,0.63521031560339,0.7444850700792199,0.7297856519137351,1.0
1,0.6750660166565102,0.746908124458884,0.683234487470173,0.0,Logistic Regression,0.6664799397322723,0.7008531383302864,0.7422396566684116,1.0
2,0.7132236441194394,0.783171020353038,0.7065535948119973,0.0,Random Forest,0.7233784473953013,0.6904936014625228,0.7866409098656792,1.0
0,0.6339196033594768,0.6986108788242955,0.6548528137655901,9.0,Naive Bayes,0.6194324267662811,0.694569700596243,0.6909327935799944,2.0
1,0.6589553993118629,0.7183175336240609,0.6549326990648143,9.0,Logistic Regression,0.6627499890595597,0.647297672728827,0.7159169806623009,2.0
2,0.677825743166713,0.7454143681769521,0.6587052737624939,9.0,Random Forest,0.7002647412755716,0.621802406342829,0.7482189718513164,2.0
0,0.6557648283038502,0.7154782317616722,0.6847477009577357,8.0,Naive Bayes,0.6315724707743693,0.7477003121748179,0.7182802268708562,2.0
1,0.676378772112383,0.7354618980107548,0.6752772151105728,8.0,Logistic Regression,0.6775836057329645,0.6729864724245578,0.7399285711965402,2.0
2,0.7042663891779396,0.7692906130340744,0.6944743066007311,8.0,Random Forest,0.7182566155214587,0.6722164412070759,0.7773766203475612,2.0
0,0.6470734914086231,0.7172399939213192,0.6647429961885485,7.0,Naive Bayes,0.6330489705520466,0.6997778483021263,0.710613779148198,2.0
1,0.6741057260733554,0.7361770230771496,0.6685647758578953,7.0,Logistic Regression,0.6801285208377307,0.6573876773813302,0.7361922642820536,2.0
2,0.6921045473092442,0.7680911944304634,0.6741360075813011,7.0,Random Forest,0.7159163290784478,0.6369633223013103,0.7690067545077461,2.0
0,0.6359377821925231,0.7057434266643908,0.6542160278745645,6.0,Naive Bayes,0.6229404438636967,0.6887980856059238,0.6975364438825823,2.0
1,0.6590211305761242,0.7227747949070986,0.653538249799289,6.0,Logistic Regression,0.6642187718562037,0.6431957738847751,0.7195060634381757,2.0
2,0.6877709048221058,0.7596974788117732,0.6684327240035961,6.0,Random Forest,0.7125661274246723,0.6294473541629041,0.7638148957589688,2.0
0,0.6544518862474055,0.724334189655928,0.688532494961087,5.0,Naive Bayes,0.6267205056179775,0.7638713542892602,0.7232059372956919,2.0
1,0.6802045663663793,0.749012709831217,0.6919763391660999,5.0,Logistic Regression,0.6674088062816818,0.7184216720518691,0.7448248635608656,2.0
2,0.7142383326557251,0.7806680977692699,0.7162932984927186,5.0,Random Forest,0.7111790761442733,0.7214816082853658,0.7815366536747053,2.0
0,0.6456099039447916,0.7076197881965733,0.6700027137042062,4.0,Naive Bayes,0.6268559705888327,0.7195281171313997,0.7032009033830637,2.0
1,0.6640632285740931,0.7204938630353637,0.6599084214501512,4.0,Logistic Regression,0.6681722588662652,0.6518464981814791,0.7216594682015245,2.0
2,0.6928681339177469,0.7616353369390166,0.6824093829482033,4.0,Random Forest,0.7064666683305464,0.6599365849109391,0.7647179264091915,2.0
0,0.6605349424759359,0.7328763758302601,0.690636119726752,3.0,Naive Bayes,0.6343837938929964,0.7578351742425824,0.7317741325117698,2.0
