Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB09215	-0.021070158	0.023939844	0.04636953	0.05506686	0.05640494	0.09399185	-0.013808457	-0.009886622	0.036197405	-0.088662565	-0.0007374851	0.024321368	-0.0054919585	-0.06525178	0.011204649	0.004173305	-0.048785593	0.022043277	0.13004357	-0.03133152	-0.019355195	0.126145	-0.017729009	-0.061713126	0.08823788	0.11290869	0.0054281503	0.017295057	-0.03251721	-0.017826835	0.0654503	0.021248572	0.11044798	-0.08250931	-0.037579056	0.05263626	0.0760952	-0.08983418	-0.05016077	-0.055313453	0.019017829	-0.020275192	0.07212929	0.037136763	-0.011168234	-0.014800353	0.009556498	0.010520278	-0.022561518	-0.00073287287	-0.023734778	-0.046556775	-0.05720509	0.06584705	0.029977802	0.005265847	0.08653992	0.0029391455	0.004783012	-0.010380285	-0.04665654	0.005348318	0.042870272	0.010304393	-0.025354745	0.0020092987	0.005755089	0.08306443	-0.030787235	0.06619474	0.0008691915	0.017590653	-0.060932435	0.010420782	0.054883026	0.069596	0.007466809	0.008920452	0.031589005	-0.06292259	0.043450054	-0.09330136	-9.4656134e-05	0.029269822	-0.028980063	0.053949974	0.022590112	0.097861946	-0.03495112	0.031401504	-0.033664484	-0.007988061	0.0032043988	-0.032353867	0.023309823	0.011355089	0.000742886	0.04368945	-0.08644725	-0.06646052
DB09214	-0.007578736	0.06129943	0.039257202	0.050464448	0.031293068	0.08369799	-0.015867986	-0.030653657	0.05843805	-0.07354505	-0.019303389	0.015329808	0.018158313	-0.08384649	-0.009357009	0.013962217	-0.010879943	0.03795559	0.059356797	-0.06875969	-0.043572925	0.094866075	0.008967277	-0.047665033	0.081148155	0.10033018	0.01917932	-0.041764695	-0.021212554	0.051094245	0.05104728	-0.0138388835	0.07592904	-0.08734605	-0.016817257	0.045388326	0.10233769	-0.072880894	-0.07605686	-0.07131142	0.051481366	0.0028116237	0.071013615	0.05661225	-0.026109118	-0.017124772	0.010460755	0.012435049	-0.051003076	-0.022375507	-0.050587896	-0.06926145	-0.055911396	0.06013419	-0.004119046	0.016219929	0.07914832	0.016675487	0.015432399	-0.018655023	-0.041099753	0.018136563	0.037490875	0.039434973	-0.0137224905	0.051615637	0.033621423	0.06849132	-0.023821793	0.07316283	-0.009696837	0.021878915	-0.045709908	-0.009355031	0.066125154	0.07959048	0.0032408033	0.02337142	0.04822028	-0.015743006	0.051810317	-0.0991722	-0.009061651	0.024081862	-0.040375423	0.057996307	-0.025581382	0.081280716	-0.042303223	0.022831744	-0.04709432	-0.01531909	-0.008003766	-0.023690667	0.034483366	-0.012828888	0.00074500614	0.028712874	-0.050386965	-0.08170849
DB04836	0.0016363148	0.055578943	0.040196065	0.014955457	0.012571475	0.11855271	0.008531803	-0.027084855	0.018721646	-0.095127106	-0.043244533	0.009198116	-0.02582336	-0.108801685	-0.0032197856	0.023221312	-0.03115405	0.028802393	0.113952085	-0.0242008	-0.03864541	0.15345629	-0.025107952	-0.05950069	0.087728	0.098077014	0.008386524	-0.023597203	-0.003946202	0.046165586	0.06956793	-0.010133097	0.08849446	-0.08045353	0.022725767	0.0005140543	0.106876194	-0.09263976	-0.028876668	-0.0624996	0.04456876	-0.01925392	0.081965804	0.039085746	-0.0687393	-0.022287684	0.022943063	0.01060597	-0.08397543	-0.07955676	-0.0108632445	-0.018280355	-0.067002006	0.04038833	0.019359495	0.049796715	0.09733321	0.025429908	0.04077441	-0.07778514	-0.059974108	-0.00369828	-0.01420179	0.05300349	0.008676405	0.0014555306	0.005945094	0.07617103	-0.011648117	0.06045453	-0.042285014	0.037854895	-0.061468013	-0.018751068	0.01633585	0.06912555	-0.018245641	0.025761746	0.044164304	-0.083934166	0.049112186	-0.079986826	-0.009843782	-0.0335282	-0.067217976	0.0016594866	0.040829137	0.08912013	-0.027258884	0.041422077	-0.07728671	-0.026127413	-0.014338197	-0.028079618	0.02190419	-0.051286567	-0.030195568	0.010502463	-0.021896623	-0.08823726
DB06742	0.0074812057	0.0894666	0.008539585	-0.019061608	0.028583063	0.123778	0.03614042	-0.017201195	0.0049165636	-0.022663293	-0.060035568	0.0039310297	-0.060635164	-0.069931656	0.020751005	0.03472272	-0.049457394	-0.03826995	0.10998922	0.01648091	-0.01764061	0.12779266	-0.050676115	-0.07291208	0.06096431	0.058133084	0.0110303145	-0.024662517	0.0015104623	0.030306617	0.06717125	-0.017862858	0.0594223	-0.06365861	-0.03664269	0.0021602544	0.08740819	-0.085378304	-0.0024956241	-0.061463635	0.05051679	0.0075878147	0.03346268	0.022384748	-0.03262895	0.0062260176	-0.0028566085	-0.019232988	-0.05095343	-0.030392265	-0.054033767	-0.013696142	-0.017233087	-0.009805736	-0.05313301	0.048081204	0.12923825	0.07757641	0.013538141	-0.024022244	0.019296829	0.009493523	0.021596378	0.053213213	-0.0018411131	0.06244606	0.019268787	0.06583279	-0.02535282	0.08053058	-0.051035773	-0.0032949336	0.0028257975	0.030092314	-0.007144127	0.070619546	0.0033832374	0.055186972	0.0022495613	-0.026553513	0.052503597	-0.11543308	-0.014999801	0.05367504	-0.014117655	0.0028592553	0.02302442	0.026325567	-0.022480937	0.011492861	-0.049882088	-0.044348184	-0.022932485	-0.024565188	-0.0012394247	0.00019720534	-0.029290386	0.00824607	0.038496178	-0.079837576
DB08927	-0.013872627	0.028712334	0.01871808	-0.009980379	0.039908636	0.08253711	-0.03040904	-0.059182584	0.040812604	-0.024400631	0.028817022	0.045574117	-0.027065335	-0.07060838	0.008055922	0.05123567	-0.036508072	0.030231036	0.054237347	-0.020132333	-0.05468812	0.11804554	-0.008867307	-0.030598244	0.042772524	0.10280333	0.020972064	-0.04544855	-0.018434238	0.029425628	0.00475193	-0.014251772	0.089524426	-0.023365162	0.009758897	0.008388625	0.05689045	-0.02231093	-0.073012054	-0.05777697	0.054920852	-0.0030067014	0.04712722	0.04067161	-0.014669387	-0.021649232	0.030464796	0.051113863	-0.039203398	-0.0066198874	-0.010969298	-0.041435186	-0.003045652	0.04262287	0.024482677	0.001831811	0.06518837	0.028811883	0.010737812	-0.06732009	-0.038389888	-0.0017570929	0.013921639	0.025598396	0.008819565	0.054845303	0.005264867	0.11326893	-0.01707935	0.053231895	-0.013598211	-0.020602914	-0.045845713	-0.025118819	0.030525053	0.036772106	0.011272191	0.034584593	0.007181812	-0.025975946	0.035258774	-0.0730008	-0.028910106	0.01628467	-0.049259767	0.061419234	-0.02731976	0.07243657	-0.04268881	0.023277555	-0.06869737	0.013515145	-0.054398827	0.030027209	0.044294324	-0.027527783	-0.018326966	0.011416446	-0.07616687	-0.04936225
DB08925	-0.043238964	0.07225152	0.03286181	0.0015815474	0.013922976	0.044815175	0.007851593	0.013958858	0.005375622	-0.029282156	-0.04240455	0.020322066	-0.032804664	-0.056449834	0.015133012	-0.007380413	-0.013204871	-0.0043383106	0.07475106	0.0061476	-0.03769084	0.09470112	-0.06443837	-0.07422322	0.06222344	0.036567356	-0.0021938584	0.0027133725	-0.02387985	0.016002472	0.06446316	-0.0052599777	0.0639808	-0.049780373	-0.0031134393	-0.001682358	0.0726995	-0.059121534	-0.010286482	-0.034350175	0.005648885	0.0069855303	0.07232521	0.022889508	-0.006900577	-0.0038617589	0.022476567	0.004866793	-0.047296904	-0.004166107	0.0264118	-0.03440346	-0.078704245	0.036999095	-0.00185199	0.026655214	0.06631848	0.033207186	0.0053228196	-0.0007924477	-0.035429247	-0.03111293	0.0064994255	0.03549357	-0.04916972	0.0250319	-0.010077637	0.0847595	-0.021881083	0.07684569	-0.019134557	-0.003658705	0.009048225	0.048108976	0.0447482	0.078338966	-0.050122507	0.010509592	0.0054707085	-0.024656346	-0.0055456455	-0.07614261	-0.009899251	0.038348466	-0.039674025	0.031454682	-0.0038044192	0.018801142	-0.0146811195	0.014575547	-0.036813084	0.005603332	0.015807506	-0.015804939	-0.004975903	-0.037402485	-0.030296894	0.03505966	-0.018661622	-0.053905915
DB08922	-0.02629746	0.058612674	0.043556485	0.013988586	0.034749918	0.07052885	-0.015304629	-0.013427924	0.0444759	-0.093270205	0.027573802	0.0362088	-0.037662692	-0.104739726	0.0058206744	0.011033455	0.011961165	0.008808853	0.078031085	-0.054911666	0.015623802	0.10060783	-0.04162528	-0.091907896	0.09214244	0.08477434	0.019756489	-0.041323278	-0.00014825363	0.002190216	0.048715726	-0.028273353	0.09268017	-0.08231421	-0.027719103	0.011719603	0.085507534	-0.03960331	-0.05455622	-0.07666241	0.046394695	-0.034142155	0.065228425	0.04719139	-0.07137531	-0.022245266	0.019402128	0.045693357	-0.06722779	-0.050737906	-0.049508568	-0.031394232	-0.046394598	0.078379616	-0.0054314937	0.050737143	0.08117126	0.019438267	0.051898967	-0.015515085	-0.07522217	-0.022572638	0.024392148	0.005982535	-0.017157674	0.0023425058	0.06653722	0.090582974	0.015455402	0.06700442	0.008958349	-0.034773592	-0.01540412	-0.026757078	0.09246626	0.08873919	-0.005984962	0.02223278	0.03611146	-0.09494316	0.04730364	-0.10830773	-0.018824184	0.021350577	-0.023648135	0.06145762	0.02290782	0.11343819	-0.05098669	0.011302464	-0.030290017	-0.011899155	-0.04930131	-0.012738075	-0.0035957461	-0.0443922	0.007484073	0.05202762	-0.025514826	-0.07866385
DB09324	-0.011694174	0.06155305	0.046517372	0.03914083	0.013925016	0.09936907	0.019108085	-0.014614886	0.03987203	-0.081918165	-0.035439756	0.03048548	-0.03933326	-0.0902593	0.034884132	0.001134893	0.0011549453	0.021839533	0.1358228	-0.05298297	-0.0346884	0.14471802	-0.0070215743	-0.0579327	0.04360495	0.08893016	0.006623728	-0.045292128	-0.045737132	-0.0125881545	0.04852181	0.017555924	0.07462858	-0.0919479	-0.022605823	0.02790055	0.11885953	-0.081342496	-0.052949168	-0.036921248	0.034927532	0.042337783	0.0662451	0.04245718	-0.0174529	-0.02755567	0.009498296	0.004028285	-0.088204704	-0.07449138	-0.05036327	0.02959612	-0.03836249	0.040226955	0.00087203144	0.08138138	0.10103138	-0.011690792	0.0039486177	-0.07840103	-0.10125126	0.02476593	-0.01776975	0.0019337438	6.6948705e-05	0.049587302	0.046817195	0.12670031	-0.04068776	0.04464367	0.011422083	-0.0012488562	0.009643767	0.0072494103	0.036692914	0.05973238	0.017304566	0.007392645	0.032619216	-0.092995815	0.08244222	-0.08234791	-0.07355721	0.05590071	-0.023278955	0.012695214	0.016798876	0.11626824	-0.020355737	-0.009361474	-0.05571493	0.001098963	-0.013444919	0.038360264	0.009599578	-0.018628716	0.00028460776	0.026609313	-0.022355126	-0.096578196
DB09323	-0.0185517	0.004966285	0.034875575	-0.0023853364	0.039239142	0.106793486	0.013447607	-0.056341436	0.05738125	-0.071541436	-0.009363055	0.03568144	-0.02836342	-0.103721455	0.035337612	0.0351059	-0.0519982	0.0073776282	0.13806084	-0.059627105	-0.03984628	0.10476071	0.0033486276	-0.037064206	0.07489462	0.108463824	-0.0072619775	-0.04464043	-0.05990884	-0.0029276274	0.08637602	-0.018440178	0.087273575	-0.08689335	0.012983123	0.014151143	0.08291268	-0.0919088	-0.08156506	-0.01612495	0.048428733	0.010781659	0.0907735	0.045559347	0.00061840913	-0.017875826	0.005197851	0.009292159	-0.10996491	-0.034496807	-0.06589257	-0.0384465	-0.023048496	0.049498614	0.0014764747	0.091655955	0.10374487	-0.024232673	0.023575546	-0.019461118	-0.10873146	-0.0024337317	-0.007403355	0.0066815056	-0.0022834372	0.07193705	0.058713336	0.111452825	-0.045214094	0.04939284	0.05764729	0.010727305	-0.028420856	-0.011293631	0.043809075	0.064725906	0.008044551	0.021200841	0.043820985	-0.062000718	0.06647695	-0.101913586	-0.08191852	0.048865993	-0.049264144	0.024121504	0.031889725	0.12818125	-0.05733463	-0.0047682323	-0.052872226	-0.017809292	-0.04051333	0.006847608	0.0030578822	-0.019955654	0.009283987	0.014259271	-0.020127127	-0.09117926
DB09320	-0.033946432	0.02621714	0.035030916	0.00916772	0.05747239	0.08357537	0.04930734	-0.021457512	0.04340267	-0.092514165	-0.0053055584	0.046556212	-0.03436332	-0.08675641	0.04007265	0.015081504	0.0014684104	0.011249924	0.07472	-0.027741175	-0.04173469	0.12855385	-0.030106585	-0.068133436	0.03296086	0.10682614	-0.023754051	-0.03978899	-0.03767754	0.047950786	0.07556535	-0.029679004	0.04436211	-0.072285995	0.033858653	0.013612611	0.08591511	-0.07935148	-0.061449304	-0.011065701	0.047403526	0.0366531	0.09788963	0.063665494	-0.032401167	-0.015880283	0.007826224	-0.0012550472	-0.09432521	-0.07947392	-0.047839865	-0.026799867	-0.06887938	0.0436091	-0.021107195	0.061301313	0.11940007	0.03320325	0.0055972915	-0.0151711125	-0.09034255	-0.008243524	-0.0055172946	0.0069490056	-0.015444906	0.07322536	-0.03271819	0.100504145	-0.0125258975	0.048928943	0.049979568	0.035535853	-0.0037016291	0.009075028	0.0746829	0.07460652	-0.0018158985	0.016087301	0.06144973	-0.09253161	0.03469563	-0.07897613	-0.022143237	0.06451647	-0.048803493	0.024379956	-0.040824946	0.11914679	-0.04461837	0.0015571081	-0.012368498	-0.015659876	-0.058082853	0.039771616	-0.004491863	-0.04541146	0.017035926	-0.001288164	-0.012490137	-0.06722111
DB05351	-0.030342994	0.06874683	0.045582294	-0.010976448	0.031963073	0.09198238	0.06413928	-0.006419651	0.0077872314	-0.00089478935	-0.053775568	0.03029585	-0.07670541	-0.062431272	0.08880245	-0.006535137	0.007898166	-0.01569679	0.102788754	-0.032471016	-0.024287473	0.15145598	-0.059871737	-0.05308062	0.054468047	0.11196532	-0.012958918	0.016026722	0.0076518767	0.056284234	0.07118125	-0.03041043	0.046020284	-0.04774671	0.021165788	0.025682945	0.020243436	-0.015129004	-0.012967167	0.00818532	0.023778252	-0.012796156	0.07495877	0.058087062	-0.013086721	0.0018829332	0.03211489	-0.014273047	-0.09154281	-0.024237668	-0.019388072	0.016741244	-0.07026786	0.062834725	0.012507016	0.09042731	0.10893763	0.05772921	-0.021398034	-0.031316627	-0.033833187	0.014726039	-0.066734105	0.01768162	-0.03808104	0.093653955	-0.026082989	0.06051168	-0.02010665	0.020300245	-0.013910914	0.034276355	-0.007135216	-0.017054586	0.010707544	0.073309675	-0.04759328	0.012965407	-0.007999357	-0.07744454	0.0617846	-0.062849715	-0.025290128	0.08132158	0.023169648	-0.0146957915	0.01831703	0.083392546	-0.016944537	0.018957913	-0.028113797	-0.025640722	-0.043927774	-0.007920674	-0.015764093	0.019934941	-0.038007405	0.0027423054	0.03302025	-0.075868
DB00822	0.017717306	0.065560214	0.013644442	-0.048035365	-0.0031989245	0.1256333	0.07046478	-0.041673835	0.0052357297	-0.10418694	-0.0709621	0.033501204	-0.030585425	-0.07138159	0.099148355	0.07472669	-0.05791645	-0.040423833	0.15452798	-0.07469685	-0.082221456	0.16202821	-0.05032486	-0.09909401	0.09430874	0.11147668	-0.06786673	-0.041117758	-0.07137019	0.01758053	0.09313616	-0.035519008	0.09777753	-0.08834944	-0.03268109	0.019480173	0.09808702	-0.095129944	0.029623646	-0.023210136	0.049567524	0.03005771	0.08047639	0.0071648303	0.01280663	-0.044164907	-0.0361704	-0.011522818	-0.08497297	-0.009086592	-0.044340227	0.012589147	-0.061985467	0.04159785	0.04545242	0.08903392	0.12713484	0.042556662	0.025576316	-0.073941626	-0.12458876	-0.051520687	-0.042367194	0.02651886	-0.002799821	0.07986303	0.07492745	0.13064647	-0.0604474	0.09415018	0.00028595026	0.043472223	-0.052968048	0.022832876	-0.005611372	0.08691503	-0.0140213985	0.08828569	0.041530646	-0.1273823	0.102051586	-0.12138902	-0.07712665	0.06583498	-0.0014145026	-0.0024134233	0.02244097	0.12355329	-0.030731888	0.03455146	-0.0152492095	-0.06904109	0.0015589698	0.0032406128	-0.07726464	-0.022876529	-0.024103627	-0.0021146303	-0.010607524	-0.14843592
DB04468	-0.031860646	0.035593607	0.0150538515	-0.005712278	0.03974421	0.119691156	0.051129404	-0.022266826	0.027330332	-0.082305916	-0.0013970574	-0.0070586586	-0.05319299	-0.101408966	0.023341421	0.06493873	0.008689887	0.011749355	0.088243365	-0.06283284	-0.0072053876	0.09907957	-0.0902044	-0.0747481	0.083263226	0.11924811	0.03341483	-0.032986753	-0.0035094135	-0.01298124	0.07921059	-0.019303674	0.11948773	-0.07943835	-0.018760944	0.015362851	0.060924724	-0.082110204	-0.022515317	-0.075616926	0.037048932	-0.03091375	0.034151103	0.032003976	-0.02396902	-0.005575778	0.0059196316	0.01882659	-0.09658017	-0.08079241	-0.03411745	0.016766002	0.009195449	0.050518177	0.0014341512	0.08235864	0.113046885	0.037126858	0.06225935	-0.059972886	-0.063520595	-0.016250066	-0.026872689	0.024955096	-0.02410257	0.010428505	0.06750019	0.12903287	-0.029036542	0.063262895	-0.011346044	-0.030485386	-0.053150624	-0.015161721	0.021862455	0.0596876	-0.015157729	0.03674813	0.02992173	-0.076203674	0.06603001	-0.090197496	-0.08485798	-0.024996666	-0.011097398	0.008313039	0.022241168	0.088533394	-0.06212126	0.011469377	-0.056153275	-0.039978314	-0.036181558	0.020934096	-0.014268976	0.012116214	-0.022320347	0.015168482	-0.09162399	-0.07036057
DB04839	-0.021181764	0.030961188	0.049223233	-0.045662414	0.017697334	0.12961195	-0.014036026	-0.07394073	0.013020428	-0.10844058	-0.055258557	0.034371458	-0.015554646	-0.05057293	0.07846709	0.07379973	-0.010800941	-0.009350147	0.1516529	-0.071085565	-0.045823	0.17833176	-0.04995674	-0.09321648	0.036277052	0.12980057	0.0074146017	-0.02434188	-0.060099516	0.023571528	0.10839556	-0.039157346	0.10329526	-0.09168046	0.02459774	0.020047545	0.14705202	-0.094266474	-0.014798928	0.0013136809	0.0480865	-0.013877597	0.067517504	0.018775238	0.0057459194	-0.0560509	-0.0024007075	0.0076313782	-0.1011814	-0.007351715	-0.040152017	0.008570925	-0.05629459	0.05898206	0.016355086	0.07530537	0.09234807	0.002633032	0.06875559	-0.080989115	-0.10650436	-0.03854957	-0.021118868	0.00015973498	0.010703517	0.07409789	0.028770981	0.1431985	-0.009176787	0.07200021	0.027760353	0.042602163	-0.06600441	-0.04774342	0.015906502	0.07264868	-0.0046297703	0.08608503	0.057022996	-0.118837774	0.061708163	-0.09924052	-0.061982248	0.053850003	-0.06395622	0.0073989313	-0.028335737	0.12691696	-0.06709967	0.02050378	-0.0647529	-0.056866862	0.012036979	-0.021415953	-0.02762879	-0.05907444	-0.021269158	0.03758939	-0.028045561	-0.14131331
DB09068	0.010112548	0.08174838	0.05401856	0.034372285	0.074922204	0.13609971	0.036296234	-0.017994307	0.021763515	-0.07858909	-0.06582777	0.055309292	-0.043100424	-0.07541649	0.097590365	0.017248383	-0.06002788	-0.027073497	0.13644195	-0.05987521	0.03194386	0.18483631	-0.030286958	-0.06813732	0.045512285	0.09936855	-0.01777999	-0.05887665	0.012771217	-0.016944712	0.101446085	-0.043094326	0.11730801	-0.0737499	-0.0011033752	0.030495195	0.085396215	-0.0868602	-0.033763595	-0.089771375	0.061288804	0.047320638	0.058733307	0.064814866	0.018681822	-0.007712994	0.0029333532	-0.014230529	-0.09933619	-0.025217753	-0.08257984	0.018134655	-0.040422942	0.037023548	0.013182668	0.08560775	0.1028086	0.045682013	0.024663148	-0.034912404	-0.10268729	-0.004249396	-0.016952356	0.06500765	0.01736234	0.05245674	0.07562486	0.12601693	-0.014892703	0.0813431	-0.03402567	-0.0061471453	-0.0048623495	-0.0019491763	0.010441114	0.060611337	-0.025723185	0.029541016	0.045352466	-0.1075225	0.059720155	-0.112581156	-0.04264403	0.042892776	-0.054320984	0.027700733	0.030890906	0.106269695	-0.04030022	0.014126383	-0.012686508	-0.08682954	-0.018934237	0.021032784	-0.027639871	0.02754968	-0.047875486	-0.017026974	-0.014741719	-0.116286546
DB09069	-0.010773724	0.036354728	0.0035305284	-0.025479905	0.06384361	0.11447832	-0.031012408	-0.09233658	0.036277078	-0.09520734	-0.046366815	0.030162126	-0.03848989	-0.07854462	-0.00095369446	0.033322956	-0.041032877	0.0053445697	0.07664739	-0.035328954	0.0023355903	0.10757139	-0.02062316	-0.04873205	0.08268227	0.10848384	0.017388858	-0.022318287	-0.013567176	0.01821896	0.070607156	0.0031473609	0.11073075	-0.044129316	-0.02594478	0.007022137	0.119213834	-0.08621255	-0.037247542	-0.05526635	0.036294073	0.033158906	0.060287546	0.052463047	0.0111463275	-0.01577641	-0.0028750636	-0.0013926174	-0.09489946	-0.015785463	-0.005801632	0.00917107	-0.04717534	0.049889956	-0.014132332	0.0788979	0.10459416	0.025181709	0.02432683	-0.085968584	-0.045301702	-0.015058149	0.055548344	0.03965088	-0.0044790916	5.1552663e-05	0.08351121	0.07904484	-0.03301153	0.06288595	-0.022742657	0.038903724	-0.056380574	-0.016094934	0.008418597	0.059313923	0.014202713	0.021358956	0.03306487	-0.09188005	0.08755302	-0.09343269	-0.07837157	0.05073278	-0.05077238	0.0033235848	-0.013383588	0.099752754	-0.03620091	-0.002113813	-0.027455669	-0.021047505	-0.05052674	0.0006077036	0.025725782	-0.041929252	-0.019032205	0.011097059	-0.019016946	-0.080057606
DB09064	-0.021329068	0.0120774135	-0.014087576	0.0042022336	-0.0131022595	-0.009150646	0.021815948	-0.014602169	0.020475026	0.0205572	-0.018133987	-0.015530212	-0.017715268	-0.016451297	0.023776013	0.030263444	0.020194417	-0.027334657	0.12758805	-0.021570249	0.02012037	0.06710079	-0.022676038	-0.0252821	0.015644608	0.027432565	-0.028222468	0.023969756	9.5932046e-05	0.02351792	0.019151688	-0.014494551	0.0259546	-0.027728183	0.029546354	0.028272146	0.026691351	0.006100619	0.033892617	-0.00042667077	-0.02922217	-0.028948434	0.010197548	0.007886145	-0.008951124	0.0069286413	0.0091178715	0.02021837	-0.00696633	-0.037447497	-0.011294778	-0.0014101659	-0.026315749	0.014477188	-0.0059576705	0.0016007145	0.012353834	-0.020187348	0.026006991	0.01585404	-0.029432746	-0.028177924	0.0047564115	0.0076851323	-0.0144675	0.008860679	-0.12753174	0.011176969	0.004988773	0.030986307	-0.008613255	-0.026252912	0.004641342	0.006772513	0.0093342755	0.02921789	-0.019866955	-0.029239383	0.0340117	-0.02111724	-0.019775197	-0.020388829	0.023519326	0.019060917	0.008936093	0.021027667	-0.016738998	0.029350085	-0.02917825	-0.02498088	-0.025060095	-0.01989684	0.017558781	-0.013246142	-0.024588589	-0.02643245	0.011509908	0.006904492	-0.015610977	-0.027880894
DB09065	0.025568053	0.081159264	0.05601119	0.043303832	0.05884937	0.11925846	0.059661858	-0.01658008	0.018728977	-0.08682408	-0.085011914	0.03982916	-0.029527627	-0.09797655	0.09434406	0.024409713	0.014985554	-0.019348579	0.14882311	-0.032441743	-0.033575743	0.13491254	-0.06678269	-0.08468919	0.06749351	0.114066824	-0.05679539	-0.05575564	-0.03996267	0.0025677364	0.060174618	0.017233206	0.061366342	-0.03644372	-0.028000966	0.01592118	0.05372132	-0.08374106	-0.051980693	-0.03310439	0.04945503	-0.013777696	0.09664533	0.057945013	-0.020035982	-0.0026571676	0.034031436	-0.034224432	-0.09256044	-0.02034646	-0.019122226	0.012935593	0.01017637	0.044057988	0.04334775	0.0792588	0.108554795	0.028006531	-0.026096217	-0.008903721	-0.102030255	0.0066318344	-0.028447652	0.04155546	0.010551944	0.026841411	0.079447255	0.07202566	-0.03573745	0.08397639	-0.038296644	0.0400854	-0.040510688	0.004998178	0.010011779	0.0134057775	-0.010491213	0.022774542	0.014196105	-0.094188884	0.06815146	-0.08615645	-0.005255349	0.03210312	0.012535269	0.053218655	-0.034773733	0.086843446	-0.04221833	0.05108607	-0.009516954	-0.05244066	-0.042777374	-0.031946197	-7.841713e-05	-0.012185013	-0.02402354	0.007342186	0.018736867	-0.10770587
DB09066	-0.01827143	0.016107406	-0.015183732	-0.0074056964	0.0021362598	0.006237248	0.022364343	-0.015653132	0.019289425	-0.0026034764	-0.0030791871	-0.015469285	-0.020644365	-0.019390164	0.016266286	0.008480039	0.012895733	-0.013317913	0.14238277	-0.0034066439	0.021374896	0.09149315	-0.009977466	-0.016172271	0.02843339	-0.007541025	-0.008915586	0.008158877	0.0031344108	0.022715112	0.00524467	-0.0021819677	0.014569987	-0.013305404	0.014202388	0.0154229645	0.015554704	0.021686412	0.009331476	0.0050849654	-0.006183124	-0.009912348	0.01714468	0.005826421	-0.018004708	-0.004198966	0.015248075	0.019384645	0.0014012825	-0.026132312	-0.016810872	-0.023252008	-0.01128805	0.011233559	-0.02203909	0.005151905	0.022452358	0.015909985	0.0043207947	0.0062447675	-0.0092362845	-0.012457066	0.012760315	0.01573898	-0.012125053	0.0016090368	-0.12134635	-0.017299837	0.009457475	0.019546026	-0.016014496	-0.013087688	-0.0011548713	0.0021836273	0.027861502	0.01708915	-0.0116946045	-0.026476203	0.011799742	-0.007133688	-0.0123425005	-0.023706086	0.0056088176	0.016126277	0.009268196	0.01558605	-0.008156079	0.021239405	-0.0144050475	-0.00712056	-0.012893169	-0.0050054137	0.007641374	-0.008264061	-0.012075633	-0.0033936016	0.007417271	0.026864156	-0.009429717	-0.02062766
DB09067	-0.016025977	0.062177826	0.038295936	0.044704977	0.029545404	0.12413764	-0.023634199	-0.017888837	0.03775298	-0.09025078	-0.013034556	0.047971766	-0.036144286	-0.11411094	0.005752556	0.0015968123	-0.022981258	0.036363117	0.09090063	-0.059441127	-0.036486868	0.10311074	-0.017846059	-0.028579364	0.079044014	0.09327065	0.012927184	-0.05507682	-0.017024025	0.016952489	0.062052395	-0.031572685	0.03667949	-0.08205746	0.0130094085	0.04255384	0.09916822	-0.08938964	-0.072832674	-0.05776291	0.03146553	-0.013050353	0.095520236	0.0632604	-0.03609579	-0.03208845	0.02341581	0.054667078	-0.09363639	-0.026058652	-0.03790558	0.020230636	-0.06194189	0.06222369	-0.014305424	0.050685782	0.116809666	0.017810754	0.01757509	-0.03176829	-0.08668235	0.025260938	-0.009864913	0.0039676894	-0.011736438	0.056649014	0.042466994	0.109448746	-0.011489682	0.053889718	0.02394633	0.00555256	-0.021059576	-0.017991707	0.07020664	0.06059988	0.019364592	0.014596438	0.039684128	-0.06531714	0.082178175	-0.09318429	-0.022696817	0.030451844	0.0005581782	0.05117437	-0.015736299	0.09314293	-0.051339593	0.0020645335	-0.016713627	0.0011532936	-0.033548445	0.014634175	0.017362725	-0.033041727	0.0013181308	0.033564072	-0.017762419	-0.09359752
