Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB01816	0.12687296	0.06547816	0.092411056	-0.061763365	-0.1014503	-0.036123514	-0.13173327	-0.06330273	-0.0658326	-0.015775975	0.081344694	-0.010626512	0.10010605	-0.03260411	-0.09531159	0.0075388625	-0.018501233	-0.1669797	0.08072051	-0.06054064	0.014902873	-0.11903213	-0.046867587	-0.06223167	-0.05454099	0.14613944	0.111126915	0.15106688	0.16514961	-0.09771394	0.04938803	0.11164679	-0.064457856	-0.0031492282	-0.07958213	-0.007145486	-0.06965979	0.0040963273	-0.088450536	0.015860941	-0.008642042	0.10628092	-0.052442167	-0.11110909	-0.043473694	-0.09832616	0.030846829	-0.07528687	-0.07012429	0.039261334
DB01429	0.0887874	0.04996196	0.106843255	0.0010119878	-0.092854045	-0.03308934	-0.16035233	-0.058172207	-0.14112689	-0.033044443	0.11184977	-0.10494218	0.19249721	-0.08058731	-0.18763846	0.005265869	-0.09551553	-0.0724109	0.055021264	-0.056755506	0.124957815	-0.11795692	-0.053880516	-0.1282739	-0.15539613	0.11363584	0.19237883	-0.038359504	0.16206457	-0.13362262	0.068413675	0.08046729	0.016726019	-0.10158425	-0.11362532	0.14377415	0.039088435	0.020430068	-0.1439522	0.009427499	0.022087146	0.032010235	-0.042201407	-0.09040241	-0.02458719	-0.109374195	0.09340586	-0.09027434	-0.122278616	0.14202198
DB01399	0.101813026	0.018866869	0.03371564	0.019536212	-0.09810544	-0.019912202	-0.17370883	-0.1255684	-0.10993329	-0.04249533	0.15113911	-0.15113641	0.19558474	-0.045392755	-0.23189129	0.026489371	-0.15707007	-0.09810148	0.103677616	-0.15375972	0.055969577	-0.09160421	-0.037843343	-0.124147296	-0.10655486	0.15721945	0.22749977	0.011162152	0.20515838	-0.07506575	0.062710285	0.25268582	-0.050866865	0.02220543	-0.1015763	0.13364644	0.03495499	-0.006068099	-0.11868665	0.028809795	-0.08475521	0.041764583	0.0032695206	-0.18880816	-0.012998607	-0.05350778	0.112233974	-0.06086789	-0.13377658	0.13475414
DB01424	0.11364083	0.020897912	0.035731126	-0.001928669	-0.04412425	-0.050458018	-0.20913325	-0.13475853	-0.12633993	-0.06373404	0.11293294	-0.12798966	0.19843946	-0.10238887	-0.19326892	0.09318973	-0.08111983	-0.18507111	0.035011556	-0.064139485	0.13728918	-0.06838205	-0.05652079	-0.114056155	-0.10829514	0.17955665	0.17014217	-0.021467831	0.2232681	-0.11565788	0.057202518	0.15920272	0.019602764	-0.03417671	-0.10145439	0.16877134	-0.0058172643	0.048983004	-0.15556999	0.108896695	0.024814585	0.023458637	-0.0014558212	-0.15445524	-0.0332054	-0.08661366	0.023322172	-0.12319511	-0.16242304	0.19454417
DB01397	0.07812621	0.06104233	0.064628646	0.002843164	-0.097713	-0.048340194	-0.18533868	-0.09407415	-0.10544282	0.0017942471	0.0789546	-0.1589917	0.17761976	-0.023479555	-0.20322853	0.0783223	-0.124562666	-0.0723157	0.11281584	-0.117879845	0.099265106	-0.098660216	-0.08538184	-0.107476875	-0.06316843	0.076868296	0.21437596	0.017450519	0.15255603	-0.0302396	0.08971991	0.2506738	-0.097273566	-0.031232664	-0.112356216	0.14203027	0.05599985	0.075236715	-0.116119534	-0.04265713	-0.12953956	0.060324203	-0.086157665	-0.179704	-0.03281615	-0.04542605	0.04265745	-0.057135783	-0.12553933	0.1273572
DB01426	0.10070484	0.0515992	0.11790551	0.012794424	-0.09195724	-0.032380935	-0.1804697	-0.09790574	-0.1481327	-0.037948985	0.11815019	-0.102759406	0.22943339	-0.081263386	-0.1956944	0.11376444	-0.06537442	-0.09353539	0.044033214	-0.060804836	0.09784814	-0.120615974	-0.03106307	-0.12307504	-0.100400954	0.1440141	0.20259406	-0.021812856	0.20211795	-0.124674276	0.056544624	0.091853924	-0.036722306	-0.10057163	-0.10764593	0.14144082	-0.007510267	0.05188328	-0.09032687	0.02585531	0.03281038	0.050882462	-0.028943593	-0.07474971	-0.020133441	-0.121574655	0.02818254	-0.12267363	-0.097611405	0.12697832
DB01427	0.14252207	0.027097056	0.11495185	-0.024951024	-0.09997063	-0.0658214	-0.17870915	-0.1384284	-0.1495447	-0.06820761	0.12913917	-0.13991272	0.21194352	-0.05964898	-0.19599098	0.056393553	-0.17006315	-0.0772831	0.02119242	-0.06579016	0.117773935	-0.12064728	-0.08149966	-0.1102729	-0.105317354	0.19937809	0.20086367	-0.013859257	0.21839103	-0.12532516	0.036204714	0.13586557	-0.0020392016	-0.0912769	-0.1453327	0.14267261	0.05035969	0.027993862	-0.15080497	0.01090849	-0.03965532	0.037880417	-0.012467278	-0.18655585	-0.02862255	-0.06151248	0.07957678	-0.11788964	-0.11009728	0.11769086
DB01420	0.1139385	0.025153643	0.04929831	0.005992824	-0.079834	-0.048098143	-0.19956468	-0.12804666	-0.13175291	-0.054654066	0.13597058	-0.13065408	0.16285425	-0.07361795	-0.19683565	0.056985926	-0.09773547	-0.11025652	0.05740317	-0.075191386	0.1277417	-0.05661282	-0.043016404	-0.114240445	-0.16659486	0.16768315	0.1846156	-0.038537614	0.19244081	-0.1425879	0.06385519	0.13231504	-0.04143463	-0.037532657	-0.10420929	0.15810345	0.050632864	0.030731043	-0.082104065	0.040900726	-0.06915634	0.016251178	-0.043177035	-0.12169041	-0.03512768	-0.08040985	0.049670096	-0.06757025	-0.10505391	0.12725389
DB01393	0.058064807	-0.029327054	0.07782657	-0.0006081002	-0.08537877	-0.045423694	-0.1980097	-0.13211264	-0.108024225	-0.074875146	0.14672555	-0.14067352	0.16418265	-0.0799629	-0.20241556	0.10663959	-0.09634558	-0.15260276	0.005898185	-0.066980146	0.14021261	-0.06279289	-0.02735617	-0.1215103	-0.121893324	0.14797524	0.20157234	-0.017996147	0.2055791	-0.07345244	0.037935387	0.18240261	0.0026708315	0.017255433	-0.11220737	0.16738416	-0.011338287	0.030935133	-0.15475832	0.027440075	-0.01910167	0.019705445	-0.0013467559	-0.18610243	-0.014307788	-0.0863394	0.07102893	-0.10796432	-0.15080735	0.13694581
DB01422	0.16543505	0.036295693	0.019130101	-0.028116599	-0.09738945	-0.04893906	-0.19601642	-0.09593134	-0.1647644	-0.07742123	0.12560311	-0.0597764	0.19056605	-0.011862326	-0.17649734	0.10063708	-0.06343521	-0.109533414	0.041525785	-0.0771951	0.12434791	-0.1069433	-0.060540758	-0.075265676	-0.081750065	0.15664917	0.20391966	-0.04165062	0.24902304	-0.1357556	0.07297289	0.058402587	-0.011870362	-0.10864433	-0.13615508	0.10482207	0.027921468	0.05851478	-0.0918843	0.016636835	-0.0038064085	0.098320566	-0.02564232	-0.11506167	-0.034756593	-0.06647596	0.051698674	-0.1422082	-0.103223294	0.109510265
DB01423	0.12670721	0.00046502298	0.054172482	-0.0068572517	-0.07704647	-0.00440388	-0.08541591	-0.10262445	-0.10834056	-0.07929871	0.10937677	0.012196356	0.17409033	-0.016388157	-0.16846931	0.010473775	-0.08623087	-0.12594107	0.042031594	-0.06596131	0.1383794	-0.091386266	-0.08189145	-0.11625225	-0.07014361	0.010797923	0.18025953	-0.025149027	0.21094485	-0.110865	0.07741498	0.09962822	-0.0026497152	0.017562076	-0.11740486	0.08374288	0.006789826	0.041589595	-0.051857468	0.05088947	0.029427651	0.044044826	0.002825589	-0.03666333	0.01074158	-0.059640545	0.02589421	-0.05078993	-0.07874842	0.12054744
DB09095	0.081531435	0.037725106	0.08982492	-0.07133912	-0.09847752	0.05401137	-0.040525153	-0.1025241	-0.033006016	-0.016902901	0.02226677	0.01789456	0.080290034	-0.045021392	-0.08357859	0.0022970457	-0.020928273	-0.06742557	0.10013257	-0.0048424928	-0.04667143	-0.10377704	-0.009616379	-0.12748206	-0.06247737	-0.011840243	0.102253325	0.14005834	0.14793064	-0.11830105	0.037021138	0.18063435	-0.027722497	0.018861938	-0.09093612	0.04344123	-0.011001185	0.046012852	-0.13426201	0.017422315	-0.09224777	0.07510202	-0.060098287	-0.07746341	-0.029401332	-0.091734454	0.035512988	-0.0846112	-0.0622968	0.14399354
DB09094	0.049537312	0.05763768	0.07568376	0.0073413933	-0.07086695	0.05569416	-0.0529693	-0.13759607	-0.048960984	0.012903193	0.02330751	-0.021727633	0.08112396	-0.09950437	-0.14048266	-0.045658648	-0.017703172	-0.059547413	0.16649371	0.0012672717	-0.019872082	-0.10313729	-0.031552766	-0.119588435	-0.06866664	0.04374811	0.06854951	0.122302815	0.16118266	-0.055420063	0.08495413	0.2207879	-0.10296507	0.023325723	-0.09680804	0.04341407	0.056325424	0.044875935	-0.15167347	-0.020067561	-0.11463522	0.062012088	-0.08645716	-0.05486285	-0.05081384	-0.09108028	0.034232076	-0.05517537	-0.113495775	0.12737206
DB09097	0.034108922	0.045035973	0.09543276	-0.021335322	-0.07433821	0.055411555	-0.05254566	-0.12525089	-0.05784115	-7.670163e-05	0.031639677	-0.012832919	0.110390946	-0.04041114	-0.15948045	-0.039010253	-0.07334935	-0.045626115	0.12816668	-0.017636005	0.01358184	-0.11227006	-0.027209235	-0.098070994	-0.084874414	0.003919199	0.045902472	0.13847873	0.1489718	-0.0728703	0.059521217	0.17342247	-0.076346844	0.008303618	-0.11221406	0.090695135	-0.047570117	0.016911067	-0.16560924	-0.033888437	-0.1275491	0.043588173	-0.0626224	-0.10061213	-0.049878307	-0.08740309	0.10114245	-0.16787235	0.0010647266	0.13808823
DB09096	-0.055984396	0.048084233	0.098637566	0.055679157	-0.060918115	0.123747215	-0.2078006	-0.11598153	-0.1633756	-0.012666987	0.1786511	-0.15397222	0.21684586	-0.078237206	-0.25916204	-0.10110738	-0.072992735	-0.17983893	0.14805077	-0.11803806	0.1378519	-0.060148638	-0.07474164	-0.07901802	-0.025992949	0.09422527	0.19167729	0.07180075	0.112504676	0.033168916	0.1378907	0.27725953	-0.19613323	0.0077276425	-0.10057667	0.17333512	-0.03888368	0.050406355	-0.19874795	0.015538029	-0.12269795	-0.004620524	-0.18741238	-0.20464385	-0.047793124	-0.12265101	0.047934804	-0.13053273	-0.13388595	0.15275694
DB09091	0.059222095	0.053272605	0.08802861	-0.025431078	-0.08997903	0.03799391	-0.04280822	-0.13271993	-0.06419404	0.008717685	-0.002934528	-0.020403223	0.10306931	-0.098702334	-0.16417022	-0.036996342	-0.009559229	-0.058860585	0.10916659	-0.028048232	-0.016305136	-0.10722192	0.0044697365	-0.14142008	-0.041364945	0.015674096	0.056764483	0.13627897	0.14196944	-0.06660353	0.061326288	0.22524962	-0.054931555	0.023581102	-0.108415045	0.08306672	0.021999741	0.008924613	-0.1518984	-0.020010987	-0.1204185	0.0596326	-0.10050494	-0.03555255	-0.05389094	-0.06221461	0.074600056	-0.11942017	-0.115952015	0.15132365
DB09090	0.048704766	0.05291006	0.08950737	-0.04832648	-0.056417752	-0.0034737182	-0.03999338	-0.078226395	-0.08659792	0.01003919	-0.021630183	-0.008609876	0.07171389	-0.07136253	-0.17418565	-0.04302297	-0.042404	-0.02907254	0.13403967	-0.0002706896	-0.029181188	-0.11551165	-0.02557699	-0.1253905	-0.03271757	-0.003769076	0.043417357	0.13498925	0.13279022	-0.0820304	0.087572865	0.13112797	-0.10708106	0.016056616	-0.11774534	0.07947422	0.02017821	-0.010065222	-0.1774981	-0.056433037	-0.11385082	0.07803922	-0.09252263	-0.14482886	-0.036774084	-0.07022607	0.056636445	-0.08230988	-0.06782242	0.13070978
DB09093	0.0069727283	0.03065859	0.08934988	-0.060734168	-0.055787366	0.06630988	-0.03435817	-0.123464525	-0.10578056	-0.03419585	-0.008173009	-0.09581828	0.14166619	-0.058386397	-0.16049744	-0.009268578	-0.039199404	-0.027617853	0.047933754	-0.015051624	0.022273125	-0.071459986	-0.036512554	-0.08908684	-0.04648538	-0.0026377272	0.021535024	0.13663091	0.13137811	-0.042051826	0.038818225	0.115145996	-0.072913766	0.0031564995	-0.1257551	0.08288076	0.047235977	0.06625868	-0.13140532	0.00675135	-0.15607677	0.04785223	-0.091265924	-0.10441915	-0.04746028	-0.09028273	0.058267895	-0.09498232	-0.037568655	0.12652163
DB09099	0.038835105	0.029023094	0.09305604	-0.019785915	-0.065122254	0.062266145	-0.06038324	-0.10757691	-0.028871836	-0.00035264925	0.028479433	-0.05862592	0.15126722	-0.042688943	-0.17557988	-0.009694688	-0.05262777	-0.060601726	0.12580632	0.010562937	0.01623923	-0.08826282	-0.030215189	-0.11649518	-0.06966759	-0.019443292	0.057317622	0.1526228	0.14309792	-0.05882404	0.1020437	0.19311981	-0.081038736	0.020447275	-0.12366739	0.06296664	0.051578127	0.047423948	-0.15383793	-0.022861836	-0.10903793	0.02873019	-0.071218066	-0.14348885	-0.034622744	-0.07574802	0.09436304	-0.05435813	-0.10068	0.13931337
DB04707	0.13772781	-0.018684946	0.1040467	-0.04530029	-0.1388116	-0.05345209	-0.07048232	-0.050971515	-0.09845465	-0.04437866	0.09163797	-0.025040394	0.15039964	-8.461031e-05	-0.13661616	0.08672265	-0.030177	-0.10100253	0.045133065	-0.05534271	0.08128617	-0.15860626	-0.0077793933	-0.060599945	-0.069537155	0.10717497	0.15071069	0.041229576	0.1899682	-0.11479693	0.056315687	0.06415781	-0.031365752	-0.11429332	-0.07617581	0.04101509	-0.016754476	0.024736082	-0.06171975	-0.0062290686	-0.03847262	0.117885634	-0.05113646	-0.04593983	-0.012916261	-0.11528669	0.016290063	-0.19094974	-0.085333265	0.1455968
DB00069	0.04241281	0.064264216	0.06417417	0.11309914	-0.10368869	0.006639354	-0.13307962	-0.14360929	-0.16305871	-0.060461204	0.07601425	-0.13006274	0.18380544	-0.05777407	-0.16855252	0.05154759	-0.09576937	-0.11590501	-0.035429146	-0.13289031	0.04481195	-0.07621802	-0.01609385	-0.113560826	-0.10391136	0.060136657	0.16729037	-0.071014345	0.16959287	-0.024082705	0.04241815	0.13020149	-0.0657951	-0.1074527	-0.09682422	0.11967197	0.06563307	0.030606328	-0.1532483	0.048121717	-0.06546714	-0.022244409	0.1066962	-0.058963932	-0.015666537	-0.07204257	0.11624557	-0.062463183	-0.10853858	0.13285305
DB00068	0.046945166	0.07655768	0.05981649	0.07570896	-0.08109197	0.00022728299	-0.15393408	-0.14860317	-0.16243818	-0.059776913	0.07598779	-0.13171044	0.16516912	-0.06778867	-0.15795083	0.07097553	-0.12662147	-0.0784448	-0.030796805	-0.12890051	0.050428383	-0.11413184	-0.027188411	-0.11781942	-0.14422795	-0.0023100893	0.18306072	-0.047330804	0.19626378	-0.03096783	0.026265526	0.09155944	-0.09572274	-0.07993265	-0.10104689	0.1040658	0.07103067	0.024286097	-0.14946826	0.03494224	-0.10809095	0.00927671	0.10110455	-0.037091777	0.0034612985	-0.081049025	0.11996302	0.026551185	-0.12572142	0.110877074
DB00065	0.03609162	0.038369972	0.08852296	0.106100716	-0.09755434	0.05334349	-0.1252004	-0.12982132	-0.1646616	-0.0360945	0.06309122	-0.14219771	0.1911221	-0.07071337	-0.15388982	0.037647218	-0.09480143	-0.10006498	0.004609313	-0.12585819	0.041410044	-0.11384087	-0.0061246217	-0.1086065	-0.117648326	0.034009587	0.21763039	-0.061457172	0.17365016	-0.035004932	0.035919588	0.1330211	-0.081761934	-0.10926043	-0.11441003	0.10230902	0.1291003	-0.010594589	-0.14172243	0.035386276	-0.09029603	0.010367372	0.07353195	-0.04945308	0.0053984383	-0.08748231	0.110195346	-0.012826471	-0.11500881	0.13399027
DB00063	-0.0048334803	0.033941023	0.068706036	0.0867419	-0.10593557	-0.010248465	-0.13747802	-0.16198328	-0.185615	-0.022593463	0.045161583	-0.12107162	0.19855462	-0.030220319	-0.16522393	0.047712296	-0.13242748	-0.12777498	0.048731703	-0.13597164	0.06968082	-0.117125496	-0.0022172742	-0.119161546	-0.11105062	0.09790018	0.21078779	-0.023353077	0.20398317	-0.014495922	0.010406544	0.14256185	-0.09225214	-0.066948675	-0.13048102	0.12018044	0.10305493	0.0020793737	-0.15434998	0.032951478	-0.08925385	0.005347663	0.06458222	-0.0738607	0.0090047605	-0.06536384	0.1216754	-0.009534497	-0.11569555	0.13515842
DB01645	0.05657146	0.043716457	0.05560347	-0.065120436	-0.06782196	-0.015152609	-0.21816264	-0.060859635	-0.14838235	-0.056466393	0.12249932	-0.13961205	0.17326193	-0.024771692	-0.15360211	0.0131618045	-0.05321061	-0.0497798	-0.020720875	-0.042783976	0.12918891	-0.11744164	-0.07209009	-0.10662104	-0.08967793	0.17219295	0.1064241	0.056621775	0.20110597	-0.06875913	0.099166945	0.1191594	-0.05054444	-0.0876197	-0.020031672	0.10869174	-0.05173251	0.0008983312	-0.1558709	-0.014176689	-0.06557145	0.086510785	-0.040214837	-0.20021297	-0.058368493	-0.0812266	-0.0059937304	-0.11495778	-0.11694284	0.12586083
DB00061	0.062781945	0.070305064	0.09168781	0.0972988	-0.08320653	0.07157183	-0.12264815	-0.1431329	-0.19444196	-0.065369785	0.053361386	-0.14778864	0.15322937	-0.07876665	-0.15338969	0.09828656	-0.0483039	-0.10161773	0.009385802	-0.107747234	-0.0046734726	-0.12772493	0.005153725	-0.10093704	-0.11009361	0.0359581	0.18840499	-0.03215233	0.19174531	-0.037279908	0.046708085	0.012028169	-0.042409934	-0.09813371	-0.065720916	0.0662202	0.11728139	0.032240827	-0.09673491	0.0042546485	-0.09105553	0.025450487	0.092837684	0.0046255095	-0.014706405	-0.08762544	0.09212618	-0.030235663	-0.09603199	0.12013431
DB00060	0.038754966	0.059175007	0.046008024	0.09364771	-0.07263556	0.054617167	-0.15205024	-0.15584543	-0.16162454	-0.055088155	0.0676097	-0.12560295	0.1244327	-0.05789729	-0.14482191	0.10488867	-0.08879572	-0.07969234	-0.016716879	-0.12731583	0.09454058	-0.10016464	-0.015374469	-0.1250857	-0.13770157	0.0013829657	0.21447955	-0.05418065	0.18407902	-0.03680447	0.027084438	0.06975066	-0.09051201	-0.09044901	-0.09700745	0.118916124	0.03759195	0.028205574	-0.15480949	0.02160561	-0.12921974	0.012189407	0.101314954	-0.026377784	-0.016739434	-0.11265345	0.106501855	-0.028289018	-0.1353323	0.119479164
DB00206	0.10075115	0.0030988138	0.06135863	0.026203282	-0.102710195	-0.052000213	-0.20209444	-0.13514292	-0.15392485	-0.09265188	0.15057498	-0.15103708	0.2228817	-0.029241057	-0.19030827	0.10611806	-0.082991675	-0.12303744	0.06647216	-0.06801386	0.14040202	-0.1133364	-0.034233548	-0.104524985	-0.106218874	0.19252111	0.21281429	0.007524484	0.18985431	-0.067624405	0.058814302	0.24139212	-0.021887984	-0.058830075	-0.093462735	0.13900875	0.042012364	0.0035548918	-0.11086885	0.022802772	-0.01983836	0.036559578	-0.019272462	-0.157211	-0.024141572	-0.12866546	0.049445562	-0.06026301	-0.14657786	0.13273317
DB00463	0.122368634	0.003459897	0.06722886	-0.01882233	-0.10592504	-0.024685686	-0.19735119	-0.046761148	-0.16603202	-0.051899996	0.13410978	-0.11917843	0.17643149	-0.02811839	-0.1723452	0.131155	-0.09086784	-0.054704055	0.0403108	-0.06304708	0.030631622	-0.09270369	-0.0517014	-0.10701255	-0.18628696	0.17572387	0.18933555	-0.06411877	0.2149886	-0.11312187	0.028852666	0.06512235	0.019337323	-0.096551254	-0.08071154	0.11475063	0.05122551	0.04634105	-0.119908854	0.021420691	-0.09804546	0.024537878	-0.0038326215	-0.10258192	-0.024973964	-0.0956555	0.047760207	-0.11818011	-0.1744899	0.123988435
DB00461	0.068522915	0.012331033	0.08629258	0.010282399	-0.11901392	-0.050898	-0.18473332	-0.13107927	-0.16554596	-0.04322616	0.12826267	-0.15356407	0.20706956	-0.022880884	-0.20253724	0.062248614	-0.18802187	-0.16855422	0.11379444	-0.109011196	0.11168519	-0.064291455	-0.03729771	-0.11903973	-0.12140253	0.15809669	0.19891536	-0.031521764	0.1602284	-0.062174555	0.076499484	0.208137	-0.017782338	-0.017138356	-0.11815409	0.16290149	0.056014363	0.030991336	-0.1521072	-0.00036178832	-0.11447543	0.02494136	0.016249599	-0.18826823	0.0013347209	-0.050647914	0.08853716	-0.08990567	-0.13679379	0.15821043
DB00460	0.11388868	0.017699718	0.043023087	-0.008795837	-0.12244709	0.015316587	-0.18250136	-0.13841303	-0.11288454	-0.08407629	0.09694063	-0.07726428	0.16977894	-0.04715882	-0.20189597	0.02632528	-0.1279099	-0.16665986	0.050846763	-0.09723541	0.11984275	-0.10510499	-0.073734425	-0.09221641	-0.08256424	0.00895066	0.19972278	-0.0025825556	0.2075677	-0.10610446	0.059584234	0.192073	-0.020718912	-0.008022159	-0.117252976	0.14780314	0.029646464	0.026535591	-0.113074854	0.02126082	-0.037676036	0.034375057	-0.013834596	-0.08659501	-0.0147715565	-0.099247456	0.07289641	-0.04426528	-0.12603576	0.12420821
DB00467	0.12404883	-0.002104971	0.053948607	-0.05080657	-0.08002266	-0.006300414	-0.17587206	-0.12945138	-0.13146786	-0.091072224	0.15065588	-0.11163349	0.18432586	-0.030086212	-0.17816532	0.09049246	-0.10440599	-0.06402138	0.009632122	-0.06361118	0.13519517	-0.09813128	-0.052909337	-0.11735386	-0.18415439	0.10272586	0.1826918	-0.0070739817	0.18473877	-0.08919493	0.0237807	0.08878836	-0.0023985822	-0.09989211	-0.094080895	0.10139226	0.029427648	0.018256953	-0.120736316	0.05695676	-0.0028467532	0.029141637	-0.0020937324	-0.18034384	0.0027991082	-0.09116945	0.034421675	-0.16829908	-0.13553032	0.112560615
DB00465	0.07855573	0.023798361	0.067517295	0.008446788	-0.11219157	-0.02746107	-0.1936017	-0.13580197	-0.15943323	-0.04535397	0.14927393	-0.14438392	0.16967978	-0.03581645	-0.20529927	0.02177484	-0.18477248	-0.16576916	0.109105885	-0.13159569	0.08418493	-0.09530323	-0.057746183	-0.13711151	-0.122701764	0.15164675	0.22011513	-0.0031085745	0.21681441	-0.053090237	0.07806205	0.27029938	-0.0382726	-0.07665258	-0.12087996	0.13415906	0.02566896	0.0031106183	-0.17176475	0.026893279	-0.119950615	0.04006986	-0.0030447412	-0.17877212	-0.03199966	-0.078838855	0.09621579	-0.031953316	-0.14951837	0.13067183
DB00469	0.093761735	0.006310614	0.056463014	0.014970392	-0.10289915	-0.016152147	-0.18538885	-0.11782084	-0.14609896	-0.04630995	0.14920855	-0.14717545	0.2033701	-0.041349296	-0.20235997	0.08481253	-0.090789825	-0.092938974	0.053183503	-0.11092	0.14005077	-0.10283233	-0.099738516	-0.11713315	-0.089418046	0.16066778	0.2136606	0.0056679966	0.21427953	-0.09141646	0.061353534	0.1860882	-0.02675785	-0.08126337	-0.106630765	0.14158528	0.057981048	0.010733483	-0.14427915	0.030097306	0.0074015083	0.023281839	-0.034844287	-0.16404822	-0.009173596	-0.06591039	0.06805526	-0.06558817	-0.12880619	0.13590947
DB00468	0.0558051	0.028811587	0.068383105	0.018531637	-0.102100015	-0.060939476	-0.19961575	-0.15923111	-0.18372229	-0.05583858	0.1488832	-0.17145514	0.23021959	-0.07609601	-0.2389735	0.10453339	-0.14969729	-0.11146423	0.06332588	-0.101117514	0.130554	-0.07046092	-0.010875618	-0.1256987	-0.09759158	0.1896792	0.19949248	-0.025302466	0.1718133	-0.074492246	0.06640227	0.21353626	-0.0073414445	-0.08982483	-0.1213235	0.20983116	0.023342323	0.029986482	-0.18567008	-0.014055792	-0.037511844	4.0780986e-05	-0.026140474	-0.19500335	-0.014740558	-0.08252818	0.04583281	-0.08230562	-0.16110232	0.1542203
DB01608	0.10488364	0.023314826	0.057629164	0.0017073211	-0.07025831	-0.042486887	-0.22453842	-0.09332678	-0.118172824	-0.07483466	0.09339747	-0.14498094	0.13623986	-0.07990051	-0.13585258	0.040409457	-0.08786451	-0.09030254	-0.010467741	-0.07676056	0.12360199	-0.066068836	-0.095345885	-0.11525452	-0.09957443	0.15470034	0.183106	-0.015579894	0.21651155	-0.03703847	0.0893358	0.17735367	-0.0013423377	-0.08475415	-0.11705798	0.08454173	0.03633584	0.03073513	-0.16341345	0.040873103	-0.11349831	0.024427952	-0.053389385	-0.10615877	-0.06006055	-0.07264843	0.08124376	-0.04753722	-0.12777044	0.12288928
DB00609	0.13070233	0.042114098	0.11817753	0.0060663726	-0.12310079	-0.0043312963	-0.18030578	-0.14387913	-0.10526651	-0.06986313	0.11024347	-0.12456858	0.186372	-0.05642401	-0.19331425	0.012532795	-0.1693388	-0.16919474	0.03277286	-0.08709634	0.105802186	-0.100925855	-0.048903234	-0.121631294	-0.11159898	0.13441436	0.19135484	-0.022672562	0.19969323	-0.047595035	0.037524696	0.21497813	0.019706938	0.029377688	-0.13841935	0.15102582	-0.012806537	0.057626523	-0.14996925	0.05616981	0.0022160728	0.03389975	0.026461307	-0.14858833	0.018583167	-0.046535768	0.103355564	-0.116083175	-0.09992298	0.12936099
DB00608	0.090299256	0.031216903	0.07221987	-0.012723798	-0.09902886	-0.026105046	-0.19786611	-0.098199986	-0.14457855	-0.04847538	0.13044767	-0.1460403	0.22452632	-0.043642446	-0.20697778	0.09773516	-0.1608208	-0.13030273	0.048283603	-0.090588	0.11861743	-0.08463276	-0.019623676	-0.121739805	-0.1543215	0.18528284	0.18480228	0.0061314097	0.1903644	-0.083356924	0.056844003	0.1246448	-0.015726522	-0.083067894	-0.11961803	0.15978539	0.021083739	-0.009346522	-0.17871208	0.019224415	-0.116055086	0.03649066	-0.008415988	-0.17563862	-0.0062968675	-0.07054874	0.110835224	-0.12789641	-0.14381568	0.16882777
DB00603	0.066826075	0.020680426	0.061082944	0.012014272	-0.091861896	-0.03665572	-0.18745586	-0.13514578	-0.16970748	-0.0200511	0.14627403	-0.16179791	0.23091298	-0.030904977	-0.22613567	0.007909626	-0.18874621	-0.17370202	0.060245108	-0.123501614	0.13011381	-0.091553465	-0.045823764	-0.12657973	-0.1437874	0.18279551	0.21547028	-0.01710868	0.19846015	-0.04058349	0.07931845	0.24196874	-0.06405357	-0.00442346	-0.14305632	0.17792359	0.01181408	0.031705312	-0.16339615	0.023515869	-0.11352416	0.008077016	0.009621549	-0.17904367	-0.019932648	-0.03306511	0.114759944	-0.06368748	-0.14283831	0.2026012
DB00602	0.10853305	-0.0033043264	0.08857996	-0.006438866	-0.11776405	0.01262109	-0.18905826	-0.13627875	-0.13975295	-0.07834144	0.14937404	-0.15178904	0.20699881	-0.05207723	-0.19025843	0.020729711	-0.14112175	-0.17853582	0.06280646	-0.08211128	0.116925314	-0.08417956	-0.07336806	-0.08861639	-0.10831298	0.19916938	0.2380422	0.0154582895	0.18581577	-0.05193207	0.06160583	0.23760568	0.0047469167	-0.013069337	-0.10279526	0.15561102	0.037660204	0.001140989	-0.1509335	0.023426857	0.031569332	0.036598183	-0.024425918	-0.18131836	0.011132082	-0.10743384	0.08540232	-0.13798244	-0.12481721	0.1298038
DB00601	0.11095199	0.022071268	0.08835469	0.0030686185	-0.12040913	-0.027846508	-0.20445606	-0.14117192	-0.14092061	-0.04300599	0.119357616	-0.15792239	0.20499793	-0.042140756	-0.2160729	0.015152844	-0.15924567	-0.15168236	0.10025127	-0.12538427	0.13380902	-0.08636948	-0.014772033	-0.10974721	-0.10492348	0.06785106	0.22298223	-0.023490965	0.22097623	-0.09374685	0.04639226	0.22293156	-0.049238056	-0.0008089824	-0.13390216	0.15129316	0.055939946	0.014766468	-0.15316921	0.021939531	-0.09205127	0.047961537	-0.039603814	-0.1801307	-0.008045688	-0.09964957	0.09327781	-0.0703722	-0.12597725	0.17425755
