Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB00445	-0.010076187	-0.024644325	0.113917366	0.008855545	-0.003090918	0.03197016	0.02602409	0.042928226	0.07760277	0.042751756	-0.0492388	0.13712828	0.011203663	0.062676504	-0.04770441	0.07466442	0.011170352	0.0046323384	0.05854211	-0.0724168	0.08356479	0.08232017	0.021465315	0.020328037	0.01323176	-0.0694175	0.046488073	0.024427779	-0.029888283	0.06879908	-0.042436622	-0.056732833	0.057585623	0.085156515	0.00761571	0.034950636	0.13027719	-0.010984138	0.07503545	-0.04648614	0.020097986	0.11218782	0.083618574	0.0031036008	-0.08459817	0.0517676	-0.07337198	0.0067182677	-0.006203347	-0.018035352	-0.13971065	0.10908559	-0.06458257	-0.069047645	-0.044539914	0.1499492	0.032445148	-0.11855411	-0.013775418	-0.08151092	0.12028108	0.08445226	-0.04391872	-0.05751732	0.0064615244	-0.05616186	-0.0061875544	0.087547414	0.05769994	-0.11565013	0.09706113	0.026279356	-0.10013908	0.07040477	0.09370798	-0.040345136	0.08177296	0.015875448	-0.09320869	0.012541153	-0.10505083	-0.025932834	-0.08404507	-0.068253435	-0.007852899	-0.10338684	0.028117768	-0.055214874	0.036146354	0.068838656	-0.062133107	0.085642554	-0.073566705	-0.068552434	0.01373817	-0.014303885	-0.044675224	0.13719533	0.009894567	0.036470212
DB00444	-0.0034850892	-0.06371267	0.12814431	-0.011924989	0.03978678	0.037609823	0.018545229	0.07426579	0.04758161	0.04455396	-0.025632884	0.12043506	0.013124416	0.08711774	-0.01759434	0.04737929	-0.022477522	-0.0060891304	0.0327541	-0.09232879	0.10679673	0.08369775	0.03835029	0.028986875	-0.00069954304	-0.064630605	0.053270184	0.0049248924	-0.0013181274	0.049512133	-0.053364247	-0.084121466	0.07637798	0.0879432	-0.004818919	0.019292345	0.094790116	-0.015568044	0.050445143	-0.05770391	0.028647892	0.10026225	0.062595196	-0.024903085	-0.06550359	0.07446573	-0.052627794	-0.041049242	-0.005477154	-0.015431082	-0.13133197	0.09292676	-0.065858	-0.05786119	-0.09203495	0.15197638	0.009198479	-0.0932806	0.06310832	-0.08527133	0.13999052	0.11923639	-0.0391553	-0.08126408	0.0078007183	-0.072047226	-0.034495763	0.07417214	0.05996401	-0.1105544	0.10831701	0.023065066	-0.11288106	0.073831186	0.11216595	-0.012714029	0.108728506	0.04333359	-0.042804886	0.016685702	-0.07899541	-0.01949827	-0.050886974	-0.0064236755	-0.047110803	-0.12137457	0.047107246	-0.034149226	0.024899272	0.08016914	-0.06835449	0.04822546	-0.06840198	-0.07057252	0.02793868	-0.026685225	-0.03582571	0.14235923	0.0014662058	0.05211822
DB00447	-0.0420246	-0.0788658	0.11553196	0.013713905	-0.0066540465	0.036406264	0.014216057	0.0443773	0.078126594	0.045522254	-0.05426672	0.12682474	0.0080279475	0.053464506	-0.010613096	0.04965954	-0.024908897	-0.009361327	0.049455408	-0.058868103	0.0900448	0.073497005	-0.0038395533	0.04815327	0.00919793	-0.07063183	0.052994568	0.010272757	-0.019269332	0.081342034	-0.032643124	-0.02977618	0.07387928	0.08157822	-0.0023777434	0.030953383	0.12475605	-0.030923447	0.0815957	-0.06442603	0.04220967	0.12875177	0.04476511	0.030293008	-0.08658432	0.08134385	-0.046936534	-0.04287232	-0.013658171	0.013273626	-0.10996598	0.10140325	-0.050575033	-0.061086748	-0.081981115	0.13887374	-0.028569112	-0.13606402	0.0114227645	-0.07652294	0.107707754	0.10888651	-0.043187726	-0.07571648	0.008383599	-0.07136259	-0.018618328	0.06635353	0.07426013	-0.101863526	0.09431177	0.0037997572	-0.10854966	0.08280365	0.08095806	-0.0039871954	0.1067713	0.0053217895	-0.064168386	-0.0060386322	-0.07449864	-0.01259687	-0.079207085	-0.078368194	-0.007676607	-0.12162416	0.045597777	-0.06821823	0.078480355	0.052872337	-0.057845872	0.07606243	-0.063605055	-0.0859299	0.021106329	0.0058117695	-0.045846954	0.12550257	0.014475426	0.056468256
DB00446	-0.017050553	-0.05159498	0.11335459	0.017506186	0.050755702	0.05239837	0.01391069	0.058621183	0.042939447	0.048217148	-0.051924333	0.1496833	0.008699274	0.06309812	0.008691643	0.07826881	-0.03794191	-0.03686633	0.06685877	-0.063786045	0.09025481	0.08550225	0.044958223	0.03494882	-0.016464805	-0.096870184	0.05985447	-0.030814098	-0.04049477	0.06858681	-0.0681035	-0.09013244	0.05204915	0.031220037	0.030362811	0.0056709833	0.122791044	-0.0043912414	0.07346382	-0.04623445	0.011526158	0.11940479	0.08221509	0.020637725	-0.071560845	0.060520347	-0.07475594	-0.013029166	0.007461693	-0.013588288	-0.13490196	0.10897016	-0.073532484	-0.05662521	-0.06493244	0.16230176	0.00665862	-0.15434323	0.0025669397	-0.07502115	0.1138464	0.1083751	-0.04099799	-0.059012875	0.019185731	-0.1019622	0.04302966	0.07394887	0.037443545	-0.08017014	0.07983737	0.017137976	-0.10942538	0.034621403	0.09166627	-0.045128632	0.121518135	0.047916695	-0.09721381	0.021931306	-0.10603185	-0.046384946	-0.04302868	-0.029067144	-0.029536597	-0.109185874	0.042941164	-0.061757863	0.05532331	0.044200033	-0.072441906	0.07389693	-0.07606044	-0.06937209	-0.0024547884	-0.070197545	-0.012310608	0.12857507	0.021848127	0.050179284
DB00441	-0.0053314995	-0.016162632	0.115114726	-0.009221045	-0.0075054048	0.028341893	0.02436738	0.06519879	0.0821165	0.04341774	-0.060750864	0.14232215	0.016858466	0.05559203	-0.050737806	0.09475003	-0.0097997375	0.010147869	0.07260709	-0.097808845	0.085997105	0.09339312	0.03388556	0.016132893	0.02109313	-0.07769352	0.070457295	0.012163078	-0.015816616	0.063758194	-0.06363507	-0.08048634	0.02120386	0.07307465	0.0003669652	0.012609043	0.11906971	-0.010710221	0.06322063	-0.056738943	0.032704752	0.1324318	0.08357441	0.03257177	-0.091881506	0.066563204	-0.04929206	-0.049241036	-0.0096710315	-0.018867869	-0.089825094	0.119365305	-0.050485946	-0.048968606	-0.07677821	0.15921606	-0.015867332	-0.14940692	0.0008668817	-0.091034055	0.106061876	0.08349461	-0.025074178	-0.048930228	0.03354903	-0.07027141	-0.010448242	0.08127199	0.035160225	-0.11118134	0.09803923	0.01922783	-0.12539263	0.06334569	0.10047851	-0.02344747	0.10054114	0.053129148	-0.08170816	-0.006013058	-0.081824325	-0.014747703	-0.046382636	-0.049187105	-0.0368618	-0.104231946	0.02960047	-0.0724937	0.003958343	0.031100841	-0.0881419	0.098403536	-0.07063774	-0.05881021	-0.0039127003	-0.05230319	-0.038689826	0.1476074	0.0051215794	-0.009513582
DB00440	0.006070111	-0.06027876	0.12697524	0.0154474825	0.043792766	0.07744059	0.04430677	0.061078936	0.069526345	0.07157931	-0.037210874	0.14239909	0.005092612	0.06996118	-0.06728373	0.07168164	-0.030963443	-0.0016359765	0.067954265	-0.080230944	0.10890303	0.09770025	0.07187553	-0.017223453	-0.028986	-0.08002039	0.05203415	-0.012428333	-0.03760296	0.07256022	-0.054690447	-0.10123306	0.027509183	0.037814867	0.010090772	0.005640287	0.12411063	0.02356571	0.067413256	-0.042679116	-0.004429483	0.11581036	0.06859856	-0.03667335	-0.09142232	0.03540692	-0.052236855	-0.062212996	0.011243532	0.04171237	-0.13360943	0.10973509	-0.06383708	-0.075908616	-0.060241934	0.15604508	0.00027510757	-0.1293294	0.008012752	-0.07791785	0.101369835	0.09201521	-0.06280321	-0.05441874	-0.0046787886	-0.08471689	-0.022902394	0.0775518	0.08129078	-0.11334115	0.09418977	-0.012247598	-0.13097246	0.07072934	0.09818719	-0.014651783	0.08344578	0.024981763	-0.09034975	0.008594061	-0.09861366	-0.01208186	-0.07433246	-0.053213976	-0.048644636	-0.107597046	0.0421365	-0.012505254	0.0141383745	0.07804275	-0.07435307	0.09781106	-0.07272813	-0.082997955	0.014264449	-0.014098447	-0.0163928	0.1408587	0.020402405	-0.0045084166
DB00443	-0.01939549	-0.04137206	0.15379438	-0.010580335	0.026625821	0.09220058	0.05337475	0.07839208	0.06373876	0.009697345	-0.062588766	0.156448	-0.037266437	0.082045555	-0.03913553	0.07612226	-0.020114986	-0.014408262	0.06438335	-0.09354967	0.09846361	0.09902846	0.06065405	-0.021958847	0.00989726	-0.07944969	0.056828134	-0.021437757	-0.020957762	0.031540014	-0.060023062	-0.08929701	0.032716814	0.08575082	-0.013728214	0.013950772	0.11579056	-0.055714294	0.08804443	-0.064431235	0.043765962	0.10702904	0.09248355	-0.046874255	-0.101574905	0.059179917	-0.04131325	-0.028707754	0.020526003	-0.016205966	-0.13643427	0.117896214	-0.070219815	-0.08017221	-0.026034895	0.16185327	0.0123038795	-0.1528094	-0.030625382	-0.07915422	0.1045678	0.106970906	-0.053086195	-0.04873013	0.02318009	-0.087590985	0.0037941432	0.04737287	0.015937123	-0.11940666	0.10756258	-0.0027385391	-0.12635835	0.019718712	0.085023254	-0.044443797	0.09909494	0.06897191	-0.07757258	0.011680457	-0.11228273	-0.026060287	-0.05727016	-0.07007432	-0.033808947	-0.105457135	0.07802964	-0.050900098	0.027297543	0.07658452	-0.06702132	0.08819131	-0.07024552	-0.08379932	0.009972693	-0.05440731	-0.015300605	0.15304238	-0.01074432	-0.006188709
DB00442	0.01735933	-0.017080914	0.10754526	0.009449177	0.011450612	0.04692534	0.032193497	0.024885435	0.07356094	0.039536905	-0.024727924	0.13376404	0.010376723	0.05862128	-0.039366145	0.07454872	-0.017720915	0.0012045656	0.06868221	-0.096612215	0.07957535	0.09116372	0.03927497	0.050461426	0.01185376	-0.07925085	0.054719344	0.010965593	-0.03371297	0.07363344	-0.022465978	-0.071329415	0.04947909	0.04098222	-0.009842576	0.0051733386	0.10942063	-0.09081111	0.048369877	-0.077586666	0.033531826	0.11078732	0.015811207	0.021436589	-0.084711224	0.039117623	-0.08591388	0.01685346	0.023522083	-0.028432168	-0.13667473	0.104798645	-0.057394557	-0.05321426	-0.058646414	0.15242697	-0.01816425	-0.13596335	-0.003759373	-0.069147915	0.106192954	0.10254547	-0.034734618	-0.025332373	0.009171881	-0.06667623	0.030261105	0.062731795	0.052381158	-0.09838471	0.09037212	0.031526003	-0.09847701	0.062392835	0.09407713	-0.00032983185	0.07624301	0.05310728	-0.07905657	0.019277781	-0.07335299	-0.010768877	-0.047402453	-0.073496446	-0.022768699	-0.10011002	0.045107946	-0.047203172	0.0056386106	0.024291862	-0.03448361	0.079536915	-0.059035033	-0.019151788	0.00040445558	-0.011656392	-0.02326294	0.1364987	-0.0350144	0.013726912
DB04166	0.012929685	-0.07923878	0.07041365	-0.003954788	-0.011255972	0.020317651	-0.017341355	0.032615323	0.027147865	0.013462002	-0.05690708	0.06841153	0.014778357	-0.0030999617	0.027377361	0.0332102	0.029493697	0.0029244397	0.027277522	-0.036417685	0.04153073	0.023450134	-0.02162913	0.043833427	0.00033591443	-0.016985798	-0.00810623	0.047997307	0.018104032	-0.0010089973	0.0095749255	-0.010239965	0.06765107	0.023901979	-0.027084574	0.011737125	0.04867884	-0.078190506	0.072103895	-0.056084797	0.03244941	0.06849942	0.087304205	0.037460007	-0.019190345	0.08492179	-0.077260844	-0.047530666	0.038396545	0.04385156	-0.039456077	0.039607424	0.015719222	-0.047160033	-0.04852255	0.089358784	0.009895906	-0.09259924	0.023079101	-0.01554863	0.042872477	0.05587198	0.02254531	-0.0055614584	0.015517267	-0.026722727	-0.043687742	0.07863548	0.043950696	-0.07599645	0.006964697	-0.008555557	-0.034255743	0.061780505	0.058694646	0.020224586	0.06036125	0.0053583104	-0.023048015	0.0282026	-0.03430103	0.013729911	0.0011662733	-0.06279618	-0.040749494	-0.0770332	-0.0018095332	-0.061183427	0.069726184	0.0748074	-0.023130279	0.03849021	-0.02960937	-0.08532839	0.060965937	-0.031301443	-0.049221873	0.085693866	0.009396021	0.00527553
DB01407	-0.04569639	-0.049709406	0.097237155	0.0031107957	0.0155265825	-0.004157356	0.028476505	0.053180754	0.080041304	0.018742662	-0.016025735	0.13757537	0.022589339	0.07655189	-0.014089208	0.022608466	-0.04943191	-0.00815553	0.056185663	-0.03483664	0.084473826	0.06572161	-0.006910829	0.045163717	0.004490017	-0.077667	0.033948302	0.027689269	-0.018399553	0.057213068	-0.05045676	-0.08733917	0.034438442	0.05657208	-0.0005902676	0.025479943	0.07984237	0.005361435	0.0292569	-0.04692274	0.037161842	0.11275802	0.047955822	0.013004137	-0.076860934	0.05140039	-0.077324346	-0.039722852	0.042666215	-0.012861814	-0.06430952	0.101421975	0.0018125074	-0.060435873	-0.013699989	0.11950218	-0.01367093	-0.12752944	0.073873095	-0.073164694	0.10970681	0.10998828	-0.0017133206	-0.06796881	0.009965203	-0.0787082	-0.040079113	0.07554989	0.059230275	-0.10851706	0.08809443	0.03188294	-0.10041366	0.07107235	0.089627214	0.0005079006	0.09676838	0.0049727326	-0.08049019	0.008397303	-0.08085072	-0.012816414	-0.041669674	-0.06347692	0.008734533	-0.103582025	0.067223236	-0.058294386	0.06579155	0.058488153	-0.06738766	0.07703985	-0.062309936	-0.078968704	0.039500818	-0.028676985	-0.023764124	0.11662407	-0.008675834	0.050630964
DB04165	-0.015716307	-0.052381586	0.03351259	-0.052007176	-0.023385989	0.03415674	0.028402261	0.03297822	0.04420747	0.01897802	-0.013456408	0.10912416	-0.035926417	0.03954993	0.0011554539	0.07319901	0.013613692	-0.030459702	0.030948374	-0.033063274	0.06239012	0.016326247	0.008397754	-0.008565828	0.00027422723	-0.045051113	0.037032545	0.014471373	0.014093918	0.037084293	0.02276581	-0.043876346	0.07348811	0.072021715	0.01554474	0.029116284	0.08906151	-0.07348176	0.09433046	-0.05278927	0.013031036	0.07786284	0.016582869	0.03545073	-0.048390117	0.06610159	-0.090914465	0.010996402	0.046551082	-0.040227804	-0.060813818	0.07072974	0.03836691	-0.017318046	-0.0038553823	0.06918986	0.053172417	-0.06676898	0.041705903	-0.06399796	0.033077616	0.08863388	-0.032508593	-0.028036581	-0.029339673	0.0072070835	0.022590429	0.0149129685	0.058753476	-0.077036686	0.02514932	0.027526196	-0.060874883	0.0497371	0.06436824	0.07060231	0.07924004	0.0031159818	-0.014960881	0.015705518	-0.05263988	-0.0026311772	-0.0071512926	-2.0742067e-05	0.0038226075	-0.08961353	0.028010678	-0.02057142	0.013528775	0.025349963	-0.006714507	0.035075944	-0.00018810248	-0.043651752	0.023490427	-0.045307998	-0.037648134	0.08692464	-0.020114705	0.030244607
DB01403	-0.04588462	-0.072398156	0.13621305	0.014643842	0.040345866	0.0030253183	0.026024353	0.054464858	0.044638447	-0.0029585012	-0.028828492	0.15024331	0.0070670797	0.08282676	-0.053298112	0.080002256	-0.03137154	0.009487787	0.04797357	-0.08980037	0.08839017	0.07295677	0.032414366	0.025393365	0.0013964092	-0.11179975	0.065244645	-0.013112514	-0.017923314	0.05409233	-0.053379357	-0.106228344	0.03878192	0.024890468	0.00037974026	0.0013929242	0.08494305	-0.015117791	0.023328127	-0.06561941	0.029675957	0.10074609	0.072204985	0.025365617	-0.085168675	0.041474745	-0.08492597	-0.058404252	0.04547442	-0.030378835	-0.11173222	0.09658912	-0.063165694	-0.05479198	-0.0761607	0.14007685	-0.022846516	-0.12804726	0.0056874156	-0.07076364	0.116418764	0.115206495	-0.02413921	-0.03630002	0.028865796	-0.084159724	0.022185354	0.048971545	0.07151643	-0.08321837	0.08464825	-0.01657714	-0.09084123	0.04786162	0.082591265	-0.03951714	0.10974363	0.037833683	-0.10201211	0.0025430666	-0.108260885	-0.02078148	-0.050635435	-0.010034772	-0.031825446	-0.115446664	0.05161508	-0.07449787	0.062361673	0.08621853	-0.060897626	0.05174394	-0.08841316	-0.06439806	0.014177687	-0.040553324	-0.031672932	0.14691135	0.011256563	0.009040726
DB01400	-0.04361166	-0.032213878	0.10631559	-0.0011146445	0.040336933	0.058130454	0.02399932	0.055370905	0.075493105	0.04633066	-0.0070239794	0.12280027	-0.047255713	0.081827566	0.0066651767	0.08216018	-0.0030743773	0.007346115	0.058830913	-0.038057115	0.088446386	0.094918616	0.030036425	-0.020310398	0.00036406284	-0.09387825	0.0670486	-0.02175806	-0.032722317	0.042710967	-0.050142094	-0.034907293	0.09308977	0.08052863	0.006673411	0.003700152	0.12163061	-0.037321318	0.07416746	-0.037742306	0.010865682	0.10323035	0.070984945	-0.03853733	-0.09195793	0.05486808	-0.059680887	0.021093722	0.026646463	0.013624535	-0.08925409	0.101297654	-0.051108234	-0.07668321	-0.04750809	0.15015683	-0.00406837	-0.13592173	0.010468353	-0.06434597	0.089454874	0.090638906	-0.035459492	-0.04977432	-0.010109947	-0.08343917	0.03205604	0.045216653	0.059051674	-0.09605127	0.078493744	0.0006788103	-0.094533324	0.051176082	0.08530137	-0.045304377	0.087783925	0.02282945	-0.08456751	0.028684784	-0.06415591	-0.021087985	-0.049016323	-0.07224473	-0.039705183	-0.09821739	0.0982678	-0.05945708	0.017586865	0.073006034	-0.05848145	0.054344773	-0.060676537	-0.08069612	0.0132384645	-0.055648632	-0.0032015499	0.14307241	-0.017911943	-0.002409438
DB01401	0.0058067385	-0.07125165	0.10042043	0.015739135	0.022676984	0.046652485	0.00049780007	0.067497216	0.021133056	0.0061663017	-0.012553615	0.11759812	0.006017453	0.05280975	-0.053670198	-0.012083981	0.020389235	-0.03364991	0.051887844	-0.09596846	0.0563177	0.07682286	-0.036173277	0.03223238	0.004054045	-0.058111344	0.04819962	0.0077035115	-0.013631547	0.024271239	-0.0070627714	-0.012053609	0.035426885	0.08155356	0.00091868744	0.043035615	0.076974355	-0.043105286	-0.013292592	-0.051522277	-0.008362584	0.067430146	0.053847797	-0.04542563	-0.0764547	0.048362315	-0.06496842	-0.024760276	0.023802059	0.045304116	-0.085165784	0.0141880475	0.013605564	-0.029309807	-0.022131097	0.12908329	0.059038274	-0.07883833	-0.011344121	-0.019531028	0.05521226	0.072169624	-0.014338248	-0.058191177	0.002761548	-0.073571056	-0.03436626	0.062255077	0.0638362	-0.0889343	0.04206341	-0.015813587	-0.056568164	0.069835946	0.039778814	-0.00046046358	0.06648976	-0.020575391	-0.08944955	0.031810667	-0.06650491	-0.025641859	-0.026679471	-0.060953833	0.0012329823	-0.085528865	0.023985226	-0.05288036	0.048454635	0.062073056	-0.049099617	-0.010653821	-0.016186127	-0.08256216	0.060774446	-0.030360874	-0.0019217532	0.122816004	0.018993247	0.0119674355
DB09183	-0.04560824	-0.038427465	0.09650894	-0.0016257921	0.029529506	0.054434896	0.03867953	0.07251847	0.04245433	0.046364944	-0.013688894	0.06671893	-0.045329887	0.07556609	-0.052802294	0.0629945	-0.0074539063	0.0077656233	0.0237877	-0.043413695	0.09465586	0.079953976	0.043609884	0.004852122	-0.021757841	-0.06811655	0.024466679	-0.02612086	0.044646792	0.012728186	-0.032573137	-0.01256654	0.063944735	9.843428e-05	0.005929213	-0.021461964	0.11234146	-0.045884337	0.10937493	0.0072816564	0.019631848	0.06729945	-0.0035108493	0.021618474	-0.080961116	0.09271528	-0.028646013	0.036399785	0.0061340868	-0.0130187385	-0.043357182	0.015003592	-0.055706125	-0.061695777	-0.06308009	0.13980703	0.048061937	-0.10724474	0.0891521	-0.053830143	0.09049974	0.085778385	-0.07857216	0.008482838	0.011195734	-0.08550046	0.0005114579	0.048285123	0.027891072	-0.06256401	0.022368925	-0.072178885	-0.03126031	0.05935805	0.0717553	0.014684207	0.06493282	0.0107639935	-0.06832864	0.09556263	-0.10054002	0.039676778	-0.0001107658	-0.049360774	-0.06301079	-0.086428426	0.053034984	0.023341646	0.0030478039	0.09021616	-0.060966894	0.022394873	0.016007014	-0.060382906	0.05578342	-0.057042778	-0.029187877	0.11270194	0.032865644	-0.0045428323
DB01394	-0.034395043	-0.02163187	0.13849688	0.018330505	0.03519818	0.06897184	0.019499699	0.06367952	0.038715832	0.057786465	-0.014121418	0.09167629	0.013907679	0.08414197	-0.07092014	0.07444137	-0.00010729884	-0.0036256677	0.05503599	-0.114139974	0.08101583	0.105998084	0.045447055	-0.009268856	0.04668459	-0.077320695	0.060022093	-0.0025470676	-0.009139702	0.059415597	-0.037289917	-0.10342822	0.03700341	0.091823414	0.044120908	0.005104943	0.13355409	-0.006856003	0.08667155	-0.0728188	0.008169251	0.098554604	0.07032741	0.02975447	-0.0758599	0.054237135	-0.036359884	-0.04366123	-0.00010696787	0.016407624	-0.13672277	0.10711083	-0.0840616	-0.077697664	-0.08432314	0.16379155	-0.025288375	-0.14133105	0.046473492	-0.07428796	0.0579586	0.08622178	-0.038768362	-0.06535832	0.0059224954	-0.08485469	0.012947295	0.072071955	0.08704905	-0.0938237	0.10421176	-0.0042612306	-0.0978187	0.0573238	0.08728943	-0.006824936	0.092159644	0.03556831	-0.11523037	0.0064325514	-0.100963436	-0.025754178	-0.071143426	-0.021759335	-0.008260988	-0.10296972	0.041174598	-0.058029417	0.0113453	0.078982614	-0.07545369	0.05937282	-0.06977271	-0.07616216	0.009892019	-0.028624479	-0.009061992	0.13875428	0.03225518	0.013173628
DB01408	-0.045983635	-0.052907344	0.107337855	0.016964726	0.024691671	0.016658667	0.02163769	0.06923032	0.042001896	0.011584403	0.012315348	0.12611881	0.0009832715	0.065580904	-0.06280585	0.055193912	-0.0013225784	-0.041398466	0.057023846	-0.07235501	0.08389714	0.054352462	-0.021769179	1.9982224e-05	0.03271108	-0.060862638	0.062223766	0.01536772	-0.026392926	0.06653656	-0.035480272	-0.09090793	0.09561329	0.040658735	0.009729263	0.026929596	0.11726405	-0.026551189	0.064629175	-0.0021894183	0.030273428	0.09111351	0.041060373	0.03446306	-0.06962672	0.06895679	-0.062441807	-0.0072064763	0.058296245	0.016473385	-0.08881113	0.10531035	-0.0507998	-0.034396946	-0.031544093	0.11318047	-0.017971715	-0.07670021	0.08461372	-0.08858671	0.11276458	0.109389	-0.048169516	-0.06166021	-0.02406938	-0.065839864	-0.029865833	0.051132463	0.08333501	-0.10431114	0.05982764	0.00326538	-0.071830586	0.05377932	0.07087721	0.0077579883	0.06963444	0.02125309	-0.009072467	0.04079008	-0.08710002	-0.035397466	-0.04922917	-0.0013918607	0.0009835841	-0.114092715	0.026972689	-0.0184621	0.063964374	0.029572017	-0.015657274	0.05820558	-0.048900723	-0.05745542	0.039861474	-0.06775892	-0.018473659	0.08565781	0.016645985	0.06174186
DB01409	-0.049905103	-0.068679444	0.1211447	-5.2791205e-05	0.023094485	0.01753524	0.014346311	0.052275226	0.06695394	0.064338334	-0.056894068	0.08839177	-0.050570812	0.043321148	-0.04303365	0.07290463	-0.010670887	0.012210424	0.051959053	-0.09515421	0.07371382	0.082345925	0.013194569	0.046416067	-0.01759933	-0.06698991	0.0641021	0.009721827	-0.020090684	0.049354233	-0.04652114	-0.07823529	0.03437934	0.086603194	-0.008160608	0.01833693	0.11895829	-0.029828008	0.04816975	-0.03929067	0.054097112	0.12073418	0.01987647	0.0039860746	-0.040470023	0.07107327	-0.08023703	0.006258988	0.0073132766	-0.020762466	-0.10890508	0.10614803	-0.04352891	-0.07320636	-0.07285322	0.16240194	0.03207427	-0.1351557	-0.009683759	-0.07364479	0.09884955	0.10491424	-0.043100625	-0.046604227	-0.005912368	-0.06873566	0.024286099	0.097306855	0.03239737	-0.09546548	0.09212909	-0.024351481	-0.09608435	0.061367117	0.08768006	-0.02295883	0.104355216	0.039432358	-0.082689874	0.050838657	-0.06470007	0.006345532	-0.03875608	-0.067964666	-0.0029574977	-0.10449543	0.04347193	-0.06131868	0.007958008	0.07655032	-0.07066678	0.01332999	-0.058317885	-0.067775466	0.0372993	-0.01940811	-0.041351542	0.14174865	-0.00994645	-0.008107801
DB01395	-0.014708161	-0.045346946	0.1257184	0.025883816	0.041893337	0.041685104	0.027605537	0.06525322	0.060240302	0.04292907	-0.057379607	0.12496092	-0.055540264	0.062455133	0.00054006523	0.08079431	-0.025119472	-0.006230771	0.04535126	-0.085042045	0.07443511	0.100190364	0.017729862	0.032305688	-0.0006975824	-0.075435884	0.0636862	-0.025206385	0.02427928	0.07037835	-0.030738078	-0.08420915	0.057045426	0.021737687	0.005564076	0.0016427061	0.1109901	-0.049131524	0.0023771175	-0.030436693	0.057793725	0.10094287	0.029331071	-0.029012043	-0.08714656	0.0548868	-0.040713813	-0.04521067	0.05801367	-0.028175196	-0.109202094	0.109616145	-0.04298317	-0.06983665	-0.07766904	0.14978108	-0.022638384	-0.12750946	0.012338899	-0.08131631	0.09207651	0.09614914	-0.013764081	-0.02443262	0.021847695	-0.07645719	-0.02987904	0.014446793	0.07943724	-0.076790504	0.053202596	-0.021666497	-0.11227581	0.05288584	0.091093495	-0.0014560402	0.10465604	0.045547806	-0.07557306	0.011631841	-0.07706905	-0.016251706	-0.03695402	-0.027930409	-0.052210864	-0.118013114	0.04954697	-0.003762868	0.0130119175	0.09414517	-0.024368074	0.07958456	-0.06121867	-0.017521234	0.0035936786	-0.07015141	-0.02395552	0.12273068	0.0068403054	0.005042583
DB01392	-0.05461952	-0.08539474	0.12351495	-0.017666778	0.04617769	0.042797703	0.011620004	0.052578155	0.094159275	0.0552382	-0.07355355	0.1486995	0.011074357	0.047256965	-0.039076295	0.07650939	0.018479224	-0.015320034	0.062205967	-0.09244836	0.075262	0.09397675	-0.013306918	0.029493514	0.009614464	-0.08508696	0.04992262	-0.0119793415	0.003990523	0.076055884	-0.038167503	-0.08757655	0.033909023	0.0736201	0.02902015	0.061398663	0.10594581	-0.024837328	0.057651702	-0.08145507	0.06552593	0.11214791	0.093800895	0.019599693	-0.09031333	0.056034397	-0.038380608	-0.03954358	0.045422953	-0.02655161	-0.091874585	0.10340828	-0.054668307	-0.07639299	-0.078406446	0.15909171	0.023270288	-0.15039822	-0.0013549675	-0.088173866	0.11225835	0.083673276	-0.02110637	-0.057762228	0.006086776	-0.07120353	0.018210985	0.08596855	0.059479836	-0.09283306	0.09339262	0.00093938014	-0.09717354	0.056889914	0.092056625	-0.04829062	0.096828744	0.041529693	-0.052572586	0.0028966502	-0.09136954	-0.009900433	-0.08106278	-0.08830636	-0.05470404	-0.1155449	0.038655676	-0.061646547	0.074135885	0.09336795	-0.07999881	0.0830551	-0.07482737	-0.052973766	0.019127825	-0.011750372	-0.030007292	0.15679981	-0.0060084434	0.009218423
