Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB01121	-0.089938134	0.089686446	0.20496054	0.019999512	-0.083520874	-0.12171108	-0.110454224	-0.110249415	0.1253972	-0.027346412	0.1432309	-0.007795263	-0.03099291	-0.09647293	-0.13230902	-0.06478679	0.18824512	0.018858347	0.029073289	-0.031369317	0.13628359	0.031753276	0.15658799	0.004322321	-0.008835302	-0.034509048	-0.12953128	0.056303173	0.14987525	0.05017024	0.1811029	0.07194498	0.049655702	-0.08410278	-0.10441335	0.008183646	0.12134232	0.015618108	0.0026080408	-0.06382437	-0.089039594	-0.15183395	0.16531964	-0.031781197	-0.07594434	0.08575138	0.12434348	0.07406202	-0.007022201	-0.13441338
DB00007	-0.09388166	0.030508233	0.28363553	-0.05809113	0.019237172	-0.08348028	-0.06389981	-0.18198995	0.028261662	-0.028616851	0.15892078	-0.1253271	-0.10818482	-0.11050418	-0.14966187	-0.027942965	0.15788715	-0.013927422	0.0018668796	-0.091849595	0.068285465	0.06561278	0.17328906	0.016019348	-0.053774178	-0.0646984	-0.118838415	0.06839031	0.12638886	0.1388125	0.22137515	0.09301184	0.020550184	-0.030363372	-0.18850587	-0.030679096	0.09558772	0.038465284	0.06087699	-0.10384831	-0.046123467	-0.18859099	0.21161467	-0.010799405	-0.13518332	0.10462866	0.10727389	0.040206548	-0.023323415	-0.1017136
DB06824	-0.08535063	0.11105269	0.10961171	-0.0473557	-0.10696321	-0.043340355	-0.09172068	-0.14201532	0.019343775	-0.124684796	0.12536843	0.013707846	-0.061472982	-0.028121684	-0.11887915	-0.046761673	0.13040085	0.06807915	-0.060950764	-0.07453158	0.0028488906	0.016159758	0.10360297	-0.06886625	-0.002359344	0.04024924	-0.07846142	0.053278398	-0.0050028944	0.03083866	0.13524815	0.06599004	0.076891616	-0.06783782	-0.08045688	-0.018846203	0.032411747	0.009467436	-0.024893057	-0.041029938	-0.085029185	-0.16371135	0.13138302	-0.045473218	-0.15163305	0.029922057	0.072079316	-0.003755596	0.023261424	-0.07947756
DB05437	-0.019554831	0.005079779	0.108554095	0.0008781686	-0.04482162	-0.072134435	-0.08352152	-0.08460333	0.03055329	-0.057518438	0.055311	-0.06205284	-0.018401923	-0.059149116	-0.06920378	-0.084515266	0.057619736	0.0493903	-0.07360218	0.05022556	0.014689464	0.017636692	0.104841344	0.038006905	0.06638419	0.012354384	-0.047909793	0.004561917	0.019499917	0.058926728	0.0826708	0.08839773	0.04713934	0.007579796	-0.047131013	-0.0075089033	0.030073069	0.07114051	-0.013456278	0.027312966	-0.01711093	-0.15139596	0.10093834	0.021937978	-0.09178947	0.09603976	-0.0016904403	-0.020785704	-0.10990162	0.017049946
DB06826	-0.07462824	0.027915858	0.16124506	-0.011325733	-0.01825775	-0.027306614	-0.07261201	-0.071734056	0.045950517	-0.048079163	0.123982064	-0.025913596	-0.061427373	-0.056091562	-0.10862292	-0.03281791	0.09851234	-0.0042476645	-0.025576694	-0.0043053045	0.0032374705	0.0044910265	0.14158842	0.023844983	0.0129523	0.05331815	-0.08617379	0.045532275	-0.012437426	0.019931598	0.13157193	0.10130385	0.01074104	-0.02532957	-0.07674025	-0.0410508	0.0067552305	0.010219888	-0.013247342	-0.06350666	-0.013445615	-0.06461396	0.10418432	0.02454448	-0.12587783	0.14273134	0.07175356	-0.003039608	-0.07429033	0.013376449
DB03127	-0.038498085	0.064297475	0.11365376	-0.08759845	-0.14884453	-0.023675188	-0.109917834	-0.11938164	0.053875007	-0.050326493	0.13840485	-0.039785255	0.04282466	-0.020525362	-0.1261922	-0.04290348	0.12903783	0.06426711	0.0006934748	0.044127595	0.02011878	0.021473883	0.17395514	0.056883924	0.011487033	0.024296436	-0.12357661	0.052948494	0.06996788	0.026373131	0.17798655	0.04354219	0.073579356	0.012094758	-0.11118558	-0.015011894	0.047319584	0.008085752	-0.025252393	-0.049359962	-0.07756865	-0.13279201	0.18791436	0.02260007	-0.1818017	0.062582165	0.12056644	0.016944844	-0.11130472	-0.004404497
DB00342	-0.102673665	0.069902755	0.23106919	-0.05616418	-0.07221223	-0.11607025	-0.08936645	-0.22527263	0.046653207	-0.060904246	0.10239508	-0.051782563	-0.05244404	-0.096334174	-0.15253729	-0.067162365	0.1734038	-0.004473463	-0.029003657	-0.048382144	0.09993273	0.02364797	0.19764842	-0.085352965	-0.007633142	-0.09975021	-0.15415479	0.06564916	0.1487254	0.111835904	0.21998595	0.050172374	-0.0075691273	-0.087072656	-0.2058809	-0.023962466	0.12630637	0.012207541	-0.0027466312	-0.013871372	-0.06370016	-0.19507895	0.26642975	0.07990616	-0.15636812	0.08356747	0.09996324	0.041223165	-0.09730149	-0.14913236
DB02709	-0.11394214	0.0847566	0.22060512	-0.07072609	-0.12019532	-0.050534695	-0.12089473	-0.18724446	0.034062006	-0.031513054	0.14298901	-0.09331705	-0.067637265	-0.10758481	-0.16019529	-0.034559894	0.17294899	0.038846176	-0.016230952	-0.10509568	0.13309658	0.023293912	0.14807966	-0.066094615	-0.017113743	-0.007776388	-0.14232416	0.089823656	0.062135976	0.017258056	0.14261025	0.063930795	0.0072904225	-0.020978015	-0.1813953	-0.03138901	0.10143537	0.013068071	-0.03834022	-0.026845006	-0.10715248	-0.17617814	0.18785611	-0.037457507	-0.17243013	0.0878437	0.1291655	0.04956937	-0.006544831	-0.12421005
DB06441	-0.10192722	0.06943214	0.124947555	-0.08194073	-0.09573422	-0.0901467	-0.10179483	-0.13432409	0.12850733	-0.043032646	0.12546468	-0.08499408	-0.09279461	-0.11401738	-0.15361243	-0.04428697	0.15127023	0.05067357	-0.04894428	-0.056810185	0.015414111	0.021980429	0.18776181	-0.054813985	-0.022842642	0.08904081	-0.10909805	0.08470859	0.09966167	-0.02181752	0.13338031	0.072157435	0.07271144	-0.081474006	-0.09204382	-0.08952577	0.078140266	0.04131228	-0.003587094	-0.057312593	-0.060169566	-0.24344024	0.11688574	-0.036333475	-0.16005549	0.10071699	0.091205366	-0.012510091	0.025461566	-0.035403725
DB00343	-0.08398244	0.06785845	0.299286	-0.054839134	-0.024715988	-0.12271132	-0.073532574	-0.21780987	0.08126811	-0.056407932	0.16025427	-0.07712071	-0.08677135	-0.09263291	-0.15976077	0.022615574	0.15975565	-0.018751787	0.014342062	-0.08904314	0.14529209	0.08347986	0.18299438	-0.09480203	-0.04700369	-0.09456745	-0.12831536	0.059765004	0.18858998	0.14014801	0.20582959	0.0848411	0.022291506	-0.07792847	-0.20929962	-0.030409237	0.11920816	0.035036083	0.09200967	-0.0817441	-0.049444456	-0.19538312	0.26604766	0.09233019	-0.26836914	0.08954914	0.093416974	-0.0016204122	0.0071091	-0.13057694
DB08815	-0.048805982	0.08127913	0.22666629	-0.01963617	-0.068094894	-0.09043887	-0.0914859	-0.19355759	0.13612932	-0.11336727	0.06984981	-0.030361414	-0.07562832	-0.08459893	-0.16525817	-0.053255163	0.1667744	0.08101119	-0.040491365	-0.02288599	0.01400026	0.024224088	0.18904486	0.060822286	0.080660805	0.011167952	-0.13029538	0.054907963	0.12752393	0.13169135	0.15785979	0.05822788	0.04829272	-0.10243212	-0.20483233	-0.01802676	0.1275874	0.011579972	-0.002482444	-0.002628293	-0.06381307	-0.16333818	0.1803685	0.077574626	-0.21790673	0.059563626	0.028049044	-0.021764062	-0.06448508	-0.01851462
DB02701	-0.099854656	0.10758574	0.30747622	-0.009573397	-0.055642873	-0.052761648	-0.09465149	-0.16857514	0.085754246	-0.053739905	0.12187799	-0.0061673215	-0.05581082	-0.07733926	-0.16909005	0.036620293	0.18266094	-0.041690122	-0.031222815	-0.106205985	0.021643104	0.012245407	0.22495314	-0.067946136	-0.062247813	-0.07625379	-0.1561709	0.11829007	0.16026421	0.037474938	0.18791503	0.052669033	0.022817302	-0.08205532	-0.1850845	-0.036649864	0.08958474	0.009091478	0.007866075	-0.10061745	-0.015897362	-0.2774598	0.24303891	0.13153401	-0.17444448	0.1870909	0.031152826	-0.021486422	-0.104091145	-0.13541698
DB03128	-0.11272003	0.04338624	0.18215421	-0.07056802	-0.06961525	-0.10091994	-0.08945727	-0.14829852	0.05041893	-0.07224024	0.12721762	0.029999861	-0.07922331	-0.14289193	-0.16081706	-0.0294355	0.14774339	0.039305758	-0.013053822	-0.15579273	0.044269856	0.010425821	0.13551328	-0.077041455	-0.007395285	-0.07867243	-0.10648247	0.06898671	0.098504595	0.038858827	0.11912514	0.07459502	0.07563816	-0.08930183	-0.15615717	0.0037557427	0.058031373	0.027223732	-0.014969823	-0.03172772	-0.045316853	-0.16849443	0.16576451	0.07715221	-0.12894072	0.11708896	0.11788137	0.036330983	-0.011240622	-0.040781245
DB03496	-0.054469705	0.102620356	0.2301283	-0.014011281	-0.113338314	-0.090164274	-0.08044783	-0.17637067	0.11082583	-0.010800717	0.07373326	-0.09294033	0.035529308	-0.062563755	-0.16850942	-0.06744639	0.15468398	0.08142095	-0.06749693	-0.12098381	0.1320354	-0.0016786648	0.1788942	-0.046667058	0.06417248	-0.08401146	-0.13779257	0.037776258	0.0906199	0.07830168	0.20777902	-0.018311119	0.05529557	-0.056983583	-0.1374527	0.0040161195	0.0875746	0.029098412	-0.07016451	0.06261511	-0.13179253	-0.16744383	0.2212648	0.09051208	-0.14498533	0.06588599	0.12082699	0.008857466	-0.12479559	-0.07559544
DB00437	-0.090874165	0.07918081	0.26973188	-0.056168757	-0.06937117	-0.096739106	-0.09239415	-0.21537976	0.10090709	-0.07547932	0.18193565	-0.109817415	-0.075884305	-0.097646125	-0.15341476	-0.05345704	0.13015328	-0.015375208	0.0024782484	-0.108238004	0.13862777	0.0875704	0.20698543	-0.09043415	-0.043132097	-0.09929961	-0.14159425	0.10970394	0.14477015	0.14370908	0.20784383	0.08524899	0.019763632	-0.010829504	-0.18313761	-0.008445632	0.13775234	0.039318386	0.046127204	-0.050010785	-0.07046432	-0.23177402	0.2725206	0.07730128	-0.21564205	0.09337795	0.09690912	-0.026495934	0.009750021	-0.11860798
DB00346	-0.08925665	0.09150912	0.21666214	-0.07937712	-0.08305079	-0.086179584	-0.08391213	-0.20379332	0.09753178	-0.008692501	0.14347371	-0.06170058	-0.073538475	-0.09625611	-0.16861635	-0.06449669	0.17290044	0.016931757	-0.000998356	-0.061730973	0.12872253	0.028058872	0.21104623	-0.034369446	0.028859261	-0.061278433	-0.13552265	0.036775175	0.14549625	0.12801297	0.20921144	0.059795808	0.024733588	-0.011072244	-0.20265737	0.030542135	0.16853376	0.019633112	0.022339387	-0.06717494	-0.11976207	-0.18402125	0.2351678	0.051160973	-0.16406201	0.08518852	0.11711739	-0.0005948837	-0.13313618	-0.11294093
DB00347	-0.094839305	0.072408274	0.24109228	-0.07734688	-0.045686863	-0.12494218	-0.106941864	-0.20417902	0.012954449	-0.042820875	0.12090453	-0.09094073	-0.07070445	-0.091278516	-0.1760099	-0.07316267	0.17484857	-0.011425599	-0.046799347	-0.04438279	0.061547846	0.07550501	0.18268645	-0.08131384	-0.013864185	-0.05622864	-0.15341486	0.04367284	0.08952031	0.03538896	0.1746606	0.06304896	9.4939605e-05	-0.035042014	-0.1610775	-0.0427009	0.11672145	-0.019879984	0.006880587	-0.05849403	-0.10843416	-0.17914684	0.2392933	-0.056955688	-0.17152287	0.102397956	0.12734595	0.06738982	-0.11470821	-0.119123355
DB00344	-0.087767676	0.037444714	0.25792757	-0.04357133	-0.060095217	-0.14553793	-0.11877322	-0.20963098	0.03613111	-0.04134446	0.16411543	-0.10052612	-0.08397399	-0.10006471	-0.15296109	-0.07825121	0.16585454	-0.011785779	-0.0071085687	-0.101717256	0.12814468	0.08331713	0.18105341	-0.071356796	-0.031361885	0.022192921	-0.09508658	0.07790984	0.14162461	0.1373811	0.15875696	0.098445475	0.0028982805	-0.0015002431	-0.20214464	-0.026700731	0.108135015	0.04100609	0.024972742	-0.07889127	-0.08950634	-0.18053871	0.2530223	-0.023780786	-0.1424809	0.10149939	0.11485494	0.030448746	0.0069155367	-0.12942564
DB00345	-0.11278534	0.02327159	0.22203982	0.03802009	-0.06556372	-0.121322565	-0.12616631	-0.18061689	0.07457532	-0.11462485	0.12722716	-0.11382469	-0.043907747	-0.10596621	-0.16129391	-0.084291995	0.17305057	0.006807913	-0.003542278	-0.1228	0.13189948	0.06429386	0.17978781	-0.060428258	-0.046166826	-0.07294408	-0.12970379	0.075653434	0.11105963	0.074963495	0.19847687	0.05946394	0.053663865	-0.03729723	-0.19122556	0.011139605	0.12767853	0.039622556	0.020181617	-0.013993286	-0.14286953	-0.19008733	0.2527052	-0.033185206	-0.12325309	0.12538238	0.023022812	-0.00691276	-0.0032473633	-0.15999277
DB06779	-0.1457766	0.05333987	0.23086336	-0.0846953	-0.05003296	0.03127616	-0.10815227	-0.17737216	0.10206899	-0.04263049	0.13329723	-0.10522324	-0.10748023	-0.11304236	-0.18965651	-0.013027186	0.13603885	-0.031324048	-0.0648196	-0.09042569	-0.028474586	0.032376595	0.13605149	0.06436889	-0.01884412	-0.014856712	-0.116219305	0.057945956	0.09693224	0.10968067	0.19733813	0.07446203	0.019691443	0.0005617422	-0.18278378	-0.06329021	0.10076785	0.026489371	0.0008102446	-0.094901256	-0.00094589626	-0.13022664	0.16014253	0.047221005	-0.15739532	0.11621849	0.07098528	-0.0015334974	-0.05189668	-0.057978302
DB05384	-0.082844146	0.068168834	0.041051924	-0.039942794	-0.12085554	-0.09049866	-0.109424524	-0.11435502	0.019413207	-0.040739626	0.13066141	0.0213526	0.009834678	-0.08182695	-0.09598775	-0.05983849	0.15017399	0.084057584	0.006831746	0.007882294	0.079983965	-0.003906785	0.17924727	0.02936244	-0.004842454	0.029410563	-0.07561349	0.011136822	0.028567746	0.022614293	0.10401851	0.110026196	0.09701794	-0.032991573	-0.051736165	-0.018533817	0.023677643	0.009201862	-0.046593886	0.007650002	-0.06531405	-0.15568899	0.18789673	0.018768102	-0.11449964	0.10064451	0.054855943	-0.0074310955	-0.033055652	-0.017893825
DB05381	-0.11102877	0.09129934	0.1154757	-0.026819758	-0.06573848	-0.04818668	-0.09978524	-0.13666622	0.13062264	-0.027565762	0.16709857	-0.04729488	0.0027469494	-0.095328294	-0.14143495	0.0016411209	0.13686246	0.04738683	-0.06010424	-0.025361767	0.028774437	0.029767392	0.16000985	0.031190153	0.00483065	0.033408068	-0.10462858	0.05049728	0.11450929	-0.008315973	0.12123152	0.09023068	0.07836035	-0.008200467	-0.15022892	-0.0068828114	-0.00027749233	0.026972141	-0.020405238	-0.02970339	0.00027946883	-0.14931129	0.21345222	0.07091064	-0.13610223	0.102820255	0.03816969	-0.034472182	-0.1186049	-0.042820875
DB05892	-0.050414033	0.016875925	0.123328954	-0.01870655	-0.05166886	-0.03604482	-0.08892378	-0.07901305	0.03499629	-0.020499663	0.05868973	-0.055171117	-0.013721393	-0.040458422	-0.09493642	-0.11509751	0.072778516	0.0324564	-0.09956052	0.049335018	-0.019739227	0.02015354	0.14906655	0.024863107	0.04639655	0.040621683	-0.09098561	-0.006108357	0.027358666	0.0626668	0.11858606	0.06903941	0.058438186	-0.0032893065	-0.07610994	-0.004513601	-0.015899656	0.031780377	-0.041309137	0.037004583	-0.023128858	-0.080675796	0.14449629	0.002773718	-0.13593255	0.12673241	0.027799737	0.029700004	-0.108212374	0.030964518
DB08869	-0.095327556	0.03821493	0.20680197	-0.049192328	-0.028519128	-0.07877462	-0.08242859	-0.15502562	0.11691851	-0.09222461	0.050449055	-0.07405323	-0.10315965	-0.10105218	-0.18108009	-0.02063899	0.02618993	0.0091770645	-0.09372277	-0.035755012	-0.02657896	0.066485174	0.15874226	0.05941989	-0.017546581	0.018226415	-0.051583305	0.08131875	0.02887302	0.112522475	0.13982429	0.07812629	0.056725964	-0.07322676	-0.08229453	-0.017031731	0.10759441	0.029057395	-0.018132206	-0.008169338	-0.01505298	-0.18212248	0.13828121	-0.0018439215	-0.14749937	0.11750026	0.08954685	0.047604606	-0.02539024	-0.074935675
DB08868	-0.09303003	0.058405504	0.20807895	-0.070931524	-0.08299247	-0.08586863	-0.10240282	-0.21268088	0.04754282	-0.11438828	0.11535846	0.00659655	-0.08247266	-0.10790874	-0.16850792	-0.052899063	0.116897136	0.028741881	-0.05867632	-0.00040771172	0.11178133	0.005628082	0.15077841	0.06307378	0.024420831	0.027943991	-0.15014778	0.05037524	0.05200011	0.045637824	0.14330733	0.08275639	0.021488134	0.012417532	-0.16913815	-0.012000901	0.037655395	-0.0011763265	0.03754043	-0.025045997	-0.0599737	-0.17367421	0.24029309	0.034533203	-0.18723328	0.11294926	0.024914559	0.024943464	-0.0022290368	-0.11671376
DB08867	-0.07838302	0.064317055	0.226521	-0.08010773	-0.05261003	-0.041202117	-0.094073616	-0.2148744	0.13845791	-0.10813917	0.073401816	0.0049745585	-0.040694278	-0.059727743	-0.15963143	-0.054023877	0.17818566	0.058760438	-0.011947227	-0.061071366	0.1225001	0.031315982	0.18123935	0.052703872	0.023974013	0.029162936	-0.11648672	0.06151542	0.12908407	0.06341608	0.14318193	0.07106604	0.033786844	-0.07101274	-0.19288363	-0.042671774	0.11674475	0.033706587	0.048823345	-0.020020707	-0.053428173	-0.18764982	0.18789938	0.07875134	-0.19164114	0.10498515	-0.016729826	0.012860068	-0.11885212	-0.103977315
DB08866	-0.08759077	0.09080379	0.14338404	0.0029078769	-0.1876389	-0.115587525	-0.096719325	-0.18186973	0.08915506	-0.09287859	0.09192494	-0.03217594	-0.05160121	-0.094972186	-0.14276499	-0.039412126	0.13607052	0.083903864	-0.03634956	-0.010834611	0.077640876	0.0027971524	0.13252786	0.012373216	0.029588837	0.009143033	-0.14559743	0.05316415	0.10170852	0.06486186	0.13802412	0.08235912	0.056136817	-0.102875516	-0.1904161	-0.030775802	0.113250695	0.021770068	-0.04182564	0.031403467	-0.09045965	-0.1838786	0.15290274	0.04685596	-0.13961264	0.070763305	0.019118235	-0.031692527	0.02157861	-0.09623757
DB08865	-0.0983623	0.07002421	0.20070475	-0.06826109	-0.1066001	-0.07755727	-0.08353945	-0.19968882	0.15248534	-0.1232546	0.073252164	0.018732812	-0.06858703	-0.105249465	-0.18277319	-0.01982839	0.12163924	0.04422316	-0.077131495	-0.010331151	0.033423956	0.024293449	0.14020494	0.058113832	0.012576358	0.007843984	-0.14677168	0.031756032	0.12922698	0.12514214	0.14538261	0.045364153	0.061891586	-0.103918366	-0.23135684	0.018558161	0.11831679	0.013979725	-0.01765592	0.03242721	-0.09489135	-0.1724629	0.17680126	0.087475784	-0.20237839	0.08947553	-0.007170151	-0.036075614	0.006767706	-0.08545076
DB08864	-0.07875944	0.06518743	0.19493198	-0.0725874	-0.05837562	-0.0244832	-0.090224184	-0.2159949	0.11749144	-0.10328182	0.09237175	-0.074320674	-0.08413875	-0.09110748	-0.16802447	-0.06181642	0.13825335	0.037216473	-0.04375161	-0.05665117	0.014377266	0.04451343	0.15653393	0.021633012	0.0032758438	0.01501869	-0.13076673	0.060620833	0.097777456	0.11242355	0.14375804	0.010418633	0.042554162	-0.07946122	-0.20131077	-0.028560374	0.091451876	0.036712877	0.018824445	0.0024281058	-0.074976884	-0.18761222	0.20334773	-0.019773478	-0.19834855	0.10742523	0.13574293	-0.025558788	-0.004907623	-0.12564962
DB08860	-0.06622051	0.029880626	0.20988697	-0.045951724	-0.06664008	-0.036682136	-0.10057544	-0.19569318	0.14051303	-0.13445847	0.095874324	0.034803584	-0.07903725	-0.0989687	-0.19005953	-0.018462567	0.1732485	0.041531123	-0.02561236	-0.10244943	0.051073663	0.033680204	0.15480472	0.049166046	0.010834539	-0.020455927	-0.11839538	0.056574993	0.20768698	0.11854642	0.17200655	0.056245618	0.05811574	-0.08132562	-0.22806588	-0.00508395	0.1164528	0.009733636	0.027087573	0.0056139836	-0.087170586	-0.17115961	0.2428724	0.08658176	-0.22031268	0.10305101	0.017517269	-0.023382159	0.0055906745	-0.13329235
DB02638	-0.06822019	0.09187842	0.20137188	-0.04296716	-0.105317764	-0.10231011	-0.06976776	-0.17512608	0.0628838	-0.056642607	0.062886	-0.015395744	0.021728046	-0.06505977	-0.14965078	-0.047566768	0.16980301	0.09329927	-0.051470798	-0.14759721	0.14023852	-0.00090842776	0.16234732	-0.07152689	0.044582736	-0.09683061	-0.14121535	0.06428456	0.10065528	0.08083544	0.19187137	0.034752533	0.06235474	-0.10086215	-0.08126251	-0.042735793	0.11598478	0.017576538	-0.030007921	0.046134505	-0.08746504	-0.129589	0.23633368	0.07825641	-0.15801664	0.014078006	-0.012957603	-0.022750486	-0.12625729	-0.1407825
DB02703	-0.09985034	0.0691525	0.25646594	0.011640039	-0.03364747	-0.11560063	-0.11253011	-0.18444416	0.10562123	-0.029311994	0.100396074	-0.060496695	-0.04134629	-0.08352027	-0.15338443	-0.052713472	0.17445928	0.0057625277	-0.021212563	-0.09706826	0.10030846	0.053663194	0.16233097	-0.07138743	-0.02012969	-0.008792638	-0.15818079	0.081528075	0.11468671	0.11742278	0.20633547	0.055619884	0.026212145	-0.08911244	-0.18608002	0.00024070579	0.12831154	0.02016158	0.01062154	-0.045980487	-0.09234388	-0.1707174	0.2615898	0.07965508	-0.15138482	0.09020069	0.11608984	-0.008850096	-0.11539213	-0.13457176
DB05099	-0.07696839	0.015208977	0.15086582	-0.018363675	-0.01859486	0.04039167	-0.093196824	-0.13304186	0.081414066	-0.040301558	0.13525195	-0.061244085	-0.08774001	-0.05994579	-0.11547071	-0.10177975	0.13402928	-0.027488863	-0.047697257	0.03991023	0.0047507924	0.03694195	0.18743552	0.034152746	0.035452068	0.027635911	-0.064163625	0.05406709	0.04215514	0.06942773	0.09247671	0.060168155	0.050124183	0.0039124107	-0.030896023	-0.043840785	0.014716356	0.02186779	0.016053073	-0.024405213	-0.03997777	-0.115721576	0.1520016	0.021327296	-0.10540774	0.11864531	0.07700095	0.045025535	-0.06655835	0.020879602
DB01094	-0.07016497	0.12014921	0.2446405	0.002185493	-0.12456492	-0.13114607	-0.11231333	-0.19212162	0.10543833	-0.13448435	0.093132354	-0.08546727	-0.05392332	-0.08097533	-0.1425087	-0.06732682	0.15384616	0.0954819	-0.04214307	-0.15902117	0.14093171	0.02469351	0.16791725	-0.07573837	0.006148743	-0.02471923	-0.16827813	0.05743921	0.10917797	0.09246248	0.21454668	0.038618054	0.05499682	-0.06551356	-0.17813529	-0.013024161	0.09267054	0.032841917	-0.026516357	0.040691957	-0.108168095	-0.1752934	0.24575001	0.060460463	-0.16557997	0.057388745	0.12793694	-0.01497214	-0.107681304	-0.124464735
DB11362	-0.0646093	0.06766941	0.19634493	-0.012646622	-0.06309213	-0.01663486	-0.0954967	-0.2250933	0.14673923	-0.11900957	0.10466436	-0.026805663	-0.048576258	-0.08865984	-0.17100555	-0.07040279	0.14438905	0.047666423	-0.08440354	-0.08577369	0.1204301	0.014285139	0.17715487	0.0416964	0.03259291	-0.007381226	-0.106898576	0.01681602	0.12542455	0.07961306	0.1406542	0.04113859	0.07462975	-0.07554811	-0.17811172	-0.0181971	0.09250825	0.03096376	0.058917735	0.02039567	-0.028737122	-0.15602548	0.25766554	0.06572126	-0.17829113	0.09480011	0.023194222	-0.038588054	0.009045992	-0.11073959
DB11363	-0.056540005	0.08650983	0.17379792	0.0021651182	-0.09365695	-0.054189164	-0.117222145	-0.16818494	0.13558976	-0.11261927	0.0861557	0.034446754	-0.06435039	-0.075192824	-0.156099	-0.044896625	0.1605199	0.076383576	-0.06874765	-0.027373113	0.05323503	-0.03602586	0.16436775	0.01813471	0.033426125	-0.038947597	-0.1303263	0.058523506	0.06554893	0.041393835	0.14969788	0.063837856	0.09563534	-0.0963522	-0.18279327	0.01753654	0.07275837	0.03747276	9.0785325e-05	4.7455076e-05	-0.08784897	-0.17864402	0.20522961	0.08951111	-0.20014548	0.085691944	0.0057226205	-0.052294895	-0.05954664	-0.093591
DB05767	-0.047914937	0.0004801741	0.1152364	-0.03760758	-0.086350635	-0.03433844	-0.11415239	-0.067334786	0.1059099	0.014860777	0.08130678	-0.064743824	-0.019905357	-0.025176479	-0.09070204	-0.110790834	0.099659115	-0.018472455	-0.10064734	0.070762806	0.010140799	0.019358298	0.17036264	0.010308715	-0.0047092936	0.036710367	-0.09108961	-0.029475652	0.05423931	0.05085868	0.13189737	0.011681315	0.028098542	0.026603784	-0.11883753	-0.018379027	-0.006710579	0.045956425	-0.03577674	-0.021890573	0.014593544	-0.07714904	0.16413923	0.03564927	-0.09774836	0.0963195	0.101137266	0.0425462	-0.1115222	0.028668948
DB11367	-0.09116827	0.058699343	0.027059725	-0.049135312	-0.065854	-0.08443537	-0.13516593	-0.11310124	0.042873878	-0.032855812	0.16538459	0.029163625	-0.025629213	-0.055471294	-0.048195217	-0.09328019	0.1374896	0.05435814	-0.039183475	-0.02485957	0.09405914	0.041993078	0.159077	0.049649525	-0.0037871576	0.03438088	-0.07221926	0.02221431	0.047804832	-0.008953767	0.11607824	0.07740928	0.042786695	0.017103698	-0.07888728	-0.09374998	0.034039095	0.044370323	-0.012639612	-0.041889306	-0.10313616	-0.15775874	0.13647425	-0.06781143	-0.112096235	0.11342463	0.035497386	0.004301519	-0.0014856736	0.009492619
DB05097	-0.034241676	0.069953516	0.18746826	-0.038509473	-0.059030585	-0.0924343	-0.07438642	-0.084973335	0.059453405	-0.060528133	0.06455933	-0.07984729	-0.014749527	-0.04470788	-0.11352567	-0.10387617	0.065488525	-0.016838187	-0.10225541	0.043486103	-0.019960925	-0.012783848	0.1410636	0.04492746	0.018598087	0.023689669	-0.10258874	0.008770902	0.028642707	0.08414889	0.11460904	0.06703433	0.02511336	0.006291736	-0.08116331	-0.046223957	0.037391286	0.04620046	-0.04211191	-0.0151172625	-0.03830385	-0.1334437	0.07335287	-0.011421385	-0.105952315	0.06073397	0.03884654	0.0029657497	-0.08951514	-0.011029658
DB09244	-0.0565746	0.10058509	0.10969407	-0.0381843	-0.07831119	-0.10054487	-0.07460993	-0.09214986	0.0072385045	-0.123035654	0.10847297	0.028949015	0.030027611	-0.08415315	-0.058453195	-0.022781648	0.14832832	0.07238449	-0.06630118	-0.009859756	0.03582817	-0.08320934	0.16205189	0.07346111	0.07832486	0.005516596	-0.055865597	0.03275403	0.04474637	0.008741964	0.13292271	0.07440442	0.051089607	-0.023231158	-0.093822576	-0.031973373	0.011133085	0.03658294	-0.117964424	-0.0035186275	-0.09056854	-0.1504781	0.17663646	-0.045779917	-0.12306541	0.06584333	0.0029077893	-0.029892942	0.014723612	-0.030002236
DB09245	-0.09107649	0.1083581	0.07404501	-0.010094058	-0.08921052	-0.08907796	-0.06778746	-0.122899644	0.1034396	-0.10975547	0.11140007	0.031170677	0.0036283012	-0.0809938	-0.060029965	-0.039861828	0.13631038	0.07523126	-0.03888584	0.019507445	0.01750926	-0.08117499	0.1512659	-0.03686058	0.055040978	0.014897956	-0.081006914	0.031090975	0.044098053	0.014283754	0.1438548	0.046420686	0.0822538	-0.08571661	-0.078843184	-0.058988333	0.0797821	0.01566121	-0.016699106	0.026236378	-0.08613948	-0.15535794	0.18314527	-0.04220773	-0.14646976	0.060753256	-0.0019023347	-0.015525971	-0.11523499	-0.07351241
